7/25/2024  4:05 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	-0.02	0.109	
3	-0.02	0.151	
4	0.00	0.200	
5	0.00	0.251	
6	0.00	0.300	
7	-0.02	0.350	
8	0.00	0.401	
9	0.00	0.451	
10	0.00	0.500	
11	0.00	0.550	
12	0.00	0.602	
13	0.00	0.651	
14	0.00	0.700	
15	0.00	0.751	
16	0.00	0.800	
17	0.00	0.850	
18	0.00	0.901	
19	0.00	0.950	
20	0.00	1.001	
21	0.00	1.050	
22	0.00	1.101	
23	0.00	1.150	
24	0.00	1.201	
25	0.00	1.250	
26	0.00	1.301	
27	0.00	1.350	
28	0.00	1.400	
29	0.00	1.451	
30	0.00	1.501	
31	0.00	1.551	
32	0.00	1.600	
33	0.00	1.651	
34	0.00	1.700	
35	0.00	1.751	
36	0.00	1.800	
37	0.00	1.851	
38	0.00	1.900	
39	0.00	1.951	
40	0.00	2.001	
41	0.00	2.051	
42	0.00	2.100	
43	0.00	2.150	
44	0.00	2.200	
45	0.00	2.251	
46	0.00	2.301	
47	0.00	2.351	
48	0.00	2.401	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.550	
52	0.00	2.601	
53	0.00	2.651	
54	0.00	2.701	
55	0.00	2.751	
56	0.00	2.801	
57	0.00	2.851	
58	0.00	2.900	
59	0.00	2.950	
60	0.00	3.000	
61	0.00	3.051	
62	0.00	3.101	
63	0.00	3.151	
64	0.00	3.201	
65	0.00	3.251	
66	0.00	3.301	
67	0.00	3.351	
68	0.00	3.401	
69	0.00	3.451	
70	0.00	3.500	
71	0.00	3.552	
72	0.00	3.602	
73	0.00	3.650	
74	0.00	3.700	
75	0.00	3.751	
76	0.00	3.800	
77	0.00	3.850	
78	0.00	3.900	
79	0.00	3.950	
80	0.00	4.001	
81	0.00	4.050	
82	0.00	4.100	
83	0.00	4.150	
84	0.00	4.200	
85	0.00	4.250	
86	0.00	4.300	
87	0.00	4.351	
88	0.00	4.400	
89	0.00	4.450	
90	0.00	4.500	
91	0.00	4.550	
92	0.00	4.600	
93	0.00	4.651	
94	0.00	4.701	
95	0.00	4.750	
96	0.00	4.801	
97	0.00	4.851	
98	0.04	4.901	
99	0.28	4.951	
100	0.70	5.000	
101	1.20	5.051	
102	1.78	5.100	
103	2.38	5.151	
104	3.16	5.201	
105	3.90	5.251	
106	4.80	5.300	
107	5.68	5.350	
108	6.44	5.401	
109	7.10	5.451	
110	7.56	5.500	
111	7.70	5.550	
112	7.66	5.600	
113	7.64	5.650	
114	7.60	5.700	
115	7.58	5.750	
116	7.56	5.801	
117	7.56	5.851	
118	7.54	5.900	
119	7.54	5.950	
120	7.52	6.001	
121	7.52	6.050	
122	7.50	6.100	
123	7.50	6.150	
124	7.50	6.200	
125	7.48	6.250	
126	7.48	6.301	
127	7.48	6.350	
128	7.48	6.400	
129	7.48	6.450	
130	7.46	6.500	
131	7.46	6.551	
132	7.46	6.600	
133	7.46	6.650	
134	7.44	6.701	
135	7.44	6.750	
136	7.44	6.801	
137	7.44	6.851	
138	7.44	6.901	
139	7.44	6.951	
140	7.44	7.001	
141	7.44	7.050	
142	7.42	7.101	
143	7.42	7.150	
144	7.42	7.200	
145	7.42	7.250	
146	7.42	7.301	
147	7.42	7.351	
148	7.42	7.400	
149	7.42	7.450	
150	7.42	7.501	
151	7.40	7.551	
152	7.40	7.601	
153	7.40	7.651	
154	7.40	7.700	
155	7.40	7.750	
156	7.40	7.801	
157	7.40	7.850	
158	7.40	7.900	
159	7.40	7.950	
160	7.40	8.000	
161	7.40	8.050	
162	7.40	8.100	
163	7.40	8.150	
164	7.38	8.200	
165	7.38	8.250	
166	7.38	8.300	
167	7.38	8.350	
168	7.38	8.400	
169	7.38	8.450	
170	7.38	8.501	
171	7.38	8.551	
172	7.38	8.601	
173	7.38	8.651	
174	7.38	8.701	
175	7.36	8.750	
176	6.54	8.800	
177	5.06	8.851	
178	3.80	8.901	
179	2.84	8.951	
180	2.10	9.001	
181	1.52	9.051	
182	1.06	9.101	
183	0.78	9.151	
184	0.58	9.201	
185	0.40	9.251	
186	0.26	9.301	
187	0.24	9.351	
188	0.26	9.400	
189	0.26	9.451	
190	0.26	9.500	
191	0.26	9.551	
192	0.24	9.601	
193	0.20	9.651	
194	0.20	9.701	
195	0.18	9.751	
196	0.14	9.800	
197	0.10	9.851	
198	0.04	9.900	
199	0.04	9.950	
200	0.04	10.000	
201	0.02	10.050	
202	0.02	10.100	
203	0.02	10.151	
204	0.02	10.200	
205	0.02	10.251	
206	0.02	10.300	
207	0.02	10.350	
208	0.02	10.401	
209	0.02	10.450	
210	0.02	10.500	
211	0.02	10.550	
212	0.02	10.601	
213	0.02	10.650	
