7/25/2024  4:49 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.062	
3	0.00	0.100	
4	0.00	0.149	
5	0.00	0.200	
6	0.00	0.250	
7	0.00	0.299	
8	0.00	0.350	
9	0.00	0.400	
10	0.00	0.450	
11	0.00	0.499	
12	0.00	0.550	
13	0.00	0.599	
14	0.00	0.650	
15	0.00	0.699	
16	0.00	0.750	
17	0.00	0.799	
18	0.00	0.850	
19	0.00	0.899	
20	0.00	0.950	
21	0.00	0.999	
22	0.00	1.050	
23	0.00	1.099	
24	0.00	1.150	
25	0.00	1.199	
26	0.00	1.249	
27	0.00	1.300	
28	0.00	1.349	
29	0.00	1.399	
30	0.00	1.449	
31	0.00	1.499	
32	0.00	1.550	
33	0.00	1.600	
34	0.00	1.649	
35	0.00	1.700	
36	0.00	1.749	
37	0.00	1.799	
38	0.00	1.850	
39	0.00	1.899	
40	0.00	1.950	
41	0.00	1.999	
42	0.00	2.049	
43	0.00	2.099	
44	0.00	2.149	
45	0.00	2.199	
46	0.00	2.249	
47	0.00	2.299	
48	0.00	2.349	
49	0.00	2.400	
50	0.00	2.450	
51	0.00	2.499	
52	0.00	2.549	
53	0.00	2.599	
54	0.00	2.650	
55	0.00	2.700	
56	0.00	2.749	
57	0.00	2.799	
58	0.00	2.849	
59	0.00	2.900	
60	0.00	2.949	
61	0.00	3.000	
62	0.00	3.049	
63	0.00	3.099	
64	0.00	3.149	
65	0.00	3.200	
66	0.00	3.250	
67	0.00	3.299	
68	0.00	3.349	
69	0.00	3.400	
70	0.00	3.450	
71	0.00	3.499	
72	0.00	3.550	
73	0.00	3.599	
74	0.00	3.649	
75	0.00	3.700	
76	0.00	3.749	
77	0.00	3.800	
78	0.00	3.850	
79	0.00	3.900	
80	0.00	3.950	
81	0.00	3.999	
82	0.00	4.050	
83	0.00	4.099	
84	0.00	4.150	
85	0.00	4.199	
86	0.00	4.249	
87	0.00	4.299	
88	0.00	4.349	
89	0.00	4.400	
90	0.00	4.451	
91	0.00	4.500	
92	0.00	4.549	
93	0.00	4.599	
94	0.14	4.649	
95	0.52	4.700	
96	1.12	4.749	
97	1.66	4.799	
98	2.56	4.849	
99	3.56	4.900	
100	4.68	4.950	
101	5.92	4.999	
102	7.04	5.049	
103	8.26	5.099	
104	9.42	5.149	
105	10.26	5.199	
106	10.86	5.249	
107	11.10	5.299	
108	11.08	5.349	
109	11.04	5.400	
110	11.02	5.450	
111	10.98	5.500	
112	10.96	5.549	
113	10.96	5.600	
114	10.94	5.649	
115	10.92	5.699	
116	10.92	5.750	
117	10.90	5.799	
118	10.90	5.849	
119	10.88	5.899	
120	10.88	5.950	
121	10.88	5.999	
122	10.82	6.050	
123	9.48	6.099	
124	7.88	6.150	
125	6.44	6.199	
126	5.12	6.250	
127	3.80	6.299	
128	2.82	6.349	
129	1.94	6.400	
130	1.22	6.449	
131	0.68	6.499	
132	0.34	6.550	
133	0.26	6.599	
134	0.26	6.650	
135	0.26	6.699	
136	0.26	6.750	
137	0.26	6.800	
138	0.28	6.850	
139	0.26	6.899	
140	0.26	6.950	
141	0.24	7.000	
142	0.22	7.050	
143	0.18	7.099	
144	0.14	7.149	
