7/23/2024  12:57 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.150	
4	0.00	0.200	
5	0.00	0.250	
6	0.00	0.300	
7	0.00	0.350	
8	0.00	0.400	
9	0.00	0.450	
10	0.00	0.500	
11	0.00	0.551	
12	0.00	0.601	
13	0.00	0.651	
14	0.00	0.700	
15	0.00	0.751	
16	0.00	0.800	
17	0.00	0.851	
18	0.00	0.900	
19	0.00	0.951	
20	0.00	1.001	
21	0.00	1.050	
22	0.00	1.100	
23	0.00	1.151	
24	0.00	1.201	
25	0.00	1.251	
26	0.00	1.300	
27	0.00	1.351	
28	0.00	1.400	
29	0.00	1.451	
30	0.00	1.500	
31	0.00	1.550	
32	0.00	1.600	
33	0.00	1.650	
34	0.00	1.700	
35	0.00	1.750	
36	0.00	1.800	
37	0.00	1.850	
38	0.00	1.900	
39	0.00	1.951	
40	0.00	2.000	
41	0.00	2.050	
42	0.00	2.100	
43	0.00	2.150	
44	0.00	2.200	
45	0.00	2.250	
46	0.00	2.300	
47	0.00	2.350	
48	0.00	2.400	
49	0.00	2.451	
50	0.00	2.500	
51	0.00	2.550	
52	0.00	2.600	
53	0.00	2.650	
54	0.00	2.700	
55	0.00	2.751	
56	0.00	2.801	
57	0.00	2.850	
58	0.00	2.900	
59	0.00	2.950	
60	0.00	3.000	
61	0.00	3.050	
62	0.00	3.101	
63	0.00	3.150	
64	0.00	3.200	
65	0.00	3.250	
66	0.00	3.301	
67	0.00	3.350	
68	0.00	3.400	
69	0.00	3.450	
70	0.00	3.500	
71	0.00	3.550	
72	0.00	3.600	
73	0.00	3.651	
74	0.00	3.700	
75	0.00	3.750	
76	0.00	3.800	
77	0.00	3.851	
78	0.00	3.900	
79	0.00	3.950	
80	0.00	4.000	
81	0.00	4.050	
82	0.00	4.100	
83	0.00	4.150	
84	0.00	4.201	
85	0.00	4.250	
86	0.00	4.300	
87	0.00	4.350	
88	0.00	4.400	
89	0.00	4.450	
90	0.00	4.500	
91	0.00	4.550	
92	0.00	4.600	
93	0.00	4.650	
94	0.00	4.700	
95	0.00	4.750	
96	0.00	4.800	
97	0.00	4.850	
98	0.00	4.900	
99	0.00	4.951	
100	0.00	5.000	
101	0.00	5.050	
102	0.00	5.101	
103	0.00	5.150	
104	0.00	5.200	
105	0.00	5.250	
106	0.00	5.300	
107	0.20	5.350	
108	0.46	5.400	
109	0.78	5.450	
110	1.20	5.501	
111	1.50	5.550	
112	1.82	5.600	
113	2.28	5.650	
114	2.82	5.700	
115	3.22	5.750	
116	3.38	5.800	
117	3.36	5.850	
118	3.34	5.900	
119	3.34	5.950	
120	3.34	6.000	
121	3.32	6.050	
122	3.32	6.100	
123	3.32	6.150	
124	3.32	6.200	
125	3.32	6.250	
126	3.32	6.300	
127	3.30	6.350	
128	3.30	6.400	
129	3.30	6.450	
130	3.30	6.500	
131	3.30	6.550	
132	3.30	6.600	
133	3.30	6.650	
134	3.30	6.700	
135	3.30	6.750	
136	3.30	6.800	
137	3.30	6.850	
138	3.30	6.900	
139	3.30	6.951	
140	3.28	7.001	
141	3.30	7.051	
142	3.28	7.100	
143	3.28	7.150	
144	3.28	7.201	
145	3.28	7.251	
146	3.28	7.300	
147	3.28	7.351	
148	3.28	7.400	
149	3.28	7.450	
150	3.28	7.500	
151	3.28	7.550	
152	3.28	7.600	
153	3.28	7.650	
154	3.28	7.700	
155	3.28	7.751	
156	3.28	7.800	
157	3.28	7.851	
158	3.28	7.900	
159	3.28	7.951	
160	3.28	8.000	
161	3.28	8.051	
162	3.28	8.100	
163	3.28	8.150	
164	3.26	8.200	
165	3.28	8.250	
166	3.26	8.300	
167	3.26	8.351	
168	3.26	8.400	
169	3.26	8.450	
170	3.28	8.501	
171	3.26	8.550	
172	3.26	8.600	
173	3.26	8.650	
174	3.26	8.701	
175	3.26	8.751	
176	3.28	8.800	
177	2.66	8.851	
178	1.80	8.900	
179	1.14	8.951	
180	0.60	9.000	
181	0.32	9.050	
182	0.22	9.100	
183	0.20	9.150	
184	0.20	9.200	
185	0.20	9.251	
186	0.16	9.300	
187	0.14	9.350	
188	0.08	9.401	
189	0.06	9.450	
190	0.04	9.500	
191	0.04	9.550	
192	0.04	9.600	
193	0.04	9.651	
194	0.04	9.700	
195	0.04	9.750	
196	0.04	9.800	
197	0.04	9.851	
198	0.04	9.900	
199	0.04	9.951	
200	0.04	10.000	
201	0.02	10.051	
202	0.04	10.100	
203	0.04	10.150	
204	0.04	10.200	
205	0.02	10.250	
206	0.04	10.301	
207	0.04	10.350	
208	0.04	10.400	
209	0.04	10.450	
210	0.02	10.501	
211	0.02	10.550	
212	0.02	10.600	
213	0.02	10.651	
214	0.02	10.700	
215	0.02	10.750	
216	0.02	10.801	
217	0.02	10.850	
218	0.02	10.900	
219	0.02	10.950	
220	0.02	11.001	
221	0.02	11.051	
222	0.02	11.100	
223	0.02	11.150	
224	0.02	11.200	
225	0.02	11.250	
226	0.02	11.301	
227	0.02	11.350	
228	0.02	11.401	
229	0.02	11.450	
230	0.02	11.500	
231	0.02	11.551	
232	0.02	11.600	
233	0.02	11.650	
234	0.02	11.701	
235	0.02	11.750	
236	0.02	11.801	
237	0.02	11.850	
238	0.02	11.900	
239	0.02	11.950	
240	0.02	12.000	
241	0.02	12.050	
242	0.02	12.100	
243	0.02	12.150	
244	0.02	12.200	
245	0.02	12.251	
246	0.02	12.300	
247	0.02	12.350	
248	0.02	12.400	
249	0.02	12.450	
250	0.02	12.500	
251	0.02	12.550	
252	0.02	12.600	
253	0.02	12.650	
254	0.02	12.700	
255	0.02	12.750	
256	0.02	12.800	
257	0.02	12.850	
258	0.02	12.901	
259	0.02	12.950	
260	0.02	13.001	
261	0.02	13.050	
262	0.02	13.100	
263	0.02	13.150	
264	0.02	13.200	
265	0.02	13.250	
266	0.02	13.300	
267	0.02	13.350	
268	0.02	13.401	
269	0.02	13.450	
270	0.02	13.501	
271	0.02	13.550	
272	0.02	13.600	
273	0.02	13.651	
274	0.02	13.700	
275	0.02	13.751	
276	0.02	13.800	
277	0.02	13.850	
278	0.02	13.900	
279	0.02	13.950	
280	0.02	14.000	
281	0.02	14.050	
282	0.02	14.100	
283	0.02	14.151	
284	0.02	14.200	
285	0.02	14.251	
286	0.02	14.300	
287	0.02	14.351	
288	0.02	14.400	
289	0.02	14.451	
290	0.02	14.500	
291	0.02	14.550	
292	0.02	14.600	
293	0.02	14.651	
294	0.02	14.700	
295	0.02	14.750	
296	0.02	14.800	
297	0.02	14.850	
298	0.02	14.901	
299	0.02	14.950	
300	0.02	15.000	
301	0.02	15.050	
302	0.02	15.100	
303	0.02	15.150	
304	0.02	15.200	
305	0.02	15.250	
306	0.02	15.300	
307	0.02	15.350	
308	0.02	15.400	
309	0.02	15.450	
310	0.02	15.500	
311	0.02	15.551	
312	0.02	15.600	
313	0.02	15.650	
314	0.02	15.700	
315	0.02	15.750	
316	0.02	15.801	
317	0.02	15.850	
318	0.02	15.901	
319	0.02	15.950	
320	0.02	16.001	
321	0.02	16.050	
322	0.02	16.100	
323	0.02	16.151	
324	0.02	16.200	
325	0.02	16.251	
326	0.02	16.300	
327	0.02	16.351	
328	0.02	16.400	
329	0.02	16.450	
330	0.02	16.500	
331	0.02	16.550	
332	0.00	16.600	
333	0.02	16.650	
334	0.02	16.700	
335	0.14	16.750	
336	0.44	16.800	
337	0.72	16.851	
338	1.20	16.900	
339	1.64	16.950	
340	2.06	17.000	
341	2.62	17.050	
342	3.14	17.100	
343	3.48	17.150	
344	3.54	17.200	
345	3.52	17.250	
346	3.52	17.300	
347	3.50	17.350	
348	3.50	17.400	
349	3.50	17.450	
350	3.50	17.500	
351	3.50	17.550	
352	3.48	17.601	
353	3.48	17.650	
354	3.48	17.700	
355	3.48	17.750	
356	3.48	17.800	
357	3.48	17.850	
358	3.48	17.900	
359	3.48	17.950	
360	3.46	18.000	
361	3.46	18.050	
362	3.46	18.100	
363	3.46	18.150	
364	3.46	18.200	
365	3.46	18.250	
366	3.46	18.300	
367	3.46	18.351	
368	3.46	18.400	
369	3.46	18.450	
370	3.46	18.500	
371	3.46	18.551	
372	3.46	18.600	
373	3.46	18.650	
374	3.46	18.700	
375	3.46	18.750	
376	3.46	18.800	
377	3.46	18.850	
378	3.44	18.900	
379	3.44	18.950	
380	3.44	19.000	
381	3.44	19.050	
382	3.44	19.100	
383	3.44	19.150	
384	3.44	19.200	
385	3.44	19.250	
386	3.44	19.301	
387	3.44	19.350	
388	3.44	19.400	
389	3.44	19.451	
390	3.44	19.500	
391	3.44	19.550	
392	3.44	19.600	
393	3.44	19.650	
394	3.44	19.700	
395	3.44	19.750	
396	3.44	19.800	
397	3.44	19.850	
398	3.44	19.900	
399	3.44	19.950	
400	3.44	20.000	
401	3.44	20.050	
402	3.44	20.100	
403	3.44	20.150	
404	3.44	20.200	
405	3.44	20.250	
406	3.44	20.300	
407	3.44	20.350	
408	3.44	20.400	
409	3.44	20.451	
410	3.44	20.500	
411	3.44	20.550	
412	3.44	20.600	
413	3.22	20.650	
414	2.30	20.700	
415	1.54	20.750	
416	0.92	20.800	
417	0.48	20.850	
418	0.28	20.900	
419	0.22	20.950	
420	0.22	21.000	
421	0.22	21.050	
422	0.20	21.100	
423	0.16	21.150	
424	0.14	21.200	
425	0.08	21.250	
426	0.06	21.300	
427	0.06	21.350	
428	0.04	21.400	
429	0.04	21.450	
430	0.06	21.500	
431	0.06	21.550	
432	0.04	21.600	
433	0.04	21.650	
434	0.04	21.700	
435	0.04	21.750	
436	0.04	21.800	
437	0.04	21.850	
438	0.04	21.900	
439	0.04	21.950	
440	0.04	22.000	
441	0.04	22.050	
442	0.04	22.100	
443	0.04	22.151	
444	0.04	22.200	
445	0.04	22.250	
446	0.04	22.300	
447	0.04	22.350	
448	0.04	22.400	
449	0.04	22.450	
450	0.04	22.500	
451	0.04	22.550	
452	0.04	22.600	
453	0.04	22.650	
454	0.04	22.700	
455	0.04	22.750	
456	0.04	22.800	
457	0.04	22.850	
458	0.04	22.900	
459	0.04	22.950	
460	0.04	23.000	
461	0.04	23.050	
462	0.04	23.100	
463	0.04	23.150	
464	0.04	23.200	
465	0.04	23.251	
466	0.04	23.300	
467	0.04	23.350	
468	0.04	23.400	
469	0.04	23.450	
470	0.04	23.500	
471	0.04	23.550	
472	0.04	23.600	
473	0.02	23.650	
474	0.04	23.700	
475	0.04	23.750	
476	0.04	23.800	
477	0.04	23.850	
478	0.02	23.900	
479	0.02	23.950	
480	0.02	24.000	
481	0.04	24.050	
482	0.04	24.100	
483	0.02	24.150	
484	0.02	24.200	
485	0.04	24.250	
486	0.04	24.300	
487	0.02	24.350	
488	0.04	24.400	
489	0.02	24.450	
490	0.04	24.500	
491	0.02	24.551	
492	0.04	24.600	
493	0.04	24.650	
494	0.02	24.700	
495	0.04	24.750	
496	0.02	24.800	
497	0.02	24.850	
498	0.02	24.900	
499	0.02	24.950	
500	0.02	25.000	
501	0.02	25.050	
502	0.02	25.100	
503	0.02	25.150	
504	0.02	25.200	
505	0.02	25.250	
506	0.02	25.300	
507	0.02	25.350	
508	0.02	25.400	
509	0.02	25.450	
510	0.02	25.500	
511	0.02	25.550	
512	0.02	25.600	
513	0.02	25.650	
514	0.02	25.700	
515	0.02	25.750	
516	0.02	25.800	
517	0.02	25.850	
518	0.02	25.900	
519	0.02	25.951	
520	0.02	26.000	
521	0.02	26.050	
522	0.02	26.100	
523	0.02	26.150	
524	0.02	26.200	
525	0.02	26.251	
526	0.02	26.300	
527	0.02	26.351	
528	0.02	26.400	
529	0.02	26.450	
530	0.02	26.500	
531	0.02	26.550	
532	0.02	26.600	
533	0.02	26.650	
534	0.02	26.700	
535	0.02	26.750	
536	0.02	26.800	
537	0.02	26.850	
538	0.02	26.901	
539	0.02	26.950	
540	0.02	27.000	
541	0.02	27.050	
542	0.02	27.100	
543	0.02	27.150	
544	0.02	27.200	
545	0.02	27.250	
546	0.02	27.300	
547	0.02	27.350	
548	0.02	27.400	
549	0.02	27.450	
550	0.06	27.501	
551	0.32	27.550	
552	0.56	27.600	
553	0.94	27.650	
554	1.44	27.700	
555	1.84	27.750	
556	2.32	27.800	
557	2.90	27.850	
558	3.34	27.900	
559	3.56	27.950	
560	3.58	28.000	
561	3.56	28.050	
562	3.56	28.100	
563	3.54	28.150	
564	3.54	28.200	
565	3.54	28.250	
566	3.54	28.300	
567	3.52	28.350	
568	3.52	28.400	
569	3.52	28.450	
570	3.52	28.500	
571	3.52	28.550	
572	3.50	28.600	
573	3.50	28.650	
574	3.50	28.700	
575	3.50	28.751	
576	3.50	28.800	
577	3.50	28.850	
578	3.50	28.900	
579	3.50	28.950	
580	3.50	29.001	
581	3.50	29.050	
582	3.50	29.100	
583	3.50	29.150	
584	3.50	29.200	
585	3.50	29.251	
586	3.50	29.300	
587	3.50	29.350	
588	3.50	29.400	
589	3.50	29.450	
590	3.50	29.500	
591	3.50	29.550	
592	3.48	29.601	
593	3.48	29.650	
594	3.48	29.700	
