7/25/2024  4:00 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.107	
3	0.00	0.147	
4	0.00	0.196	
5	0.00	0.247	
6	0.00	0.296	
7	0.00	0.347	
8	0.00	0.396	
9	0.00	0.446	
10	0.00	0.497	
11	0.00	0.546	
12	0.00	0.596	
13	0.00	0.646	
14	0.00	0.697	
15	0.00	0.746	
16	0.00	0.797	
17	0.00	0.846	
18	0.00	0.896	
19	0.00	0.947	
20	0.00	0.997	
21	0.00	1.047	
22	0.00	1.096	
23	0.00	1.147	
24	0.00	1.197	
25	0.00	1.246	
26	0.00	1.297	
27	0.00	1.347	
28	0.00	1.396	
29	0.00	1.447	
30	0.00	1.496	
31	0.00	1.546	
32	0.00	1.597	
33	0.00	1.647	
34	0.00	1.696	
35	0.00	1.746	
36	0.00	1.797	
37	0.00	1.846	
38	0.00	1.896	
39	0.00	1.947	
40	0.00	1.996	
41	0.00	2.047	
42	0.00	2.096	
43	0.00	2.147	
44	0.00	2.197	
45	0.00	2.247	
46	0.00	2.296	
47	0.00	2.346	
48	0.00	2.397	
49	0.00	2.447	
50	0.00	2.496	
51	0.00	2.547	
52	0.00	2.596	
53	0.00	2.646	
54	0.00	2.696	
55	0.00	2.746	
56	0.00	2.797	
57	0.00	2.847	
58	0.00	2.896	
59	0.00	2.946	
60	0.00	2.997	
61	0.00	3.046	
62	0.00	3.097	
63	0.02	3.146	
64	0.00	3.197	
65	0.00	3.247	
66	0.00	3.297	
67	0.02	3.346	
68	0.00	3.396	
69	0.00	3.447	
70	0.00	3.496	
71	0.00	3.546	
72	0.00	3.597	
73	0.00	3.647	
74	0.00	3.697	
75	0.00	3.747	
76	0.00	3.797	
77	0.00	3.846	
78	0.00	3.896	
79	0.02	3.946	
80	0.00	3.996	
81	0.00	4.046	
82	0.02	4.097	
83	0.00	4.147	
84	0.02	4.196	
85	0.02	4.247	
86	0.00	4.296	
87	0.00	4.346	
88	0.00	4.397	
89	0.02	4.446	
90	0.00	4.496	
91	0.00	4.546	
92	0.02	4.597	
93	0.00	4.646	
94	0.00	4.696	
95	0.00	4.746	
96	0.02	4.796	
97	0.02	4.846	
98	0.02	4.897	
99	0.02	4.946	
100	0.02	4.997	
101	0.02	5.046	
102	0.00	5.096	
103	0.02	5.147	
104	0.00	5.196	
105	0.00	5.246	
106	0.00	5.297	
107	0.00	5.346	
108	0.00	5.396	
109	0.02	5.446	
110	0.18	5.497	
111	0.58	5.547	
112	1.16	5.596	
113	1.70	5.646	
114	2.50	5.696	
115	3.44	5.746	
116	5.36	5.796	
117	5.78	5.846	
118	6.86	5.896	
119	8.02	5.947	
120	9.10	5.997	
121	9.98	6.047	
122	10.54	6.096	
123	10.74	6.146	
124	10.70	6.197	
125	10.66	6.246	
126	10.64	6.296	
127	10.62	6.347	
128	10.60	6.397	
129	10.58	6.447	
130	10.56	6.496	
131	10.56	6.546	
132	10.54	6.597	
133	10.52	6.646	
134	10.52	6.697	
135	10.52	6.747	
136	10.50	6.796	
137	10.50	6.846	
138	10.50	6.897	
139	10.48	6.946	
140	10.48	6.997	
141	10.46	7.047	
142	10.46	7.097	
143	10.46	7.146	
144	10.46	7.196	
145	10.46	7.246	
146	10.44	7.297	
147	10.44	7.347	
148	10.44	7.397	
149	10.42	7.447	
150	10.42	7.496	
151	10.42	7.546	
152	10.42	7.596	
153	10.42	7.647	
154	10.42	7.697	
155	10.40	7.746	
156	10.40	7.796	
157	10.40	7.846	
158	10.40	7.897	
159	10.40	7.947	
160	10.40	7.997	
161	10.38	8.046	
162	10.38	8.096	
163	10.38	8.147	
164	10.38	8.197	
165	10.38	8.246	
166	10.38	8.297	
167	10.38	8.346	
168	10.38	8.397	
169	10.38	8.447	
170	10.38	8.497	
171	10.38	8.547	
172	10.36	8.596	
173	10.32	8.646	
174	9.30	8.696	
175	7.86	8.746	
176	6.44	8.797	
177	4.96	8.846	
178	3.74	8.896	
179	2.80	8.946	
180	1.98	8.997	
181	1.28	9.047	
182	0.62	9.096	
183	0.18	9.146	
184	0.06	9.197	
185	0.06	9.246	
186	0.06	9.296	
187	0.06	9.351	
188	0.06	9.396	
189	0.06	9.447	
190	0.06	9.496	
191	0.06	9.546	
192	0.04	9.597	
193	0.02	9.646	
194	-0.02	9.696	
195	-0.02	9.747	
196	-0.02	9.797	
197	-0.02	9.847	
198	-0.02	9.897	
199	-0.02	9.947	
200	-0.02	9.996	
201	-0.02	10.047	
202	-0.02	10.097	
203	-0.02	10.146	
204	-0.02	10.196	
205	-0.02	10.246	
206	-0.02	10.296	
207	-0.02	10.346	
208	-0.02	10.397	
209	-0.02	10.446	
