7/24/2024  4:36 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	-0.04	0.000	
2	-0.04	0.099	
3	-0.04	0.149	
4	-0.04	0.199	
5	-0.04	0.249	
6	-0.04	0.299	
7	-0.02	0.349	
8	-0.04	0.400	
9	-0.04	0.449	
10	-0.04	0.499	
11	-0.04	0.549	
12	-0.04	0.599	
13	-0.04	0.649	
14	-0.04	0.700	
15	-0.04	0.749	
16	-0.02	0.799	
17	-0.04	0.849	
18	-0.04	0.899	
19	-0.02	0.949	
20	-0.04	0.999	
21	-0.04	1.049	
22	-0.04	1.099	
23	-0.04	1.150	
24	-0.04	1.199	
25	-0.04	1.249	
26	-0.04	1.299	
27	-0.04	1.349	
28	-0.04	1.399	
29	-0.04	1.449	
30	-0.04	1.499	
31	-0.04	1.550	
32	-0.04	1.599	
33	-0.04	1.649	
34	-0.04	1.699	
35	-0.04	1.750	
36	-0.04	1.799	
37	-0.04	1.849	
38	-0.04	1.899	
39	-0.04	1.949	
40	-0.04	1.999	
41	-0.02	2.049	
42	-0.02	2.099	
43	-0.04	2.149	
44	-0.04	2.199	
45	-0.04	2.249	
46	-0.02	2.300	
47	-0.02	2.349	
48	-0.02	2.399	
49	-0.04	2.449	
50	-0.04	2.499	
51	-0.04	2.549	
52	-0.04	2.599	
53	-0.04	2.650	
54	-0.04	2.699	
55	-0.04	2.749	
56	-0.02	2.799	
57	-0.04	2.849	
58	-0.04	2.899	
59	-0.04	2.950	
60	-0.02	2.999	
61	-0.04	3.049	
62	-0.02	3.099	
63	-0.02	3.149	
64	-0.04	3.199	
65	-0.02	3.249	
66	-0.02	3.300	
67	-0.02	3.349	
68	-0.02	3.399	
69	-0.02	3.449	
70	-0.02	3.499	
71	-0.02	3.549	
72	-0.02	3.599	
73	-0.02	3.650	
74	-0.04	3.699	
75	-0.04	3.750	
76	-0.02	3.799	
77	-0.02	3.850	
78	-0.04	3.899	
79	-0.04	3.949	
80	-0.02	3.999	
81	-0.02	4.049	
82	-0.02	4.099	
83	-0.02	4.149	
84	-0.02	4.199	
85	-0.04	4.249	
86	-0.02	4.299	
87	-0.02	4.349	
88	-0.02	4.399	
89	-0.02	4.449	
90	-0.02	4.499	
91	-0.02	4.550	
92	-0.02	4.599	
93	-0.04	4.649	
94	-0.04	4.699	
95	-0.02	4.749	
96	-0.02	4.799	
97	-0.02	4.849	
98	-0.04	4.900	
99	-0.04	4.949	
100	-0.02	4.999	
101	-0.02	5.049	
102	-0.02	5.099	
103	-0.02	5.150	
104	-0.02	5.199	
105	0.02	5.250	
106	0.10	5.299	
107	0.20	5.349	
108	0.36	5.400	
109	0.56	5.449	
110	0.72	5.499	
111	0.88	5.549	
112	1.02	5.599	
113	1.14	5.649	
114	1.22	5.699	
115	1.22	5.749	
116	1.22	5.800	
117	1.22	5.849	
118	1.22	5.899	
119	1.22	5.949	
120	1.22	6.000	
121	1.20	6.049	
122	1.20	6.100	
123	1.20	6.149	
124	1.20	6.199	
125	1.20	6.249	
126	1.20	6.299	
127	1.20	6.349	
128	1.20	6.400	
129	1.20	6.449	
130	1.20	6.499	
131	1.20	6.550	
132	1.20	6.599	
133	1.20	6.649	
134	1.20	6.699	
135	1.20	6.749	
136	1.20	6.800	
137	1.20	6.849	
138	1.20	6.900	
139	1.20	6.950	
140	1.20	6.999	
141	1.20	7.049	
142	1.20	7.100	
143	1.20	7.149	
144	1.20	7.199	
145	1.20	7.249	
146	1.20	7.299	
147	1.20	7.349	
148	1.20	7.399	
149	1.20	7.449	
150	1.20	7.499	
151	1.20	7.549	
152	1.20	7.599	
153	1.20	7.649	
154	1.20	7.699	
155	1.20	7.749	
156	1.20	7.800	
157	1.20	7.849	
158	1.20	7.899	
159	1.20	7.949	
160	1.20	7.999	
161	1.20	8.049	
162	1.20	8.099	
163	1.20	8.149	
164	1.20	8.199	
165	1.20	8.249	
166	1.20	8.299	
167	1.20	8.349	
168	1.20	8.399	
169	1.20	8.449	
170	1.20	8.499	
171	1.20	8.549	
172	1.20	8.599	
173	1.20	8.649	
174	1.20	8.699	
175	1.22	8.749	
176	1.22	8.799	
177	1.16	8.850	
178	0.94	8.900	
179	0.64	8.949	
180	0.38	8.999	
181	0.22	9.050	
182	0.14	9.100	
183	0.10	9.149	
184	0.10	9.199	
185	0.08	9.249	
186	0.08	9.300	
187	0.08	9.349	
188	0.06	9.399	
189	0.02	9.449	
190	0.02	9.499	
191	0.00	9.549	
192	0.00	9.599	
193	0.00	9.649	
194	0.00	9.699	
195	0.00	9.749	
196	0.00	9.800	
197	0.00	9.849	
198	0.00	9.900	
199	0.00	9.949	
200	0.00	9.999	
201	0.00	10.049	
202	0.00	10.099	
203	0.00	10.149	
204	0.00	10.200	
205	0.00	10.249	
206	0.00	10.299	
207	0.00	10.349	
208	0.00	10.400	
209	0.00	10.449	
210	0.00	10.499	
211	0.00	10.550	
212	0.00	10.599	
213	0.00	10.649	
214	0.00	10.699	
215	0.00	10.749	
216	0.00	10.800	
217	0.00	10.849	
218	0.00	10.899	
219	0.00	10.949	
220	0.00	11.000	
221	0.00	11.049	
222	0.00	11.099	
223	0.00	11.149	
224	0.00	11.199	
225	0.00	11.249	
226	0.00	11.299	
227	0.00	11.349	
228	0.00	11.400	
229	0.00	11.449	
230	0.00	11.499	
231	0.00	11.549	
232	0.00	11.599	
233	0.00	11.650	
234	0.00	11.699	
235	0.00	11.749	
236	0.00	11.799	
237	0.00	11.849	
238	0.00	11.899	
239	0.00	11.950	
240	0.00	11.999	
241	0.00	12.049	
242	0.00	12.099	
243	0.00	12.149	
244	0.00	12.199	
245	0.00	12.250	
246	0.00	12.299	
247	0.00	12.349	
248	0.00	12.399	
249	0.00	12.449	
250	0.00	12.499	
251	0.00	12.549	
252	0.00	12.599	
253	0.00	12.649	
254	0.00	12.699	
255	0.00	12.749	
256	0.00	12.799	
257	0.00	12.849	
258	0.00	12.899	
259	0.00	12.949	
260	0.00	12.999	
261	0.00	13.049	
262	0.00	13.099	
263	0.00	13.150	
264	0.00	13.199	
265	0.00	13.249	
266	0.00	13.299	
267	0.00	13.349	
268	0.00	13.399	
269	0.00	13.449	
270	0.00	13.499	
271	0.00	13.549	
272	0.00	13.599	
273	0.00	13.649	
274	0.00	13.699	
275	0.00	13.749	
276	0.00	13.799	
277	0.00	13.849	
278	0.00	13.899	
279	0.00	13.949	
280	0.00	13.999	
281	0.00	14.050	
282	0.00	14.099	
283	0.04	14.150	
284	0.06	14.199	
285	0.16	14.249	
286	0.24	14.300	
287	0.40	14.349	
288	0.58	14.399	
289	0.74	14.449	
290	0.88	14.499	
291	1.00	14.549	
292	1.10	14.599	
293	1.14	14.649	
294	1.14	14.699	
295	1.12	14.749	
296	1.12	14.799	
297	1.12	14.849	
298	1.12	14.899	
299	1.12	14.949	
300	1.12	14.999	
301	1.12	15.049	
302	1.12	15.099	
303	1.12	15.149	
304	1.12	15.199	
305	1.12	15.249	
306	1.12	15.299	
307	1.12	15.349	
308	1.12	15.399	
309	1.12	15.450	
310	1.12	15.499	
311	1.12	15.549	
312	1.12	15.600	
313	1.12	15.650	
314	1.12	15.699	
315	1.12	15.749	
316	1.12	15.799	
317	1.12	15.849	
318	1.12	15.899	
319	1.12	15.950	
320	1.12	16.000	
321	1.12	16.049	
322	1.12	16.099	
323	1.12	16.150	
324	1.12	16.199	
325	1.12	16.249	
326	1.12	16.299	
327	1.12	16.349	
328	1.12	16.399	
329	1.12	16.449	
330	1.12	16.499	
331	1.12	16.549	
332	1.12	16.599	
333	1.12	16.649	
334	1.12	16.699	
335	1.12	16.749	
336	1.12	16.799	
337	1.12	16.849	
338	1.12	16.900	
339	1.12	16.949	
340	1.12	16.999	
341	1.12	17.049	
342	1.12	17.099	
343	1.12	17.150	
344	1.12	17.199	
345	1.12	17.249	
346	1.12	17.299	
347	1.12	17.349	
348	1.12	17.399	
349	1.12	17.449	
350	0.96	17.499	
351	0.72	17.549	
352	0.44	17.599	
353	0.26	17.649	
354	0.14	17.700	
355	0.12	17.749	
356	0.10	17.799	
357	0.10	17.849	
358	0.10	17.899	
359	0.08	17.949	
360	0.08	17.999	
361	0.04	18.049	
362	0.02	18.099	
363	0.02	18.149	
364	0.02	18.200	
365	0.02	18.250	
366	0.02	18.299	
367	0.02	18.349	
368	0.02	18.399	
369	0.02	18.449	
370	0.02	18.499	
371	0.02	18.549	
372	0.02	18.599	
373	0.02	18.649	
374	0.02	18.699	
375	0.02	18.749	
376	0.02	18.799	
377	0.02	18.850	
378	0.02	18.899	
379	0.02	18.949	
380	0.02	18.999	
381	0.02	19.049	
382	0.02	19.099	
383	0.02	19.149	
384	0.00	19.200	
385	0.02	19.249	
386	0.02	19.299	
387	0.02	19.349	
388	0.02	19.399	
389	0.02	19.449	
390	0.02	19.499	
391	0.00	19.550	
392	0.00	19.599	
393	0.00	19.649	
394	0.00	19.699	
395	0.00	19.749	
396	0.00	19.799	
397	0.00	19.849	
398	0.00	19.899	
399	0.00	19.949	
400	0.00	19.999	
401	0.00	20.050	
402	0.02	20.099	
403	0.00	20.149	
404	0.00	20.199	
405	0.00	20.249	
406	0.00	20.299	
407	0.00	20.349	
408	0.00	20.399	
409	0.00	20.449	
410	0.00	20.499	
411	0.00	20.549	
412	0.00	20.600	
413	0.00	20.649	
414	0.00	20.699	
415	0.00	20.749	
416	0.00	20.799	
417	0.00	20.849	
418	0.00	20.899	
419	0.00	20.949	
420	0.00	20.999	
421	0.00	21.049	
422	0.00	21.099	
423	0.00	21.149	
424	0.00	21.199	
425	0.00	21.250	
426	0.00	21.299	
427	0.00	21.349	
428	0.00	21.399	
429	0.00	21.449	
430	0.00	21.499	
431	0.00	21.549	
432	0.00	21.599	
433	0.00	21.649	
434	0.00	21.699	
435	0.00	21.749	
436	0.00	21.799	
437	0.02	21.849	
438	0.08	21.899	
439	0.18	21.949	
