7/24/2024  4:33 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.04	0.000	
2	0.04	0.099	
3	0.04	0.149	
4	0.04	0.199	
5	0.04	0.249	
6	0.04	0.299	
7	0.04	0.349	
8	0.04	0.400	
9	0.04	0.449	
10	0.04	0.499	
11	0.04	0.549	
12	0.04	0.599	
13	0.04	0.650	
14	0.04	0.699	
15	0.04	0.749	
16	0.04	0.799	
17	0.04	0.849	
18	0.04	0.899	
19	0.04	0.950	
20	0.04	0.999	
21	0.04	1.049	
22	0.04	1.100	
23	0.04	1.149	
24	0.04	1.199	
25	0.04	1.249	
26	0.04	1.299	
27	0.04	1.350	
28	0.04	1.399	
29	0.04	1.449	
30	0.04	1.499	
31	0.04	1.550	
32	0.04	1.600	
33	0.04	1.649	
34	0.04	1.699	
35	0.04	1.749	
36	0.02	1.799	
37	0.04	1.849	
38	0.04	1.899	
39	0.04	1.950	
40	0.04	1.999	
41	0.04	2.050	
42	0.04	2.099	
43	0.04	2.149	
44	0.04	2.200	
45	0.04	2.249	
46	0.04	2.299	
47	0.04	2.349	
48	0.04	2.399	
49	0.04	2.449	
50	0.04	2.499	
51	0.04	2.549	
52	0.02	2.600	
53	0.04	2.649	
54	0.04	2.700	
55	0.04	2.750	
56	0.04	2.799	
57	0.04	2.849	
58	0.04	2.900	
59	0.04	2.949	
60	0.04	2.999	
61	0.04	3.049	
62	0.04	3.099	
63	0.04	3.149	
64	0.04	3.199	
65	0.04	3.249	
66	0.04	3.300	
67	0.04	3.349	
68	0.04	3.399	
69	0.04	3.449	
70	0.04	3.499	
71	0.04	3.550	
72	0.04	3.599	
73	0.04	3.650	
74	0.04	3.699	
75	0.04	3.749	
76	0.02	3.799	
77	0.04	3.849	
78	0.04	3.899	
79	0.02	3.949	
80	0.04	3.999	
81	0.04	4.049	
82	0.04	4.100	
83	0.04	4.149	
84	0.04	4.199	
85	0.04	4.249	
86	0.04	4.300	
87	0.04	4.349	
88	0.02	4.399	
89	0.04	4.450	
90	0.04	4.499	
91	0.04	4.550	
92	0.04	4.600	
93	0.04	4.650	
94	0.04	4.699	
95	0.02	4.749	
96	0.04	4.800	
97	0.04	4.849	
98	0.04	4.899	
99	0.04	4.949	
100	0.02	4.999	
101	0.04	5.049	
102	0.04	5.100	
103	0.04	5.149	
104	0.02	5.200	
105	0.04	5.249	
106	0.04	5.300	
107	0.02	5.349	
108	0.04	5.400	
109	0.02	5.449	
110	0.04	5.499	
111	0.04	5.549	
112	0.04	5.600	
113	0.02	5.649	
114	0.04	5.699	
115	0.02	5.750	
116	0.04	5.799	
117	0.02	5.849	
118	0.02	5.899	
119	0.02	5.949	
120	0.02	5.999	
121	0.02	6.049	
122	0.02	6.099	
123	0.02	6.149	
124	0.02	6.199	
125	0.04	6.249	
126	0.04	6.299	
127	0.02	6.349	
128	0.04	6.399	
129	0.02	6.449	
130	0.02	6.499	
131	0.04	6.549	
132	0.04	6.599	
133	0.04	6.649	
134	0.04	6.699	
135	0.02	6.749	
136	0.04	6.800	
137	0.02	6.849	
138	0.02	6.899	
139	0.02	6.949	
140	0.02	6.999	
141	0.02	7.049	
142	0.02	7.099	
143	0.04	7.149	
144	0.02	7.199	
145	0.02	7.250	
146	0.04	7.299	
147	0.04	7.349	
148	0.02	7.399	
149	0.02	7.449	
150	0.02	7.499	
151	0.02	7.550	
152	0.02	7.599	
153	0.02	7.649	
154	0.04	7.700	
155	0.02	7.749	
156	0.02	7.799	
157	0.02	7.849	
158	0.02	7.899	
159	0.04	7.949	
160	0.02	7.999	
161	0.02	8.049	
162	0.04	8.099	
163	0.04	8.149	
164	0.04	8.200	
165	0.02	8.249	
166	0.02	8.299	
167	0.00	8.349	
168	0.00	8.399	
169	0.04	8.449	
170	0.18	8.499	
171	0.36	8.549	
172	0.56	8.599	
173	0.72	8.649	
174	0.92	8.699	
175	1.14	8.749	
176	1.30	8.799	
177	1.40	8.849	
178	1.40	8.899	
179	1.40	8.949	
180	1.40	8.999	
181	1.40	9.050	
182	1.40	9.099	
183	1.38	9.150	
184	1.38	9.199	
185	1.38	9.249	
186	1.38	9.299	
187	1.38	9.349	
188	1.38	9.399	
189	1.38	9.449	
190	1.38	9.499	
191	1.38	9.549	
192	1.38	9.599	
193	1.38	9.649	
194	1.38	9.699	
195	1.38	9.750	
196	1.38	9.799	
197	1.38	9.849	
198	1.38	9.899	
199	1.38	9.949	
200	1.38	9.999	
201	1.38	10.049	
202	1.38	10.099	
203	1.38	10.149	
204	1.38	10.199	
205	1.38	10.249	
206	1.38	10.299	
207	1.38	10.349	
208	1.38	10.399	
209	1.38	10.449	
210	1.38	10.499	
211	1.38	10.549	
212	1.38	10.599	
213	1.38	10.649	
214	1.38	10.699	
215	1.38	10.750	
216	1.38	10.799	
217	1.38	10.849	
218	1.38	10.899	
219	1.38	10.949	
220	1.38	10.999	
221	1.38	11.049	
222	1.38	11.099	
223	1.38	11.149	
224	1.38	11.199	
225	1.38	11.249	
226	1.38	11.300	
227	1.38	11.349	
228	1.38	11.399	
229	1.38	11.450	
230	1.38	11.499	
231	1.38	11.550	
232	1.38	11.599	
233	1.38	11.649	
234	1.38	11.700	
235	1.10	11.750	
236	0.66	11.799	
237	0.38	11.850	
238	0.24	11.899	
239	0.14	11.949	
240	0.10	11.999	
241	0.12	12.049	
242	0.12	12.100	
243	0.12	12.149	
244	0.12	12.199	
245	0.12	12.249	
246	0.10	12.299	
247	0.08	12.349	
248	0.08	12.399	
249	0.08	12.449	
250	0.08	12.499	
251	0.08	12.549	
252	0.08	12.599	
253	0.08	12.650	
254	0.08	12.699	
255	0.06	12.749	
256	0.08	12.800	
257	0.06	12.849	
258	0.06	12.899	
259	0.06	12.949	
260	0.06	12.999	
261	0.06	13.049	
262	0.06	13.099	
263	0.06	13.150	
264	0.06	13.199	
265	0.06	13.249	
266	0.06	13.299	
267	0.06	13.349	
268	0.06	13.399	
269	0.06	13.449	
270	0.06	13.499	
271	0.06	13.549	
272	0.06	13.599	
273	0.06	13.649	
274	0.06	13.700	
275	0.06	13.749	
276	0.06	13.799	
277	0.06	13.849	
278	0.06	13.899	
279	0.06	13.949	
280	0.06	13.999	
281	0.06	14.049	
282	0.06	14.099	
283	0.06	14.149	
284	0.06	14.199	
285	0.06	14.249	
286	0.06	14.299	
287	0.06	14.349	
288	0.06	14.399	
289	0.06	14.449	
290	0.06	14.499	
291	0.06	14.550	
292	0.06	14.599	
293	0.06	14.650	
294	0.06	14.699	
295	0.06	14.750	
296	0.06	14.799	
297	0.06	14.850	
298	0.06	14.900	
299	0.06	14.949	
300	0.06	14.999	
301	0.06	15.049	
302	0.06	15.099	
303	0.06	15.149	
304	0.06	15.199	
305	0.06	15.249	
306	0.06	15.300	
307	0.06	15.349	
308	0.06	15.399	
309	0.06	15.449	
310	0.06	15.499	
311	0.06	15.549	
312	0.06	15.600	
313	0.06	15.649	
314	0.06	15.699	
315	0.06	15.749	
316	0.06	15.799	
317	0.06	15.849	
318	0.06	15.900	
319	0.06	15.949	
320	0.06	16.000	
321	0.06	16.049	
322	0.06	16.099	
323	0.06	16.149	
324	0.04	16.199	
325	0.06	16.249	
326	0.04	16.299	
327	0.06	16.349	
328	0.06	16.399	
329	0.06	16.449	
330	0.06	16.499	
331	0.06	16.550	
332	0.06	16.600	
333	0.06	16.649	
334	0.06	16.700	
335	0.06	16.749	
336	0.06	16.799	
337	0.06	16.849	
338	0.04	16.899	
339	0.06	16.949	
340	0.06	16.999	
341	0.04	17.049	
342	0.04	17.099	
343	0.06	17.149	
344	0.06	17.199	
345	0.06	17.250	
346	0.06	17.299	
347	0.06	17.350	
348	0.06	17.399	
349	0.04	17.449	
350	0.06	17.499	
351	0.04	17.549	
352	0.04	17.599	
353	0.04	17.649	
354	0.04	17.699	
355	0.06	17.749	
356	0.06	17.799	
357	0.04	17.850	
358	0.04	17.899	
359	0.04	17.949	
360	0.02	17.999	
361	0.02	18.049	
362	0.02	18.099	
363	0.02	18.149	
364	0.08	18.199	
365	0.22	18.249	
366	0.40	18.299	
367	0.60	18.349	
368	0.76	18.399	
369	0.98	18.449	
370	1.18	18.499	
371	1.32	18.550	
372	1.38	18.599	
373	1.38	18.649	
374	1.38	18.699	
375	1.38	18.750	
376	1.38	18.802	
377	1.38	18.850	
378	1.38	18.899	
379	1.38	18.949	
380	1.38	18.999	
381	1.36	19.049	
382	1.36	19.099	
383	1.36	19.149	
384	1.38	19.199	
385	1.36	19.249	
386	1.36	19.299	
387	1.36	19.350	
388	1.36	19.399	
389	1.36	19.449	
390	1.36	19.499	
391	1.36	19.549	
392	1.36	19.599	
393	1.36	19.649	
394	1.36	19.699	
395	1.36	19.749	
396	1.36	19.799	
397	1.36	19.849	
398	1.36	19.899	
399	1.36	19.949	
400	1.36	19.999	
401	1.36	20.049	
402	1.36	20.099	
403	1.36	20.149	
404	1.36	20.199	
405	1.36	20.250	
406	1.36	20.299	
407	1.36	20.349	
408	1.36	20.399	
409	1.36	20.449	
410	1.36	20.499	
411	1.36	20.550	
412	1.36	20.600	
413	1.36	20.649	
414	1.36	20.699	
415	1.36	20.750	
416	1.36	20.799	
417	1.36	20.849	
418	1.38	20.899	
419	1.36	20.949	
420	1.36	20.999	
421	1.36	21.049	
422	1.36	21.099	
423	1.38	21.149	
424	1.36	21.199	
425	1.36	21.249	
426	1.36	21.299	
427	1.36	21.349	
428	1.18	21.399	
429	0.72	21.449	
430	0.42	21.499	
431	0.26	21.549	
432	0.16	21.599	
433	0.12	21.649	
434	0.12	21.699	
435	0.12	21.749	
436	0.12	21.799	
437	0.14	21.849	
438	0.12	21.899	
439	0.10	21.949	
440	0.10	21.999	
441	0.08	22.049	
442	0.08	22.099	
443	0.08	22.149	
444	0.08	22.200	
445	0.08	22.249	
446	0.08	22.299	
447	0.08	22.349	
448	0.08	22.399	
449	0.08	22.449	
