7/25/2024  4:12 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.103	
3	0.00	0.145	
4	0.00	0.195	
5	0.00	0.246	
6	0.00	0.295	
7	0.00	0.346	
8	0.00	0.396	
9	0.00	0.445	
10	0.00	0.496	
11	0.00	0.545	
12	0.00	0.595	
13	0.00	0.646	
14	0.00	0.695	
15	0.00	0.746	
16	0.00	0.796	
17	0.00	0.845	
18	0.00	0.896	
19	0.00	0.946	
20	0.00	0.996	
21	0.00	1.046	
22	0.00	1.095	
23	0.00	1.145	
24	0.00	1.196	
25	0.00	1.245	
26	0.00	1.295	
27	0.00	1.345	
28	0.00	1.395	
29	0.00	1.446	
30	0.00	1.496	
31	0.00	1.546	
32	0.00	1.596	
33	0.00	1.646	
34	0.00	1.695	
35	0.00	1.745	
36	0.00	1.796	
37	0.00	1.845	
38	0.00	1.896	
39	0.00	1.945	
40	0.00	1.996	
41	0.00	2.046	
42	0.00	2.096	
43	0.00	2.146	
44	0.00	2.195	
45	0.00	2.246	
46	0.00	2.296	
47	0.00	2.346	
48	0.00	2.396	
49	0.00	2.446	
50	0.00	2.495	
51	0.00	2.545	
52	0.00	2.595	
53	0.00	2.645	
54	0.00	2.696	
55	0.00	2.745	
56	0.00	2.796	
57	0.00	2.845	
58	0.00	2.895	
59	0.00	2.946	
60	0.00	2.996	
61	0.00	3.046	
62	0.00	3.095	
63	0.00	3.145	
64	0.00	3.195	
65	0.00	3.246	
66	0.00	3.295	
67	0.00	3.345	
68	0.00	3.395	
69	0.00	3.446	
70	0.00	3.496	
71	0.00	3.546	
72	0.00	3.595	
73	0.00	3.645	
74	0.00	3.696	
75	0.00	3.746	
76	0.00	3.796	
77	0.00	3.845	
78	0.00	3.895	
79	0.00	3.945	
80	0.00	3.996	
81	0.00	4.046	
82	0.00	4.095	
83	0.00	4.146	
84	0.00	4.195	
85	0.00	4.246	
86	0.00	4.296	
87	0.00	4.345	
88	0.00	4.396	
89	0.00	4.445	
90	0.00	4.496	
91	0.00	4.546	
92	0.00	4.596	
93	0.00	4.646	
94	0.06	4.695	
95	0.10	4.745	
96	0.46	4.795	
97	0.90	4.846	
98	1.40	4.895	
99	1.92	4.945	
100	2.64	4.996	
101	3.46	5.046	
102	4.34	5.095	
103	5.28	5.145	
104	6.24	5.195	
105	7.28	5.246	
106	8.28	5.295	
107	9.06	5.345	
108	9.84	5.395	
109	10.44	5.445	
110	10.80	5.496	
111	10.82	5.546	
112	10.78	5.596	
113	10.74	5.645	
114	10.72	5.695	
115	10.70	5.745	
116	10.68	5.795	
117	10.66	5.845	
118	10.66	5.895	
119	10.64	5.945	
120	10.62	5.996	
121	10.62	6.045	
122	10.60	6.095	
123	10.60	6.145	
124	10.58	6.196	
125	10.58	6.245	
126	10.58	6.296	
127	10.56	6.346	
128	10.56	6.396	
129	10.56	6.446	
130	10.54	6.496	
131	10.54	6.545	
132	10.54	6.595	
133	10.52	6.646	
134	10.52	6.696	
135	10.52	6.745	
136	10.52	6.796	
137	10.52	6.846	
138	10.52	6.895	
139	10.50	6.946	
140	10.50	6.995	
141	10.50	7.045	
142	10.50	7.095	
143	10.28	7.145	
144	9.22	7.196	
145	7.64	7.245	
146	6.26	7.296	
147	5.00	7.346	
148	3.96	7.395	
149	3.18	7.445	
150	2.44	7.495	
151	1.80	7.545	
152	1.24	7.595	
153	0.78	7.645	
154	0.54	7.695	
155	0.46	7.745	
156	0.44	7.795	
157	0.46	7.845	
158	0.46	7.895	
159	0.46	7.945	
160	0.46	7.995	
161	0.42	8.045	
162	0.28	8.095	
163	0.26	8.145	
164	0.24	8.196	
165	0.16	8.245	
166	0.06	8.296	
167	0.06	8.345	
168	0.06	8.395	
169	0.06	8.446	
170	0.06	8.495	
171	0.06	8.545	
