7/25/2024  5:22 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.145	
3	0.00	0.195	
4	0.00	0.245	
5	0.00	0.296	
6	0.00	0.345	
7	0.00	0.395	
8	0.00	0.446	
9	0.00	0.495	
10	0.00	0.546	
11	0.00	0.596	
12	0.00	0.645	
13	0.00	0.696	
14	0.00	0.745	
15	0.00	0.795	
16	0.00	0.845	
17	0.00	0.895	
18	0.00	0.946	
19	0.00	0.995	
20	0.00	1.045	
21	0.00	1.096	
22	0.00	1.145	
23	0.00	1.196	
24	0.00	1.246	
25	0.00	1.296	
26	0.00	1.346	
27	0.00	1.396	
28	0.00	1.445	
29	0.00	1.495	
30	0.00	1.546	
31	0.00	1.595	
32	0.02	1.645	
33	0.02	1.696	
34	0.00	1.746	
35	0.00	1.795	
36	0.02	1.845	
37	0.00	1.895	
38	0.00	1.946	
39	0.00	1.996	
40	0.00	2.046	
41	0.00	2.096	
42	0.00	2.145	
43	0.00	2.195	
44	0.00	2.246	
45	0.00	2.295	
46	0.00	2.346	
47	0.00	2.395	
48	0.00	2.445	
49	0.00	2.495	
50	0.00	2.545	
51	0.00	2.596	
52	0.00	2.646	
53	0.00	2.695	
54	0.00	2.746	
55	0.00	2.796	
56	0.00	2.846	
57	0.00	2.895	
58	0.00	2.945	
59	0.00	2.995	
60	0.00	3.046	
61	0.00	3.096	
62	0.00	3.145	
63	0.00	3.196	
64	0.00	3.245	
65	0.00	3.296	
66	0.00	3.345	
67	0.00	3.396	
68	0.00	3.446	
69	0.00	3.495	
70	0.00	3.545	
71	0.00	3.596	
72	0.00	3.646	
73	0.00	3.696	
74	0.00	3.746	
75	0.00	3.795	
76	0.00	3.846	
77	0.00	3.896	
78	0.00	3.945	
79	0.00	3.995	
80	0.00	4.046	
81	0.00	4.095	
82	0.00	4.145	
83	0.00	4.196	
84	0.00	4.246	
85	0.00	4.296	
86	0.00	4.345	
87	0.00	4.395	
88	0.00	4.445	
89	0.00	4.496	
90	0.00	4.545	
91	0.00	4.596	
92	0.00	4.647	
93	0.00	4.696	
94	0.00	4.745	
95	0.00	4.796	
96	0.00	4.845	
97	0.00	4.896	
98	0.00	4.946	
99	0.00	4.995	
100	0.00	5.046	
101	0.00	5.095	
102	0.00	5.145	
103	0.00	5.195	
104	0.00	5.246	
105	0.00	5.297	
106	0.00	5.346	
107	0.00	5.395	
108	0.00	5.445	
109	0.00	5.495	
110	0.00	5.546	
111	0.00	5.595	
112	0.00	5.646	
113	0.18	5.696	
114	0.44	5.745	
115	0.86	5.796	
116	1.44	5.845	
117	2.22	5.896	
118	3.10	5.946	
119	3.96	5.996	
120	4.90	6.045	
121	5.82	6.096	
122	6.68	6.146	
123	7.26	6.196	
124	7.86	6.246	
125	8.16	6.296	
126	8.18	6.345	
127	8.16	6.396	
128	8.12	6.445	
129	8.10	6.495	
130	8.08	6.546	
131	8.06	6.596	
132	8.06	6.645	
133	8.04	6.696	
134	8.04	6.746	
135	8.02	6.796	
136	7.74	6.845	
137	6.86	6.895	
138	6.20	6.945	
139	5.12	6.996	
140	3.90	7.045	
141	3.00	7.096	
142	2.26	7.145	
143	1.66	7.195	
144	1.12	7.245	
145	0.70	7.295	
146	0.50	7.346	
147	0.48	7.395	
148	0.48	7.445	
149	0.50	7.496	
150	0.50	7.545	
151	0.50	7.595	
152	0.50	7.646	
153	0.50	7.697	
154	0.50	7.746	
155	0.50	7.795	
156	0.50	7.845	
157	0.50	7.895	
158	0.50	7.946	
159	0.50	7.996	
