7/25/2024  4:25 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.136	
4	0.00	0.187	
5	0.00	0.236	
6	0.00	0.286	
7	0.00	0.341	
8	0.00	0.387	
9	0.00	0.436	
10	0.00	0.487	
11	0.00	0.536	
12	0.00	0.587	
13	0.00	0.636	
14	0.00	0.686	
15	0.00	0.736	
16	0.00	0.787	
17	0.00	0.836	
18	0.00	0.886	
19	0.00	0.937	
20	0.00	0.986	
21	0.00	1.036	
22	0.00	1.086	
23	0.00	1.137	
24	0.00	1.187	
25	0.00	1.237	
26	0.00	1.286	
27	0.00	1.337	
28	0.00	1.387	
29	0.00	1.436	
30	0.00	1.487	
31	0.00	1.537	
32	0.00	1.587	
33	0.00	1.636	
34	0.00	1.686	
35	0.00	1.736	
36	0.00	1.787	
37	0.00	1.836	
38	0.00	1.887	
39	0.00	1.937	
40	0.00	1.986	
41	0.00	2.036	
42	0.00	2.087	
43	0.00	2.136	
44	0.00	2.187	
45	0.00	2.236	
46	0.00	2.287	
47	0.00	2.337	
48	0.00	2.387	
49	0.00	2.436	
50	0.00	2.487	
51	0.00	2.537	
52	0.00	2.587	
53	0.00	2.636	
54	0.00	2.687	
55	0.00	2.737	
56	0.00	2.786	
57	0.00	2.837	
58	0.00	2.887	
59	0.00	2.937	
60	0.00	2.986	
61	0.02	3.037	
62	0.00	3.086	
63	0.00	3.136	
64	0.00	3.186	
65	0.00	3.237	
66	0.02	3.286	
67	0.00	3.337	
68	0.00	3.386	
69	0.00	3.437	
70	0.00	3.487	
71	0.00	3.537	
72	0.00	3.587	
73	0.00	3.636	
74	0.00	3.686	
75	0.00	3.736	
76	0.02	3.786	
77	0.14	3.836	
78	0.44	3.887	
79	0.98	3.937	
80	1.54	3.986	
81	2.46	4.036	
82	2.88	4.086	
83	3.74	4.136	
84	4.62	4.187	
85	5.36	4.237	
86	5.92	4.286	
87	6.24	4.337	
88	6.28	4.387	
89	6.26	4.436	
90	6.24	4.486	
91	6.22	4.536	
92	6.20	4.586	
93	6.18	4.637	
94	6.18	4.686	
95	6.18	4.736	
96	6.16	4.787	
97	6.16	4.836	
98	6.14	4.887	
99	6.14	4.936	
100	6.14	4.987	
101	6.12	5.036	
102	6.12	5.087	
103	6.12	5.136	
104	6.12	5.186	
105	6.12	5.236	
106	6.10	5.287	
107	6.10	5.337	
108	6.10	5.387	
109	6.10	5.437	
110	6.10	5.486	
111	6.10	5.536	
112	5.56	5.586	
113	4.06	5.636	
114	2.84	5.687	
115	1.98	5.736	
116	1.32	5.786	
117	0.86	5.837	
118	0.58	5.887	
119	0.46	5.937	
120	0.42	5.987	
121	0.42	6.036	
122	0.42	6.086	
123	0.42	6.137	
124	0.40	6.187	
125	0.38	6.237	
126	0.40	6.286	
127	0.40	6.336	
128	0.34	6.387	
129	0.32	6.436	
130	0.22	6.487	
131	0.14	6.536	
132	0.08	6.586	
133	0.08	6.636	
134	0.06	6.687	
135	0.06	6.737	
136	0.06	6.787	
137	0.06	6.837	
138	0.08	6.886	
139	0.08	6.936	
140	0.06	6.986	
141	0.08	7.036	
142	0.06	7.086	
