Format Version,1.21,Take Name,Take 2024-08-16 12.32.59 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.32.59.138 AM,Total Frames in Take,1941,Total Exported Frames,1941,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
260,5.200000,0.002471,0.860568,-0.006965,-0.509282,0.116479,0.017342,0.171837,0.000296,0.135744,0.013364,0.220020,0.957311,0.147672,0.034329,0.165481,0.927281,0.077382,0.013449,0.206186,0.869695,0.061154,0.013141,0.148085,0.935835,0.160445,0.012425,0.119411,0.939575,0.136017,0.013200,0.220201,0.147402,0.034459,0.165498,0.077709,0.013291,0.205624,0.061122,0.013206,0.148125,0.160472,0.012090,0.119631,0.009216,0.018325,-0.195407,0.159283,0.018568,-0.188616,0.000583,0.018443,0.004549,0.164468,0.375599,0.199821,0.063048,0.376603,0.175839,0.135357,0.375947,0.100330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,5.220000,0.002451,0.860527,-0.007047,-0.509351,0.116456,0.017338,0.171841,0.000299,0.135729,0.013368,0.220022,0.957311,0.147645,0.034328,0.165478,0.927281,0.077364,0.013445,0.206197,0.869695,0.061127,0.013128,0.148098,0.935835,0.160414,0.012420,0.119408,0.939575,0.136012,0.013198,0.220206,0.147399,0.034462,0.165501,0.077706,0.013292,0.205629,0.061017,0.013236,0.148098,0.160470,0.012091,0.119633,0.009219,0.018326,-0.195405,0.159278,0.018566,-0.188617,0.000584,0.018439,0.004553,0.164269,0.375504,0.199697,0.062993,0.376567,0.175843,0.135355,0.375949,0.100333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,5.240000,0.002447,0.860525,-0.007057,-0.509354,0.116458,0.017337,0.171840,0.000299,0.135732,0.013368,0.220021,0.951524,0.147648,0.034328,0.165476,0.933083,0.077367,0.013443,0.206197,0.873787,0.061129,0.013125,0.148098,0.933993,0.160416,0.012419,0.119407,0.934091,0.136015,0.013198,0.220204,0.147401,0.034460,0.165503,0.077709,0.013292,0.205626,0.061019,0.013230,0.148102,0.160475,0.012091,0.119627,0.009396,0.018153,-0.195010,0.159284,0.018570,-0.188620,0.000584,0.018441,0.004551,0.164267,0.375507,0.199698,0.062995,0.376572,0.175836,0.135354,0.375950,0.100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,5.260000,0.002446,0.860536,-0.007103,-0.509334,0.116458,0.017340,0.171838,0.000299,0.135730,0.013376,0.220020,0.951267,0.147647,0.034332,0.165475,0.933219,0.077366,0.013448,0.206193,0.873780,0.061131,0.013125,0.148094,0.934175,0.160419,0.012421,0.119408,0.934100,0.136015,0.013203,0.220202,0.147402,0.034466,0.165501,0.077704,0.013297,0.205623,0.061021,0.013236,0.148089,0.160474,0.012093,0.119629,0.009325,0.018092,-0.195097,0.159279,0.018570,-0.188620,0.000584,0.018445,0.004549,0.164269,0.375505,0.199693,0.062995,0.376571,0.175840,0.135356,0.375944,0.100336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,5.280000,0.002460,0.860524,-0.007064,-0.509355,0.116458,0.017335,0.171837,0.000298,0.135731,0.013367,0.220018,0.952095,0.147647,0.034325,0.165473,0.933342,0.077366,0.013443,0.206194,0.874004,0.061129,0.013124,0.148096,0.934888,0.160415,0.012415,0.119405,0.933369,0.136014,0.013197,0.220199,0.147403,0.034454,0.165502,0.077717,0.013299,0.205626,0.061014,0.013236,0.148086,0.160469,0.012088,0.119630,0.009223,0.018326,-0.195407,0.159283,0.018568,-0.188622,0.000585,0.018440,0.004553,0.164267,0.375505,0.199700,0.062998,0.376572,0.175841,0.135358,0.375947,0.100331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5.300000,0.002463,0.860572,-0.006966,-0.509276,0.116479,0.017342,0.171836,0.000296,0.135743,0.013364,0.220020,0.952095,0.147672,0.034330,0.165481,0.933342,0.077382,0.013448,0.206185,0.874004,0.061154,0.013140,0.148083,0.934888,0.160446,0.012427,0.119411,0.933369,0.136017,0.013201,0.220200,0.147403,0.034458,0.165499,0.077707,0.013288,0.205622,0.061120,0.013209,0.148122,0.160475,0.012091,0.119631,0.009329,0.018090,-0.195093,0.159284,0.018568,-0.188619,0.000582,0.018442,0.004551,0.164271,0.375499,0.199696,0.063000,0.376570,0.175841,0.135361,0.375946,0.100334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,5.320000,0.002454,0.860518,-0.007061,-0.509365,0.116459,0.017338,0.171840,0.000298,0.135734,0.013370,0.220021,0.957234,0.147649,0.034329,0.165476,0.927632,0.077369,0.013445,0.206198,0.869902,0.061130,0.013127,0.148100,0.935679,0.160416,0.012420,0.119406,0.939354,0.136018,0.013200,0.220203,0.147402,0.034461,0.165504,0.077711,0.013299,0.205632,0.061021,0.013234,0.148097,0.160471,0.012091,0.119626,0.009181,0.018264,-0.195377,0.159285,0.018570,-0.188620,0.000578,0.018444,0.004548,0.164273,0.375505,0.199697,0.062995,0.376568,0.175840,0.135358,0.375946,0.100332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,5.340000,0.002440,0.860568,-0.006962,-0.509282,0.116478,0.017341,0.171837,0.000298,0.135743,0.013363,0.220021,0.958036,0.147669,0.034331,0.165482,0.926976,0.077380,0.013445,0.206187,0.868704,0.061152,0.013139,0.148085,0.935567,0.160444,0.012429,0.119411,0.938694,0.136013,0.013195,0.220196,0.147399,0.034462,0.165501,0.077707,0.013279,0.205615,0.061121,0.013206,0.148127,0.160471,0.012092,0.119629,0.009221,0.018328,-0.195412,0.159281,0.018567,-0.188619,0.000582,0.018446,0.004554,0.164265,0.375506,0.199698,0.062995,0.376571,0.175845,0.135357,0.375946,0.100335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,5.360000,0.002448,0.860519,-0.007083,-0.509363,0.116455,0.017338,0.171837,0.000300,0.135730,0.013372,0.220018,0.951427,0.147644,0.034330,0.165472,0.933474,0.077365,0.013445,0.206195,0.873508,0.061126,0.013124,0.148096,0.933468,0.160412,0.012420,0.119403,0.933569,0.136011,0.013202,0.220200,0.147400,0.034465,0.165495,0.077704,0.013283,0.205619,0.061011,0.013238,0.148095,0.160471,0.012090,0.119626,0.009186,0.018267,-0.195378,0.159280,0.018570,-0.188621,0.000579,0.018447,0.004551,0.164267,0.375501,0.199694,0.062954,0.376530,0.175816,0.135355,0.375943,0.100334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,5.380000,0.002482,0.860574,-0.006976,-0.509271,0.116477,0.017343,0.171836,0.000296,0.135741,0.013367,0.220021,0.951427,0.147670,0.034330,0.165480,0.933474,0.077379,0.013451,0.206185,0.873508,0.061152,0.013142,0.148083,0.933468,0.160444,0.012425,0.119411,0.933569,0.136012,0.013199,0.220197,0.147402,0.034461,0.165499,0.077702,0.013289,0.205620,0.061119,0.013209,0.148123,0.160472,0.012088,0.119629,0.009220,0.018329,-0.195409,0.159282,0.018571,-0.188622,0.000578,0.018447,0.004555,0.164270,0.375502,0.199692,0.063046,0.376605,0.175839,0.135357,0.375945,0.100330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,5.400000,0.002449,0.860563,-0.006996,-0.509291,0.116479,0.017344,0.171837,0.000296,0.135745,0.013369,0.220020,0.957576,0.147670,0.034334,0.165480,0.927611,0.077382,0.013449,0.206187,0.869841,0.061153,0.013139,0.148086,0.935900,0.160444,0.012429,0.119410,0.939197,0.136016,0.013203,0.220196,0.147400,0.034464,0.165499,0.077709,0.013288,0.205622,0.061120,0.013207,0.148125,0.160472,0.012093,0.119628,0.009400,0.018156,-0.195013,0.159283,0.018573,-0.188623,0.000582,0.018444,0.004554,0.164452,0.375611,0.199824,0.062996,0.376576,0.175844,0.135356,0.375947,0.100332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,5.420000,0.002461,0.860576,-0.006971,-0.509268,0.116477,0.017344,0.171838,0.000296,0.135740,0.013366,0.220023,0.957785,0.147670,0.034332,0.165483,0.926575,0.077379,0.013450,0.206187,0.869589,0.061153,0.013141,0.148085,0.936131,0.160445,0.012428,0.119414,0.939539,0.136011,0.013206,0.220206,0.147398,0.034461,0.165501,0.077712,0.013290,0.205622,0.061121,0.013212,0.148119,0.160469,0.012093,0.119632,0.009325,0.018091,-0.195096,0.159282,0.018568,-0.188618,0.000581,0.018446,0.004552,0.164270,0.375500,0.199698,0.062997,0.376569,0.175842,0.135353,0.375950,0.100332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,5.440000,0.002470,0.860585,-0.006965,-0.509253,0.116476,0.017341,0.171838,0.000297,0.135738,0.013364,0.220023,0.957201,0.147669,0.034329,0.165484,0.926595,0.077376,0.013449,0.206185,0.869804,0.061152,0.013141,0.148082,0.935923,0.160445,0.012425,0.119415,0.939467,0.136010,0.013196,0.220206,0.147399,0.034462,0.165502,0.077706,0.013292,0.205620,0.061119,0.013210,0.148116,0.160471,0.012089,0.119630,0.009324,0.018093,-0.195102,0.159281,0.018570,-0.188622,0.000581,0.018451,0.004553,0.164267,0.375500,0.199696,0.063046,0.376607,0.175839,0.135352,0.375945,0.100338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,5.460000,0.002476,0.860569,-0.006926,-0.509281,0.116477,0.017343,0.171835,0.000300,0.135741,0.013361,0.220018,0.957201,0.147670,0.034329,0.165480,0.926595,0.077379,0.013449,0.206184,0.869804,0.061151,0.013146,0.148082,0.935923,0.160442,0.012427,0.119408,0.939467,0.136015,0.013192,0.220197,0.147400,0.034462,0.165498,0.077703,0.013279,0.205606,0.061118,0.013215,0.148123,0.160471,0.012089,0.119625,0.009217,0.018327,-0.195414,0.159283,0.018571,-0.188623,0.000581,0.018447,0.004556,0.164271,0.375499,0.199696,0.062995,0.376572,0.175840,0.135354,0.375949,0.100327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,5.480000,0.002446,0.860586,-0.006917,-0.509252,0.116476,0.017343,0.171835,0.000295,0.135738,0.013360,0.220019,0.956934,0.147670,0.034331,0.165483,0.926875,0.077377,0.013446,0.206181,0.867771,0.061153,0.013145,0.148079,0.934711,0.160446,0.012432,0.119411,0.938576,0.136008,0.013193,0.220192,0.147402,0.034460,0.165502,0.077702,0.013283,0.205615,0.061119,0.013218,0.148111,0.160471,0.012098,0.119629,0.009316,0.018093,-0.195094,0.159282,0.018570,-0.188622,0.000580,0.018445,0.004556,0.164274,0.375494,0.199691,0.062999,0.376576,0.175840,0.135353,0.375950,0.100325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,5.500000,0.002477,0.860567,-0.006961,-0.509284,0.116478,0.017343,0.171837,0.000296,0.135743,0.013365,0.220021,0.958007,0.147671,0.034330,0.165481,0.926716,0.077381,0.013451,0.206187,0.869783,0.061152,0.013143,0.148086,0.935952,0.160443,0.012426,0.119411,0.939505,0.136012,0.013200,0.220202,0.147400,0.034461,0.165498,0.077711,0.013293,0.205623,0.061121,0.013209,0.148126,0.160470,0.012090,0.119629,0.009218,0.018328,-0.195405,0.159281,0.018572,-0.188619,0.000580,0.018450,0.004547,0.164270,0.375500,0.199693,0.063000,0.376568,0.175845,0.135355,0.375951,0.100324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,5.520000,0.002433,0.860513,-0.007064,-0.509374,0.116458,0.017335,0.171837,0.000298,0.135733,0.013367,0.220017,0.952956,0.147646,0.034327,0.165472,0.932979,0.077368,0.013440,0.206195,0.873981,0.061128,0.013122,0.148097,0.934061,0.160413,0.012419,0.119402,0.933732,0.136012,0.013191,0.220192,0.147400,0.034460,0.165498,0.077707,0.013287,0.205624,0.061019,0.013231,0.148099,0.160472,0.012092,0.119620,0.009216,0.018326,-0.195404,0.159282,0.018571,-0.188621,0.000583,0.018443,0.004556,0.164272,0.375505,0.199693,0.063000,0.376575,0.175839,0.135355,0.375949,0.100326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,5.540000,0.002442,0.860523,-0.007043,-0.509357,0.116454,0.017337,0.171837,0.000297,0.135728,0.013367,0.220018,0.951854,0.147644,0.034328,0.165473,0.933918,0.077364,0.013443,0.206194,0.874532,0.061125,0.013127,0.148095,0.934899,0.160412,0.012421,0.119403,0.934135,0.136010,0.013190,0.220196,0.147402,0.034463,0.165498,0.077701,0.013294,0.205628,0.061016,0.013230,0.148096,0.160466,0.012092,0.119627,0.009327,0.018092,-0.195092,0.159282,0.018573,-0.188620,0.000579,0.018445,0.004553,0.164271,0.375496,0.199692,0.062995,0.376573,0.175840,0.135355,0.375948,0.100326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,5.560000,0.002456,0.860576,-0.006948,-0.509269,0.116479,0.017341,0.171836,0.000296,0.135742,0.013361,0.220021,0.951854,0.147672,0.034329,0.165482,0.933918,0.077381,0.013446,0.206185,0.874532,0.061154,0.013140,0.148083,0.934899,0.160446,0.012427,0.119412,0.934135,0.136012,0.013194,0.220197,0.147400,0.034459,0.165501,0.077710,0.013285,0.205621,0.061124,0.013210,0.148120,0.160473,0.012092,0.119628,0.009333,0.018397,-0.195386,0.159280,0.018570,-0.188620,0.000583,0.018448,0.004548,0.164268,0.375500,0.199694,0.062993,0.376565,0.175843,0.135355,0.375950,0.100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,5.580000,0.002487,0.860580,-0.007000,-0.509262,0.116478,0.017342,0.171836,0.000297,0.135741,0.013368,0.220021,0.957533,0.147671,0.034329,0.165480,0.926339,0.077379,0.013451,0.206184,0.869801,0.061154,0.013139,0.148082,0.935666,0.160446,0.012422,0.119413,0.940003,0.136014,0.013204,0.220205,0.147399,0.034461,0.165499,0.077706,0.013297,0.205621,0.061123,0.013207,0.148119,0.160473,0.012088,0.119625,0.009218,0.018325,-0.195395,0.159281,0.018574,-0.188620,0.000583,0.018449,0.004547,0.164269,0.375499,0.199696,0.062996,0.376572,0.175845,0.135353,0.375950,0.100326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,5.600000,0.002476,0.860526,-0.007081,-0.509351,0.116456,0.017339,0.171840,0.000299,0.135729,0.013374,0.220022,0.952192,0.147646,0.034329,0.165476,0.933427,0.077365,0.013449,0.206197,0.872504,0.061127,0.013128,0.148098,0.933751,0.160414,0.012417,0.119408,0.933881,0.136014,0.013203,0.220200,0.147402,0.034461,0.165504,0.077699,0.013292,0.205621,0.061021,0.013229,0.148104,0.160469,0.012089,0.119627,0.009241,0.018322,-0.195273,0.159282,0.018570,-0.188616,0.000583,0.018444,0.004549,0.164274,0.375501,0.199695,0.062996,0.376569,0.175842,0.135358,0.375949,0.100329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,5.620000,0.002438,0.860575,-0.006935,-0.509271,0.116478,0.017340,0.171835,0.000296,0.135742,0.013359,0.220019,0.957476,0.147671,0.034329,0.165482,0.926804,0.077380,0.013443,0.206184,0.869994,0.061154,0.013140,0.148082,0.935269,0.160446,0.012430,0.119410,0.939857,0.136014,0.013198,0.220204,0.147401,0.034462,0.165501,0.077703,0.013278,0.205618,0.061121,0.013209,0.148121,0.160474,0.012093,0.119621,0.009220,0.018324,-0.195400,0.159282,0.018574,-0.188618,0.000585,0.018446,0.004548,0.164271,0.375504,0.199695,0.062999,0.376568,0.175843,0.135355,0.375953,0.100324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,5.640000,0.002483,0.860580,-0.007009,-0.509261,0.116476,0.017341,0.171837,0.000298,0.135739,0.013368,0.220022,0.957476,0.147669,0.034328,0.165481,0.926804,0.077377,0.013450,0.206185,0.869994,0.061152,0.013137,0.148083,0.935269,0.160445,0.012421,0.119414,0.939857,0.136012,0.013209,0.220208,0.147399,0.034459,0.165502,0.077703,0.013288,0.205616,0.061119,0.013204,0.148121,0.160472,0.012088,0.119623,0.009219,0.018327,-0.195399,0.159279,0.018569,-0.188618,0.000580,0.018450,0.004551,0.164270,0.375505,0.199697,0.062998,0.376571,0.175842,0.135355,0.375950,0.100330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,5.660000,0.002459,0.860574,-0.006933,-0.509272,0.116475,0.017336,0.171835,0.000295,0.135739,0.013355,0.220019,0.957686,0.147668,0.034324,0.165481,0.926479,0.077377,0.013442,0.206184,0.869152,0.061150,0.013138,0.148082,0.935032,0.160442,0.012423,0.119410,0.939770,0.136009,0.013185,0.220197,0.147400,0.034458,0.165498,0.077703,0.013280,0.205619,0.061117,0.013211,0.148114,0.160466,0.012085,0.119629,0.009216,0.018326,-0.195399,0.159282,0.018571,-0.188620,0.000582,0.018445,0.004552,0.164270,0.375503,0.199687,0.062993,0.376578,0.175844,0.135352,0.375950,0.100325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,5.680000,0.002487,0.860523,-0.007062,-0.509357,0.116456,0.017337,0.171837,0.000299,0.135730,0.013370,0.220019,0.951973,0.147646,0.034326,0.165473,0.932672,0.077365,0.013448,0.206195,0.873372,0.061127,0.013128,0.148096,0.934046,0.160413,0.012415,0.119405,0.934640,0.136013,0.013205,0.220206,0.147401,0.034457,0.165500,0.077706,0.013300,0.205624,0.061019,0.013234,0.148094,0.160466,0.012088,0.119624,0.009180,0.018267,-0.195372,0.159279,0.018571,-0.188617,0.000580,0.018445,0.004557,0.164270,0.375505,0.199693,0.063005,0.376569,0.175842,0.135356,0.375950,0.100328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,5.700000,0.002475,0.860537,-0.007103,-0.509332,0.116456,0.017338,0.171838,0.000300,0.135727,0.013374,0.220021,0.951227,0.147646,0.034328,0.165475,0.933453,0.077363,0.013448,0.206194,0.872830,0.061128,0.013124,0.148094,0.933186,0.160416,0.012415,0.119409,0.933963,0.136012,0.013207,0.220205,0.147401,0.034461,0.165501,0.077697,0.013285,0.205616,0.061017,0.013235,0.148093,0.160473,0.012087,0.119628,0.009180,0.018267,-0.195372,0.159279,0.018574,-0.188615,0.000583,0.018445,0.004549,0.164272,0.375503,0.199693,0.063047,0.376606,0.175833,0.135356,0.375947,0.100336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,5.720000,0.002476,0.860573,-0.006951,-0.509274,0.116477,0.017340,0.171836,0.000296,0.135740,0.013361,0.220020,0.951227,0.147670,0.034328,0.165481,0.933453,0.077378,0.013448,0.206185,0.872830,0.061151,0.013141,0.148083,0.933186,0.160443,0.012424,0.119411,0.933963,0.136013,0.013197,0.220202,0.147402,0.034461,0.165499,0.077699,0.013283,0.205618,0.061119,0.013209,0.148120,0.160468,0.012087,0.119626,0.009369,0.018451,-0.195307,0.159281,0.018573,-0.188615,0.000580,0.018445,0.004551,0.164271,0.375503,0.199692,0.062999,0.376570,0.175848,0.135355,0.375949,0.100330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,5.740000,0.002470,0.860519,-0.007079,-0.509364,0.116454,0.017335,0.171840,0.000299,0.135728,0.013369,0.220021,0.956840,0.147643,0.034325,0.165475,0.927536,0.077363,0.013444,0.206198,0.869738,0.061124,0.013123,0.148099,0.935846,0.160410,0.012414,0.119406,0.939749,0.136009,0.013198,0.220197,0.147397,0.034458,0.165502,0.077700,0.013286,0.205624,0.061018,0.013230,0.148103,0.160465,0.012083,0.119628,0.009320,0.018092,-0.195093,0.159278,0.018574,-0.188614,0.000583,0.018441,0.004554,0.164269,0.375504,0.199694,0.062994,0.376574,0.175844,0.135355,0.375946,0.100329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,5.760000,0.002505,0.860571,-0.006964,-0.509277,0.116474,0.017342,0.171838,0.000295,0.135738,0.013365,0.220022,0.958138,0.147667,0.034327,0.165482,0.926728,0.077376,0.013452,0.206187,0.870009,0.061148,0.013144,0.148085,0.936260,0.160440,0.012421,0.119412,0.939865,0.136007,0.013199,0.220204,0.147399,0.034461,0.165501,0.077702,0.013295,0.205624,0.061119,0.013206,0.148126,0.160464,0.012085,0.119626,0.009395,0.018160,-0.195003,0.159280,0.018576,-0.188613,0.000583,0.018446,0.004551,0.164273,0.375502,0.199694,0.063043,0.376609,0.175839,0.135357,0.375947,0.100330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,5.780000,0.002444,0.860575,-0.006964,-0.509270,0.116477,0.017342,0.171836,0.000297,0.135741,0.013364,0.220020,0.956605,0.147669,0.034331,0.165481,0.927628,0.077379,0.013446,0.206184,0.869270,0.061153,0.013139,0.148082,0.935529,0.160445,0.012429,0.119411,0.939413,0.136018,0.013197,0.220199,0.147401,0.034461,0.165502,0.077698,0.013287,0.205617,0.061119,0.013207,0.148119,0.160471,0.012094,0.119627,0.009181,0.018271,-0.195372,0.159279,0.018572,-0.188613,0.000585,0.018442,0.004556,0.164270,0.375501,0.199695,0.062996,0.376574,0.175846,0.135354,0.375948,0.100331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,5.800000,0.002461,0.860581,-0.006974,-0.509260,0.116477,0.017340,0.171838,0.000295,0.135739,0.013363,0.220023,0.956605,0.147670,0.034329,0.165483,0.927628,0.077378,0.013447,0.206186,0.869270,0.061153,0.013138,0.148083,0.935529,0.160446,0.012425,0.119414,0.939413,0.136011,0.013203,0.220207,0.147398,0.034459,0.165501,0.077700,0.013285,0.205623,0.061126,0.013206,0.148123,0.160472,0.012092,0.119627,0.009241,0.018328,-0.195273,0.159279,0.018575,-0.188611,0.000584,0.018445,0.004558,0.164272,0.375502,0.199694,0.063000,0.376565,0.175838,0.135360,0.375944,0.100332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,5.820000,0.002445,0.860525,-0.007081,-0.509354,0.116458,0.017336,0.171837,0.000301,0.135732,0.013370,0.220018,0.957789,0.147647,0.034327,0.165473,0.926609,0.077367,0.013443,0.206194,0.870100,0.061129,0.013122,0.148095,0.935682,0.160416,0.012418,0.119405,0.940529,0.136015,0.013197,0.220199,0.147400,0.034462,0.165497,0.077707,0.013282,0.205614,0.061021,0.013230,0.148097,0.160472,0.012088,0.119628,0.009216,0.018332,-0.195402,0.159281,0.018570,-0.188613,0.000582,0.018446,0.004555,0.164270,0.375501,0.199697,0.063048,0.376604,0.175837,0.135355,0.375952,0.100326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
