Format Version,1.21,Take Name,Take 2024-08-16 12.37.48 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.37.48.450 AM,Total Frames in Take,2087,Total Exported Frames,2087,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.120000,-0.001816,0.994592,-0.005651,-0.103692,0.095338,0.017689,0.209841,0.058388,0.071408,0.013343,0.255853,1.000000,0.120250,0.035011,0.229369,0.834046,0.043864,0.013084,0.202573,0.827024,0.077353,0.013280,0.152397,0.863101,0.163816,0.013727,0.209014,0.755946,,,,0.119658,0.034714,0.229356,0.043687,0.013761,0.202385,0.077028,0.013007,0.152660,0.164687,0.013908,0.208942,0.157172,0.018561,-0.188811,-0.001487,0.018514,0.004307,0.007147,0.018391,-0.195431,,,,0.159319,0.377128,0.176886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.140000,-0.001895,0.994596,-0.005651,-0.103649,0.095332,0.017689,0.209843,0.058386,0.071398,0.013339,0.255853,1.000000,0.120239,0.035015,0.229373,0.834046,0.043858,0.013076,0.202571,0.827024,0.077352,0.013278,0.152398,0.863101,0.163810,0.013738,0.209021,0.755946,,,,0.119652,0.034716,0.229358,0.043680,0.013760,0.202376,0.077021,0.013008,0.152655,0.164681,0.013922,0.208951,0.157168,0.018559,-0.188806,-0.001485,0.018517,0.004316,0.007144,0.018387,-0.195431,0.102514,0.376101,0.262818,0.159310,0.377129,0.176884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.160000,-0.001877,0.994592,-0.005676,-0.103687,0.095335,0.017689,0.209840,0.058384,0.071405,0.013342,0.255852,1.000000,0.120244,0.035015,0.229367,0.835823,0.043861,0.013078,0.202572,0.827040,0.077351,0.013276,0.152396,0.862621,0.163813,0.013736,0.209013,0.755722,,,,0.119656,0.034713,0.229348,0.043686,0.013761,0.202382,0.077019,0.013007,0.152653,0.164681,0.013928,0.208934,0.157168,0.018554,-0.188805,-0.001495,0.018507,0.004302,0.007160,0.018505,-0.195429,,,,0.159308,0.377129,0.176880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.180000,-0.001838,0.994598,-0.005709,-0.103632,0.095330,0.017688,0.209846,0.058385,0.071395,0.013346,0.255856,1.000000,0.120238,0.035013,0.229375,0.836904,0.043857,0.013079,0.202573,0.827574,0.077352,0.013271,0.152401,0.863157,0.163808,0.013730,0.209027,0.756445,,,,0.119657,0.034714,0.229359,0.043676,0.013759,0.202378,0.077021,0.013004,0.152659,0.164679,0.013922,0.208948,0.157161,0.018553,-0.188801,-0.001497,0.018514,0.004315,0.007246,0.018156,-0.195126,0.102592,0.375896,0.262635,0.159310,0.377126,0.176886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.200000,-0.001886,0.994592,-0.005702,-0.103690,0.095331,0.017685,0.209853,0.058389,0.071402,0.013340,0.255865,1.000000,0.120240,0.035012,0.229379,0.836856,0.043857,0.013072,0.202585,0.827114,0.077347,0.013268,0.152409,0.862048,0.163810,0.013733,0.209026,0.757685,,,,0.119661,0.034713,0.229362,0.043671,0.013756,0.202389,0.077019,0.012985,0.152684,0.164675,0.013914,0.208960,0.157160,0.018559,-0.188793,-0.001503,0.018513,0.004314,0.007246,0.018158,-0.195124,0.102513,0.376109,0.262825,0.159315,0.377123,0.176903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.220000,-0.001909,0.994591,-0.005701,-0.103699,0.095334,0.017681,0.209853,0.058393,0.071405,0.013334,0.255866,1.000000,0.120242,0.035009,0.229379,0.836856,0.043860,0.013065,0.202586,0.827114,0.077349,0.013264,0.152410,0.862048,0.163813,0.013732,0.209025,0.757685,,,,0.119660,0.034707,0.229356,0.043673,0.013750,0.202390,0.077022,0.012974,0.152694,0.164679,0.013907,0.208968,0.157166,0.018559,-0.188799,-0.001495,0.018518,0.004320,0.007140,0.018385,-0.195417,,,,0.159301,0.377172,0.176890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.240000,-0.001884,0.994594,-0.005697,-0.103667,0.095332,0.017681,0.209853,0.058390,0.071400,0.013335,0.255864,1.000000,0.120240,0.035008,0.229381,0.835521,0.043858,0.013068,0.202583,0.826032,0.077350,0.013265,0.152409,0.860423,0.163810,0.013729,0.209029,0.757462,,,,0.119655,0.034705,0.229358,0.043674,0.013751,0.202387,0.077023,0.012979,0.152687,0.164674,0.013914,0.208959,0.157161,0.018559,-0.188801,-0.001501,0.018515,0.004320,0.007243,0.018157,-0.195122,0.102506,0.376112,0.262832,0.159313,0.377120,0.176914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.260000,-0.001902,0.994594,-0.005670,-0.103664,0.095333,0.017681,0.209849,0.058389,0.071402,0.013332,0.255860,1.000000,0.120241,0.035007,0.229377,0.834878,0.043860,0.013066,0.202578,0.826277,0.077352,0.013267,0.152404,0.860994,0.163812,0.013731,0.209025,0.758292,,,,0.119654,0.034702,0.229352,0.043678,0.013752,0.202385,0.077023,0.012985,0.152679,0.164676,0.013912,0.208962,0.157165,0.018561,-0.188803,-0.001490,0.018522,0.004313,0.007157,0.018501,-0.195417,,,,0.159301,0.377178,0.176889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.280000,-0.001946,0.994592,-0.005711,-0.103689,0.095334,0.017680,0.209860,0.058394,0.071405,0.013332,0.255872,1.000000,0.120240,0.035010,0.229386,0.834846,0.043860,0.013060,0.202592,0.826663,0.077350,0.013261,0.152416,0.862008,0.163813,0.013737,0.209033,0.757513,,,,0.119652,0.034713,0.229373,0.043681,0.013741,0.202399,0.077024,0.012977,0.152691,0.164677,0.013912,0.208970,0.157165,0.018565,-0.188799,-0.001497,0.018522,0.004321,0.007137,0.018384,-0.195418,,,,0.159317,0.377116,0.176915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.300000,-0.001906,0.994593,-0.005712,-0.103680,0.095338,0.017688,0.209849,0.058389,0.071408,0.013342,0.255861,1.000000,0.120246,0.035016,0.229375,0.834846,0.043864,0.013072,0.202580,0.826663,0.077355,0.013269,0.152405,0.862008,0.163817,0.013739,0.209023,0.757513,,,,0.119658,0.034718,0.229357,0.043685,0.013753,0.202389,0.077027,0.012994,0.152672,0.164685,0.013924,0.208950,0.157170,0.018560,-0.188799,-0.001491,0.018524,0.004316,0.007146,0.018389,-0.195423,0.102516,0.376113,0.262829,0.159319,0.377124,0.176895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.320000,-0.001887,0.994598,-0.005641,-0.103628,0.095334,0.017693,0.209840,0.058383,0.071399,0.013342,0.255849,1.000000,0.120241,0.035017,0.229371,0.834919,0.043861,0.013081,0.202565,0.826900,0.077357,0.013283,0.152393,0.862445,0.163813,0.013740,0.209021,0.757059,,,,0.119656,0.034717,0.229354,0.043684,0.013763,0.202371,0.077020,0.013026,0.152637,0.164689,0.013940,0.208934,0.157171,0.018562,-0.188812,-0.001484,0.018515,0.004306,0.007159,0.018500,-0.195430,0.102595,0.375896,0.262621,0.159306,0.377186,0.176842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.340000,-0.001867,0.994595,-0.005621,-0.103664,0.095334,0.017692,0.209838,0.058384,0.071402,0.013341,0.255849,1.000000,0.120243,0.035015,0.229368,0.834960,0.043861,0.013083,0.202567,0.827101,0.077353,0.013285,0.152393,0.863175,0.163813,0.013737,0.209014,0.756059,,,,0.119655,0.034711,0.229349,0.043679,0.013767,0.202377,0.077025,0.013014,0.152651,0.164685,0.013928,0.208935,0.157165,0.018558,-0.188809,-0.001491,0.018509,0.004305,0.007144,0.018389,-0.195431,,,,0.159316,0.377127,0.176882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
