Format Version,1.21,Take Name,Take 2024-08-16 12.56.27 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.56.27.275 AM,Total Frames in Take,3069,Total Exported Frames,3069,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.120000,-0.002088,-0.474073,0.009044,0.880437,0.112287,0.017225,0.166354,0.000263,0.163890,0.013280,0.171851,0.883964,0.121237,0.033966,0.135669,0.951178,0.124404,0.013734,0.216997,0.945751,0.065448,0.013336,0.204218,0.922570,0.086458,0.011808,0.103036,0.967984,0.164394,0.013219,0.171687,0.121136,0.034208,0.135627,0.124277,0.013641,0.216889,0.065176,0.013433,0.204333,0.086559,0.011383,0.103173,0.157195,0.018531,-0.188775,-0.001220,0.018432,0.003765,0.007183,0.018356,-0.195496,0.060284,0.376453,0.115230,0.162257,0.376657,0.135889,0.093157,0.376757,0.214383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.140000,-0.001080,-0.474054,0.009068,0.880449,0.112330,0.017195,0.166286,0.000228,0.163937,0.013292,0.171772,0.883964,0.121261,0.033999,0.135629,0.951178,0.124453,0.013628,0.216921,0.945751,0.065497,0.013194,0.204146,0.922570,0.086502,0.011863,0.102960,0.967984,0.164400,0.013216,0.171682,0.121138,0.034213,0.135629,0.124283,0.013644,0.216887,0.065321,0.013252,0.204167,0.086565,0.011362,0.103206,0.157195,0.018536,-0.188778,-0.001223,0.018429,0.003769,0.007225,0.018364,-0.195473,0.060292,0.376454,0.115240,0.162216,0.376715,0.135831,0.093144,0.376776,0.214363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.160000,-0.001095,-0.474077,0.009119,0.880435,0.112327,0.017196,0.166293,0.000228,0.163934,0.013297,0.171783,0.896705,0.121258,0.033998,0.135636,0.962735,0.124448,0.013633,0.216930,0.949277,0.065493,0.013193,0.204151,0.944023,0.086503,0.011857,0.102967,0.961939,0.164400,0.013224,0.171691,0.121135,0.034207,0.135640,0.124276,0.013643,0.216893,0.065316,0.013254,0.204171,0.086565,0.011362,0.103209,0.157194,0.018531,-0.188772,-0.001224,0.018434,0.003771,0.007292,0.018134,-0.195197,0.060303,0.376442,0.115270,0.162268,0.376654,0.135897,0.093152,0.376771,0.214361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.180000,-0.001077,-0.474046,0.009100,0.880453,0.112330,0.017194,0.166288,0.000227,0.163937,0.013295,0.171773,0.895851,0.121259,0.033998,0.135630,0.963178,0.124454,0.013629,0.216923,0.950691,0.065498,0.013191,0.204148,0.945287,0.086501,0.011859,0.102963,0.961740,0.164401,0.013220,0.171684,0.121138,0.034210,0.135636,0.124281,0.013641,0.216884,0.065325,0.013250,0.204167,0.086554,0.011379,0.103187,0.157199,0.018534,-0.188778,-0.001225,0.018434,0.003765,0.007197,0.018472,-0.195495,0.060298,0.376448,0.115246,0.162220,0.376721,0.135826,0.093155,0.376769,0.214357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.200000,-0.001033,-0.474061,0.009109,0.880444,0.112324,0.017193,0.166284,0.000226,0.163932,0.013296,0.171772,0.894482,0.121253,0.033999,0.135628,0.962757,0.124447,0.013624,0.216920,0.951034,0.065491,0.013184,0.204143,0.946206,0.086498,0.011860,0.102958,0.963115,0.164398,0.013223,0.171679,0.121130,0.034210,0.135632,0.124274,0.013632,0.216885,0.065321,0.013249,0.204164,0.086546,0.011401,0.103166,0.157195,0.018533,-0.188775,-0.001229,0.018433,0.003768,0.007187,0.018358,-0.195497,0.060297,0.376447,0.115245,0.162211,0.376727,0.135812,0.093152,0.376782,0.214363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.220000,-0.001016,-0.474093,0.009102,0.880427,0.112325,0.017194,0.166285,0.000227,0.163932,0.013297,0.171776,0.894482,0.121256,0.034001,0.135631,0.962757,0.124444,0.013624,0.216922,0.951034,0.065489,0.013184,0.204141,0.946206,0.086503,0.011864,0.102957,0.963115,0.164399,0.013222,0.171685,0.121132,0.034211,0.135635,0.124267,0.013631,0.216878,0.065319,0.013250,0.204167,0.086560,0.011391,0.103178,0.157191,0.018536,-0.188776,-0.001230,0.018432,0.003772,0.007180,0.018360,-0.195495,0.060288,0.376449,0.115244,0.162210,0.376714,0.135835,0.093143,0.376776,0.214366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.240000,0.003342,-0.474053,0.003513,0.880483,0.112193,0.017261,0.165885,0.000845,0.163778,0.012999,0.171313,0.895232,0.121215,0.034413,0.135449,0.963530,0.124299,0.012965,0.216468,0.949914,0.065341,0.013027,0.203695,0.945186,0.086332,0.012901,0.102499,0.962614,0.164401,0.013219,0.171676,0.121136,0.034211,0.135634,0.124278,0.013632,0.216876,0.065327,0.013245,0.204161,0.085583,0.013739,0.101119,0.157197,0.018537,-0.188776,-0.001226,0.018429,0.003773,0.007182,0.018355,-0.195494,0.060292,0.376440,0.115273,0.162208,0.376718,0.135834,0.093158,0.376759,0.214396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.260000,-0.001083,-0.474085,0.009130,0.880431,0.112321,0.017192,0.166290,0.000228,0.163928,0.013295,0.171781,0.893745,0.121252,0.033995,0.135633,0.962142,0.124441,0.013629,0.216927,0.950685,0.065486,0.013188,0.204147,0.945422,0.086498,0.011853,0.102963,0.962644,0.164397,0.013218,0.171686,0.121130,0.034209,0.135638,0.124267,0.013643,0.216893,0.065312,0.013250,0.204170,0.086547,0.011382,0.103177,0.157194,0.018533,-0.188772,-0.001227,0.018429,0.003772,0.007174,0.018352,-0.195488,0.060293,0.376444,0.115260,0.162207,0.376723,0.135832,0.093144,0.376766,0.214358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.280000,-0.001077,-0.474056,0.009100,0.880447,0.112325,0.017191,0.166287,0.000227,0.163933,0.013292,0.171774,0.896114,0.121255,0.033995,0.135630,0.963500,0.124448,0.013626,0.216923,0.949905,0.065492,0.013188,0.204147,0.945040,0.086498,0.011856,0.102961,0.962306,0.164397,0.013213,0.171683,0.121131,0.034207,0.135635,0.124274,0.013637,0.216881,0.065322,0.013251,0.204172,0.086557,0.011371,0.103190,0.157193,0.018533,-0.188772,-0.001224,0.018425,0.003771,0.007296,0.018135,-0.195197,0.060293,0.376444,0.115257,0.162269,0.376651,0.135909,0.093145,0.376773,0.214368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.300000,-0.001105,-0.474060,0.009106,0.880445,0.112329,0.017194,0.166285,0.000228,0.163936,0.013294,0.171773,0.896114,0.121259,0.033996,0.135627,0.963500,0.124452,0.013631,0.216921,0.949905,0.065496,0.013193,0.204145,0.945040,0.086502,0.011856,0.102960,0.962306,0.164399,0.013219,0.171684,0.121138,0.034208,0.135630,0.124278,0.013641,0.216881,0.065322,0.013254,0.204167,0.086563,0.011358,0.103202,0.157196,0.018534,-0.188775,-0.001222,0.018432,0.003768,0.007184,0.018363,-0.195499,0.060297,0.376449,0.115243,0.162265,0.376652,0.135900,0.093150,0.376773,0.214363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.320000,-0.001011,-0.474106,0.009120,0.880420,0.112325,0.017191,0.166281,0.000228,0.163932,0.013296,0.171773,0.896984,0.121257,0.033999,0.135626,0.963290,0.124443,0.013622,0.216918,0.949359,0.065488,0.013179,0.204135,0.944223,0.086506,0.011860,0.102952,0.961551,0.164397,0.013221,0.171679,0.121134,0.034214,0.135626,0.124267,0.013633,0.216879,0.065315,0.013247,0.204166,0.086564,0.011379,0.103179,0.157198,0.018535,-0.188775,-0.001221,0.018433,0.003764,0.007181,0.018359,-0.195494,0.060291,0.376449,0.115244,0.162267,0.376653,0.135886,0.093151,0.376765,0.214357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.340000,-0.001048,-0.474071,0.009136,0.880439,0.112328,0.017193,0.166278,0.000226,0.163936,0.013298,0.171767,0.893201,0.121257,0.033998,0.135621,0.961362,0.124450,0.013628,0.216914,0.952598,0.065494,0.013185,0.204136,0.947008,0.086504,0.011857,0.102952,0.963852,0.164401,0.013220,0.171674,0.121138,0.034214,0.135624,0.124277,0.013640,0.216876,0.065322,0.013246,0.204161,0.086544,0.011419,0.103137,0.157201,0.018537,-0.188776,-0.001217,0.018436,0.003763,0.007188,0.018359,-0.195499,0.060292,0.376448,0.115239,0.162272,0.376643,0.135906,0.093146,0.376768,0.214351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.360000,-0.001239,-0.474000,0.009172,0.880476,0.112315,0.017190,0.166287,0.000226,0.163923,0.013291,0.171769,0.885632,0.121242,0.033983,0.135623,0.955231,0.124444,0.013643,0.216923,0.960572,0.065487,0.013202,0.204154,0.952318,0.086480,0.011834,0.102967,0.963658,0.164394,0.013221,0.171687,0.121136,0.034213,0.135626,0.124279,0.013644,0.216888,0.065317,0.013259,0.204172,0.086458,0.011489,0.103048,0.157197,0.018537,-0.188779,-0.001218,0.018437,0.003766,0.007296,0.018133,-0.195202,0.060298,0.376442,0.115261,0.162271,0.376646,0.135907,0.093146,0.376772,0.214357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.380000,-0.001148,-0.473998,0.009135,0.880478,0.112314,0.017188,0.166278,0.000226,0.163922,0.013289,0.171759,0.885632,0.121239,0.033987,0.135617,0.955231,0.124443,0.013631,0.216913,0.960572,0.065486,0.013191,0.204144,0.952318,0.086478,0.011843,0.102957,0.963658,0.164398,0.013216,0.171674,0.121134,0.034211,0.135630,0.124270,0.013629,0.216865,0.065317,0.013251,0.204168,0.086453,0.011512,0.103026,0.157197,0.018536,-0.188774,-0.001223,0.018431,0.003769,0.007224,0.018363,-0.195473,0.060287,0.376444,0.115255,0.162220,0.376709,0.135856,0.093140,0.376771,0.214357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.400000,-0.001198,-0.473996,0.009152,0.880479,0.112310,0.017188,0.166285,0.000227,0.163918,0.013288,0.171766,0.884867,0.121236,0.033983,0.135622,0.956139,0.124440,0.013635,0.216920,0.960225,0.065482,0.013195,0.204152,0.952463,0.086474,0.011836,0.102964,0.963203,0.164397,0.013219,0.171679,0.121129,0.034206,0.135633,0.124264,0.013638,0.216883,0.065318,0.013255,0.204172,0.086451,0.011503,0.103039,0.157193,0.018534,-0.188772,-0.001226,0.018427,0.003773,0.007190,0.018472,-0.195494,,,,0.162220,0.376706,0.135856,0.093143,0.376768,0.214362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.420000,-0.001205,-0.473973,0.009145,0.880491,0.112309,0.017186,0.166288,0.000227,0.163917,0.013285,0.171767,0.884282,0.121233,0.033980,0.135625,0.956581,0.124441,0.013633,0.216923,0.960392,0.065482,0.013194,0.204158,0.952512,0.086469,0.011835,0.102969,0.962725,0.164394,0.013216,0.171682,0.121129,0.034204,0.135635,0.124266,0.013632,0.216885,0.065318,0.013248,0.204169,0.086438,0.011508,0.103037,0.157191,0.018535,-0.188772,-0.001226,0.018431,0.003777,0.007175,0.018360,-0.195489,0.060291,0.376444,0.115252,0.162209,0.376725,0.135824,0.093151,0.376774,0.214363,0.410094,0.480074,0.166578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.440000,-0.001181,-0.473981,0.009133,0.880487,0.112313,0.017190,0.166283,0.000225,0.163921,0.013289,0.171763,0.884351,0.121238,0.033986,0.135621,0.957152,0.124444,0.013635,0.216918,0.961164,0.065486,0.013196,0.204152,0.953024,0.086475,0.011842,0.102963,0.962517,0.164398,0.013219,0.171678,0.121133,0.034208,0.135634,0.124271,0.013633,0.216878,0.065322,0.013248,0.204159,0.086442,0.011522,0.103027,0.157194,0.018532,-0.188777,-0.001228,0.018429,0.003773,0.007295,0.018131,-0.195195,0.060294,0.376446,0.115251,0.162219,0.376717,0.135833,0.093153,0.376767,0.214345,0.410094,0.480075,0.166581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
