Format Version,1.21,Take Name,Take 2024-08-16 12.58.48 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.58.48.539 AM,Total Frames in Take,3051,Total Exported Frames,3051,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
549,10.980000,-0.000428,-0.484958,0.006801,0.874511,0.073265,0.017279,0.174004,0.039638,0.124707,0.013188,0.180756,0.865254,0.083007,0.034158,0.143638,0.888400,0.084115,0.013497,0.224912,0.848682,0.025494,0.013301,0.210676,1.000000,0.049000,0.012250,0.110039,0.744259,0.125087,0.013126,0.180754,0.082983,0.034184,0.144009,0.083959,0.013734,0.224978,,,,0.048771,0.012609,0.109023,0.157052,0.018470,-0.188876,-0.001571,0.018519,0.004238,0.007174,0.018349,-0.195492,0.052735,0.376739,0.221147,0.124081,0.376226,0.145652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,11.000000,-0.000483,-0.484972,0.006778,0.874503,0.073266,0.017281,0.174002,0.039640,0.124707,0.013185,0.180756,0.863375,0.083011,0.034157,0.143635,0.888331,0.084114,0.013502,0.224911,0.847454,0.025493,0.013310,0.210672,1.000000,0.049003,0.012249,0.110036,0.742507,0.125090,0.013121,0.180750,0.082989,0.034187,0.144011,0.083952,0.013741,0.224974,,,,0.048770,0.012601,0.109021,0.157058,0.018467,-0.188876,-0.001563,0.018518,0.004236,0.007181,0.018357,-0.195496,0.052732,0.376738,0.221144,0.124080,0.376226,0.145651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,11.020000,-0.000236,-0.484940,0.006833,0.874521,0.073237,0.017248,0.173944,0.083401,0.124681,0.013167,0.180693,0.937006,0.082974,0.034139,0.143582,0.946197,0.084091,0.013454,0.224851,0.903887,0.025469,0.013247,0.210617,1.000000,0.048971,0.012232,0.109978,1.000000,0.125087,0.013125,0.180750,0.082986,0.034188,0.144006,0.083957,0.013745,0.224979,,,,,,,0.157054,0.018469,-0.188874,-0.001571,0.018518,0.004240,0.007187,0.018477,-0.195491,0.052738,0.376736,0.221145,0.124082,0.376221,0.145656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,11.040000,-0.000439,-0.484985,0.006795,0.874496,0.073266,0.017280,0.174000,0.039638,0.124707,0.013188,0.180755,0.863683,0.083010,0.034160,0.143634,0.888580,0.084113,0.013500,0.224908,0.848376,0.025492,0.013304,0.210668,1.000000,0.049005,0.012251,0.110033,0.743377,0.125089,0.013124,0.180752,0.082988,0.034190,0.144007,0.083952,0.013736,0.224970,,,,0.048775,0.012602,0.109020,0.157055,0.018471,-0.188877,-0.001565,0.018521,0.004238,0.007178,0.018358,-0.195496,0.052734,0.376738,0.221144,0.124083,0.376227,0.145653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,11.060000,-0.000387,-0.484974,0.006815,0.874502,0.073266,0.017275,0.173998,0.039638,0.124709,0.013187,0.180752,0.863683,0.083009,0.034157,0.143633,0.888580,0.084115,0.013492,0.224907,0.848376,0.025494,0.013292,0.210668,1.000000,0.049004,0.012248,0.110032,0.743377,0.125089,0.013123,0.180749,0.082986,0.034186,0.144008,0.083958,0.013729,0.224968,,,,0.048772,0.012604,0.109014,0.157054,0.018471,-0.188877,-0.001567,0.018517,0.004239,0.007180,0.018360,-0.195494,0.052733,0.376736,0.221140,0.124082,0.376225,0.145653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,11.080000,-0.000405,-0.485011,0.006917,0.874481,0.073265,0.017274,0.173998,0.039646,0.124708,0.013195,0.180757,0.863793,0.083008,0.034154,0.143632,0.888364,0.084111,0.013499,0.224908,0.847965,0.025491,0.013288,0.210664,1.000000,0.049009,0.012235,0.110030,0.742244,0.125086,0.013130,0.180755,0.082990,0.034189,0.144009,0.083954,0.013739,0.224977,,,,0.048767,0.012593,0.108978,0.157053,0.018469,-0.188873,-0.001570,0.018519,0.004243,0.007172,0.018359,-0.195495,0.052737,0.376745,0.221153,0.124082,0.376224,0.145651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,11.100000,-0.000240,-0.484953,0.006850,0.874513,0.073241,0.017247,0.173945,0.083402,0.124684,0.013168,0.180695,0.937457,0.082978,0.034138,0.143583,0.945206,0.084093,0.013454,0.224852,0.902985,0.025472,0.013246,0.210616,1.000000,0.048977,0.012229,0.109978,1.000000,0.125092,0.013125,0.180751,0.082990,0.034187,0.144010,0.083957,0.013745,0.224973,,,,,,,0.157060,0.018466,-0.188876,-0.001568,0.018519,0.004238,0.007179,0.018361,-0.195495,0.052723,0.376751,0.221106,0.124089,0.376223,0.145652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,11.120000,-0.000361,-0.484982,0.006869,0.874497,0.073264,0.017271,0.173999,0.039647,0.124707,0.013189,0.180753,0.860221,0.083005,0.034154,0.143634,0.885705,0.084113,0.013489,0.224907,0.843828,0.025492,0.013282,0.210667,1.000000,0.049004,0.012241,0.110032,0.732867,0.125090,0.013122,0.180750,0.082985,0.034188,0.144012,0.083953,0.013729,0.224975,,,,0.048763,0.012602,0.108976,0.157101,0.018512,-0.188860,-0.001571,0.018517,0.004239,0.007176,0.018360,-0.195492,0.052736,0.376738,0.221144,0.124083,0.376226,0.145657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,11.140000,-0.000419,-0.484977,0.006777,0.874501,0.073267,0.017279,0.173999,0.039639,0.124709,0.013186,0.180753,0.860221,0.083012,0.034160,0.143634,0.885705,0.084116,0.013495,0.224908,0.843828,0.025495,0.013301,0.210669,1.000000,0.049005,0.012253,0.110033,0.732867,0.125092,0.013123,0.180748,0.082990,0.034186,0.144010,0.083953,0.013730,0.224968,,,,0.048771,0.012607,0.109021,0.157100,0.018514,-0.188864,-0.001568,0.018517,0.004237,0.007177,0.018358,-0.195496,0.052732,0.376733,0.221138,0.124083,0.376226,0.145658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,11.160000,-0.000378,-0.484970,0.006766,0.874505,0.073269,0.017278,0.174002,0.039639,0.124711,0.013186,0.180755,0.863550,0.083012,0.034161,0.143638,0.888414,0.084118,0.013491,0.224910,0.847890,0.025497,0.013296,0.210672,1.000000,0.049006,0.012257,0.110035,0.743199,0.125089,0.013123,0.180752,0.082992,0.034189,0.144010,0.083960,0.013724,0.224975,,,,0.048772,0.012607,0.109026,0.157055,0.018469,-0.188875,-0.001571,0.018518,0.004240,0.007288,0.018136,-0.195198,0.052734,0.376739,0.221143,0.124085,0.376225,0.145659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,11.180000,-0.000236,-0.484934,0.006839,0.874524,0.073241,0.017247,0.173946,0.083402,0.124684,0.013166,0.180694,0.937050,0.082977,0.034138,0.143585,0.944364,0.084095,0.013453,0.224853,0.902522,0.025473,0.013246,0.210620,1.000000,0.048974,0.012231,0.109981,1.000000,0.125094,0.013124,0.180752,0.082986,0.034183,0.144011,0.083956,0.013739,0.224970,,,,,,,0.157054,0.018469,-0.188875,-0.001568,0.018520,0.004236,0.007175,0.018356,-0.195495,0.052735,0.376736,0.221142,0.124082,0.376223,0.145659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,11.200000,-0.000369,-0.484976,0.006824,0.874501,0.073267,0.017277,0.173995,0.039635,0.124710,0.013190,0.180749,0.864508,0.083010,0.034160,0.143631,0.888632,0.084117,0.013492,0.224904,0.848756,0.025495,0.013291,0.210665,1.000000,0.049006,0.012250,0.110029,0.744932,0.125091,0.013126,0.180745,0.082986,0.034186,0.144008,0.083955,0.013726,0.224962,,,,0.048774,0.012600,0.109023,0.157052,0.018472,-0.188876,-0.001566,0.018520,0.004240,0.007180,0.018360,-0.195499,0.052737,0.376741,0.221147,0.124081,0.376225,0.145654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,11.220000,-0.000456,-0.484982,0.006840,0.874497,0.073263,0.017277,0.174005,0.039639,0.124706,0.013189,0.180760,0.864508,0.083007,0.034155,0.143638,0.888632,0.084112,0.013501,0.224914,0.848756,0.025491,0.013301,0.210674,1.000000,0.049003,0.012242,0.110039,0.744932,0.125087,0.013127,0.180755,0.082986,0.034182,0.144012,0.083949,0.013736,0.224976,,,,0.048770,0.012594,0.109029,0.157051,0.018471,-0.188875,-0.001573,0.018519,0.004242,0.007176,0.018360,-0.195493,0.052721,0.376746,0.221104,0.124078,0.376222,0.145659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,11.240000,-0.000429,-0.484966,0.006899,0.874505,0.073268,0.017273,0.173997,0.039646,0.124711,0.013192,0.180750,0.864020,0.083008,0.034152,0.143629,0.889015,0.084119,0.013499,0.224905,0.848307,0.025497,0.013291,0.210668,1.000000,0.049006,0.012234,0.110031,0.743810,0.125090,0.013126,0.180753,0.082988,0.034185,0.144006,0.083964,0.013737,0.224968,,,,0.048766,0.012603,0.108967,0.157099,0.018507,-0.188866,-0.001566,0.018518,0.004236,0.007174,0.018358,-0.195500,0.052738,0.376734,0.221139,0.124082,0.376222,0.145653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,11.260000,-0.000179,-0.484958,0.006880,0.874510,0.073243,0.017242,0.173944,0.083401,0.124687,0.013168,0.180695,0.937855,0.082979,0.034136,0.143584,0.944734,0.084095,0.013446,0.224851,0.903204,0.025473,0.013232,0.210615,1.000000,0.048980,0.012226,0.109977,1.000000,0.125093,0.013125,0.180752,0.082988,0.034184,0.144010,0.083958,0.013730,0.224967,,,,,,,0.157056,0.018470,-0.188877,-0.001566,0.018519,0.004236,0.007217,0.018377,-0.195483,0.052736,0.376734,0.221145,0.124081,0.376225,0.145657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,11.280000,-0.000440,-0.484973,0.006824,0.874503,0.073265,0.017277,0.174005,0.039638,0.124707,0.013188,0.180758,0.863942,0.083008,0.034156,0.143638,0.889753,0.084114,0.013498,0.224913,0.849084,0.025493,0.013299,0.210675,1.000000,0.049003,0.012244,0.110039,0.744070,0.125086,0.013123,0.180758,0.082983,0.034185,0.144006,0.083959,0.013736,0.224979,,,,0.048776,0.012599,0.109026,0.157096,0.018513,-0.188863,-0.001571,0.018520,0.004240,0.007174,0.018353,-0.195492,0.052735,0.376737,0.221143,0.124081,0.376220,0.145656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,11.300000,-0.000451,-0.484991,0.006832,0.874492,0.073267,0.017281,0.174000,0.039638,0.124709,0.013192,0.180756,0.863942,0.083011,0.034158,0.143633,0.889753,0.084114,0.013503,0.224909,0.849084,0.025493,0.013303,0.210668,1.000000,0.049007,0.012246,0.110033,0.744070,0.125091,0.013128,0.180753,0.082990,0.034188,0.144005,0.083952,0.013737,0.224971,,,,0.048773,0.012594,0.109029,0.157052,0.018467,-0.188876,-0.001568,0.018517,0.004238,0.007218,0.018359,-0.195469,0.052730,0.376737,0.221147,0.124081,0.376224,0.145655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,11.320000,-0.000196,-0.484931,0.006834,0.874526,0.073239,0.017247,0.173943,0.083399,0.124683,0.013168,0.180690,0.863832,0.082975,0.034141,0.143583,0.888900,0.084094,0.013450,0.224849,0.849028,0.025471,0.013242,0.210616,1.000000,0.048971,0.012235,0.109978,0.744410,0.125087,0.013126,0.180754,0.082984,0.034189,0.144005,0.083962,0.013736,0.224967,,,,,,,0.157057,0.018469,-0.188873,-0.001570,0.018522,0.004236,0.007178,0.018362,-0.195491,0.052733,0.376734,0.221144,0.124085,0.376226,0.145656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,11.340000,-0.000371,-0.484978,0.006816,0.874500,0.073267,0.017276,0.173998,0.039635,0.124710,0.013189,0.180752,0.865584,0.083010,0.034159,0.143634,0.888468,0.084116,0.013491,0.224907,0.849851,0.025495,0.013291,0.210668,1.000000,0.049006,0.012250,0.110031,0.745689,0.125088,0.013125,0.180749,0.082990,0.034189,0.144011,0.083956,0.013721,0.224964,,,,0.048770,0.012589,0.109036,0.157055,0.018470,-0.188876,-0.001567,0.018521,0.004238,0.007180,0.018361,-0.195491,0.052736,0.376740,0.221143,0.124082,0.376226,0.145655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,11.360000,-0.000429,-0.484991,0.006785,0.874493,0.073266,0.017277,0.173999,0.039636,0.124708,0.013184,0.180755,0.865011,0.083011,0.034156,0.143634,0.888654,0.084113,0.013494,0.224908,0.849378,0.025492,0.013299,0.210667,1.000000,0.049006,0.012249,0.110032,0.745202,0.125087,0.013121,0.180753,0.082989,0.034184,0.144010,0.083953,0.013726,0.224965,,,,0.048774,0.012598,0.109028,0.157055,0.018472,-0.188875,-0.001565,0.018518,0.004237,0.007179,0.018359,-0.195491,0.052736,0.376729,0.221138,0.124086,0.376222,0.145660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,11.380000,-0.000390,-0.484993,0.006916,0.874490,0.073263,0.017268,0.174001,0.039650,0.124706,0.013189,0.180757,0.865011,0.083004,0.034148,0.143634,0.888654,0.084111,0.013491,0.224910,0.849378,0.025490,0.013280,0.210668,1.000000,0.049005,0.012230,0.110033,0.745202,0.125090,0.013122,0.180754,0.082985,0.034184,0.144014,0.083951,0.013736,0.224981,,,,0.048762,0.012592,0.108972,0.157055,0.018470,-0.188871,-0.001570,0.018519,0.004242,0.007180,0.018359,-0.195486,0.052732,0.376736,0.221150,0.124066,0.376170,0.145663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,11.400000,-0.000225,-0.484925,0.006847,0.874529,0.073239,0.017244,0.173945,0.083401,0.124683,0.013165,0.180691,0.859449,0.082974,0.034136,0.143583,0.885320,0.084095,0.013450,0.224851,0.842948,0.025472,0.013242,0.210619,1.000000,0.048971,0.012228,0.109980,0.731180,0.125091,0.013122,0.180747,0.082986,0.034185,0.144008,0.083958,0.013740,0.224974,,,,,,,0.157057,0.018468,-0.188872,-0.001568,0.018521,0.004236,0.007178,0.018360,-0.195492,0.052731,0.376736,0.221147,0.124081,0.376225,0.145654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,11.420000,-0.000501,-0.484969,0.006789,0.874505,0.073264,0.017281,0.174003,0.039637,0.124706,0.013186,0.180757,0.865182,0.083009,0.034157,0.143635,0.889031,0.084113,0.013505,0.224912,0.848752,0.025492,0.013312,0.210674,1.000000,0.049001,0.012247,0.110038,0.745089,0.125085,0.013123,0.180752,0.082987,0.034182,0.144012,0.083954,0.013741,0.224971,,,,0.048772,0.012600,0.109031,0.157102,0.018513,-0.188859,-0.001568,0.018520,0.004239,0.007293,0.018136,-0.195191,0.052721,0.376745,0.221097,0.124087,0.376225,0.145656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,11.440000,-0.000449,-0.484969,0.006795,0.874505,0.073264,0.017279,0.174000,0.039635,0.124706,0.013186,0.180754,0.864890,0.083008,0.034157,0.143634,0.888930,0.084114,0.013498,0.224909,0.849897,0.025492,0.013303,0.210671,1.000000,0.049001,0.012248,0.110035,0.745263,0.125084,0.013123,0.180755,0.082984,0.034185,0.144006,0.083956,0.013730,0.224965,,,,0.048772,0.012601,0.109027,0.157054,0.018470,-0.188875,-0.001570,0.018520,0.004237,0.007180,0.018357,-0.195487,0.052734,0.376740,0.221145,0.124070,0.376170,0.145667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,11.460000,-0.000264,-0.484920,0.006866,0.874532,0.073242,0.017245,0.173944,0.083400,0.124686,0.013167,0.180691,0.864890,0.082977,0.034134,0.143581,0.888930,0.084098,0.013456,0.224850,0.849897,0.025475,0.013246,0.210619,1.000000,0.048973,0.012224,0.109980,0.745263,0.125091,0.013123,0.180751,0.082987,0.034184,0.144007,0.083964,0.013740,0.224965,,,,,,,0.157058,0.018471,-0.188873,-0.001562,0.018519,0.004237,0.007181,0.018362,-0.195492,0.052735,0.376732,0.221144,0.124082,0.376221,0.145658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,11.480000,-0.000418,-0.484978,0.006831,0.874500,0.073264,0.017279,0.174003,0.039639,0.124706,0.013191,0.180757,0.938391,0.083007,0.034159,0.143637,0.944214,0.084113,0.013499,0.224912,0.903616,0.025492,0.013299,0.210673,1.000000,0.049003,0.012248,0.110037,1.000000,0.125088,0.013127,0.180756,0.082983,0.034188,0.144012,0.083953,0.013733,0.224971,,,,0.048770,0.012599,0.109024,0.157056,0.018469,-0.188872,-0.001570,0.018521,0.004239,0.007285,0.018129,-0.195186,0.052737,0.376734,0.221136,0.124083,0.376225,0.145653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,11.500000,-0.000393,-0.484975,0.006806,0.874501,0.073265,0.017274,0.173995,0.039637,0.124707,0.013184,0.180749,0.863861,0.083008,0.034155,0.143630,0.888248,0.084114,0.013490,0.224903,0.847720,0.025493,0.013291,0.210664,1.000000,0.049003,0.012247,0.110028,0.742488,0.125088,0.013122,0.180745,0.082986,0.034181,0.144007,0.083953,0.013724,0.224963,,,,0.048769,0.012603,0.109012,0.157053,0.018472,-0.188877,-0.001568,0.018520,0.004239,0.007267,0.018431,-0.195497,0.052736,0.376736,0.221131,0.124082,0.376226,0.145651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,11.520000,-0.000409,-0.484997,0.006786,0.874489,0.073265,0.017280,0.173997,0.039636,0.124707,0.013189,0.180754,0.863925,0.083011,0.034162,0.143633,0.889498,0.084111,0.013496,0.224906,0.848682,0.025491,0.013301,0.210665,1.000000,0.049006,0.012255,0.110030,0.744296,0.125087,0.013125,0.180750,0.082989,0.034189,0.144004,0.083950,0.013732,0.224970,,,,0.048776,0.012607,0.109021,0.157056,0.018469,-0.188876,-0.001563,0.018521,0.004237,0.007275,0.018429,-0.195498,0.052733,0.376746,0.221147,0.124080,0.376224,0.145656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,11.540000,-0.000178,-0.484955,0.006888,0.874512,0.073242,0.017247,0.173944,0.083401,0.124686,0.013173,0.180694,0.938285,0.082977,0.034141,0.143583,0.944682,0.084094,0.013451,0.224850,0.903617,0.025473,0.013237,0.210615,1.000000,0.048978,0.012230,0.109977,1.000000,0.125091,0.013132,0.180753,0.082986,0.034188,0.144010,0.083960,0.013737,0.224968,,,,,,,0.157059,0.018472,-0.188868,-0.001573,0.018522,0.004236,0.007179,0.018357,-0.195496,0.052736,0.376740,0.221146,0.124082,0.376221,0.145654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,11.560000,-0.000406,-0.484998,0.006822,0.874489,0.073268,0.017279,0.173997,0.039637,0.124710,0.013190,0.180753,0.938285,0.083012,0.034159,0.143631,0.944682,0.084114,0.013497,0.224906,0.903617,0.025494,0.013297,0.210664,1.000000,0.049009,0.012249,0.110029,1.000000,0.125090,0.013129,0.180750,0.082992,0.034186,0.144005,0.083951,0.013729,0.224967,,,,0.048775,0.012600,0.109020,0.157056,0.018467,-0.188875,-0.001565,0.018523,0.004236,0.007178,0.018358,-0.195503,0.052741,0.376736,0.221145,0.124083,0.376227,0.145654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,11.580000,-0.000472,-0.484968,0.006808,0.874506,0.073265,0.017281,0.174003,0.039639,0.124707,0.013189,0.180757,0.864099,0.083009,0.034158,0.143636,0.888934,0.084114,0.013503,0.224912,0.848648,0.025493,0.013307,0.210674,1.000000,0.049002,0.012247,0.110038,0.743655,0.125089,0.013123,0.180753,0.082983,0.034184,0.144015,0.083954,0.013740,0.224970,,,,0.048773,0.012604,0.109021,0.157056,0.018471,-0.188878,-0.001569,0.018518,0.004238,0.007175,0.018358,-0.195502,0.052732,0.376737,0.221141,0.124077,0.376227,0.145654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
