Format Version,1.21,Take Name,Take 2024-08-16 12.02.44 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 12.02.44.267 AM,Total Frames in Take,1990,Total Exported Frames,1990,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
610,12.200000,0.036428,0.036946,-0.146458,0.987855,0.311166,0.030123,0.151361,0.000595,0.338704,0.019486,0.108499,0.840108,0.295145,0.054207,0.129792,0.848727,0.357673,0.010554,0.164695,0.839218,0.319319,0.019977,0.210295,0.853889,0.244988,0.046390,0.143523,0.873801,0.339068,0.018789,0.108800,0.295281,0.053819,0.130197,0.357121,0.010826,0.164796,0.319622,0.019628,0.210053,0.244474,0.046630,0.143847,0.000735,0.018545,0.004275,0.009324,0.018103,-0.195096,0.159189,0.018616,-0.188575,,,,0.451285,0.360037,0.210515,0.353274,0.391764,0.191807,0.419055,0.374967,0.112548,,,,,,,,,,,,,,,,,,,,,
611,12.220000,0.038411,0.038961,-0.148434,0.987408,0.310078,0.030321,0.150563,0.000629,0.337420,0.019762,0.107557,0.840108,0.294077,0.054565,0.129157,0.848727,0.356553,0.010507,0.163644,0.839218,0.318401,0.019883,0.209423,0.853889,0.243938,0.046890,0.143034,0.873801,0.337852,0.019045,0.107869,0.294156,0.054195,0.129516,0.355957,0.010739,0.163640,0.318688,0.019504,0.209090,0.243435,0.047121,0.143426,0.000729,0.018534,0.004278,0.009310,0.018102,-0.195094,0.159181,0.018609,-0.188570,,,,0.451920,0.359320,0.210591,0.353982,0.391574,0.192428,0.419337,0.374825,0.112804,,,,,,,,,,,,,,,,,,,,,
612,12.240000,0.042368,0.042722,-0.150893,0.986717,0.308840,0.030600,0.149430,0.000464,0.335849,0.020282,0.106155,0.936905,0.292825,0.055111,0.128343,0.861526,0.355297,0.010436,0.162034,0.862160,0.317490,0.019602,0.208141,0.878759,0.242738,0.047568,0.142478,0.880626,0.336045,0.019948,0.106028,0.293117,0.054587,0.128780,0.354761,0.010687,0.162380,0.317779,0.019354,0.208051,0.242306,0.047761,0.142736,0.000730,0.018534,0.004277,0.009312,0.018103,-0.195092,0.159185,0.018613,-0.188570,,,,0.452762,0.358462,0.210845,0.354913,0.391334,0.193269,0.419837,0.374691,0.113237,,,,,,,,,,,,,,,,,,,,,
613,12.260000,0.044569,0.043931,-0.153952,0.986095,0.307867,0.030892,0.148644,0.000560,0.334723,0.020599,0.105268,0.913848,0.291965,0.055599,0.127700,0.848605,0.354221,0.010380,0.161061,0.854138,0.316566,0.019576,0.207286,0.864902,0.241860,0.048308,0.141903,0.818518,0.335125,0.020205,0.105152,0.292349,0.054944,0.128096,0.353876,0.010621,0.161439,0.316999,0.019222,0.207184,0.241263,0.048522,0.142178,0.000736,0.018547,0.004271,0.009328,0.018110,-0.195102,0.159192,0.018623,-0.188579,,,,0.453495,0.357693,0.211446,0.355812,0.391067,0.194141,0.420512,0.374553,0.113927,,,,,,,,,,,,,,,,,,,,,
614,12.280000,0.042867,0.043369,-0.157277,0.985670,0.307306,0.030988,0.148624,0.000564,0.334104,0.020354,0.105295,0.915773,0.291572,0.055719,0.127583,0.836754,0.353521,0.010217,0.161131,0.858891,0.315916,0.019836,0.207311,0.842292,0.241417,0.048812,0.141800,0.840688,0.334395,0.020221,0.105180,0.292109,0.055142,0.127876,0.353440,0.010564,0.161233,0.316512,0.019185,0.206940,0.240983,0.048959,0.141782,0.000734,0.018548,0.004267,0.009403,0.018188,-0.195024,0.159159,0.018988,-0.188748,,,,0.453994,0.357264,0.212112,0.356420,0.390968,0.194677,0.421251,0.374403,0.114552,,,,,,,,,,,,,,,,,,,,,
615,12.300000,0.046579,0.042354,-0.156588,0.985656,0.307338,0.031161,0.148349,0.000561,0.334285,0.020858,0.105032,0.915773,0.291648,0.056026,0.127432,0.836754,0.353532,0.010346,0.160859,0.858891,0.315770,0.019603,0.206984,0.842292,0.241454,0.048971,0.141438,0.840688,0.334692,0.020461,0.104929,0.292026,0.055366,0.127821,0.353195,0.010574,0.161225,0.316192,0.019255,0.206880,0.240848,0.049224,0.141708,0.000731,0.018540,0.004272,0.009319,0.018149,-0.195113,0.159184,0.018932,-0.188732,,,,0.454435,0.357033,0.212783,0.357013,0.390934,0.195210,0.421943,0.374338,0.115182,,,,,,,,,,,,,,,,,,,,,
616,12.320000,0.047681,0.041962,-0.158055,0.985385,0.307012,0.031401,0.148183,0.000592,0.333969,0.021100,0.104872,0.910518,0.291420,0.056356,0.127299,0.840844,0.353129,0.010419,0.160696,0.850267,0.315351,0.019703,0.206803,0.859166,0.241191,0.049430,0.141244,0.798988,0.334374,0.020688,0.104766,0.291819,0.055707,0.127708,0.352761,0.010654,0.161058,0.315781,0.019359,0.206713,0.240522,0.049713,0.141493,0.000731,0.018540,0.004268,0.009391,0.018240,-0.195040,0.159229,0.018844,-0.188717,,,,0.455139,0.356655,0.213375,0.357841,0.390922,0.195783,0.422790,0.374256,0.115773,,,,,,,,,,,,,,,,,,,,,
617,12.340000,0.048637,0.042025,-0.160114,0.985004,0.306565,0.031631,0.148035,0.000574,0.333476,0.021291,0.104704,0.914792,0.291078,0.056688,0.127196,0.844264,0.352594,0.010430,0.160508,0.852239,0.314858,0.019794,0.206634,0.861894,0.240821,0.049951,0.141132,0.809731,0.333869,0.020896,0.104595,0.291474,0.056033,0.127595,0.352218,0.010660,0.160871,0.315280,0.019448,0.206534,0.240193,0.050229,0.141391,0.000732,0.018546,0.004267,0.009321,0.018207,-0.195137,0.159263,0.018768,-0.188698,,,,0.456026,0.356145,0.213822,0.358887,0.390853,0.196305,0.423772,0.374082,0.116259,,,,,,,,,,,,,,,,,,,,,
618,12.360000,0.048905,0.042020,-0.161999,0.984682,0.306129,0.031745,0.148119,0.000592,0.332996,0.021319,0.104781,0.910229,0.290736,0.056870,0.127292,0.843410,0.352077,0.010363,0.160579,0.848795,0.314383,0.019853,0.206712,0.858003,0.240455,0.050321,0.141231,0.799432,0.333397,0.020924,0.104670,0.291117,0.056218,0.127686,0.351706,0.010592,0.160944,0.314819,0.019491,0.206600,0.239792,0.050638,0.141488,0.000735,0.018550,0.004260,0.009332,0.018229,-0.195147,0.159267,0.018756,-0.188692,,,,0.456871,0.355619,0.214039,0.359869,0.390737,0.196580,0.424683,0.373742,0.116504,,,,,,,,,,,,,,,,,,,,,
619,12.380000,0.048653,0.041721,-0.163480,0.984463,0.305808,0.031722,0.148408,0.000571,0.332658,0.021186,0.105087,0.910229,0.290497,0.056879,0.127558,0.843410,0.351687,0.010211,0.160899,0.848795,0.314006,0.019846,0.207012,0.858003,0.240192,0.050490,0.141484,0.799432,0.333036,0.020776,0.105005,0.290867,0.056201,0.127954,0.351313,0.010448,0.161256,0.314432,0.019491,0.206905,0.239570,0.050803,0.141741,0.000735,0.018544,0.004264,0.009334,0.018234,-0.195156,0.159267,0.018755,-0.188689,,,,0.457549,0.355189,0.214064,0.360632,0.390590,0.196587,0.425448,0.373294,0.116489,,,,,,,,,,,,,,,,,,,,,
620,12.400000,0.048486,0.041397,-0.164604,0.984297,0.305535,0.031752,0.148526,0.000555,0.332380,0.021132,0.105222,0.917594,0.290291,0.056932,0.127656,0.847577,0.351359,0.010142,0.161048,0.855115,0.313678,0.019887,0.207140,0.864361,0.239965,0.050665,0.141562,0.821662,0.332768,0.020737,0.105117,0.290663,0.056256,0.128040,0.350982,0.010392,0.161410,0.314084,0.019538,0.207029,0.239381,0.050955,0.141836,0.000732,0.018545,0.004269,0.009336,0.018230,-0.195150,0.159270,0.018754,-0.188692,,,,0.457993,0.354878,0.214102,0.361144,0.390547,0.196594,0.426012,0.373019,0.116511,,,,,,,,,,,,,,,,,,,,,
621,12.420000,0.048671,0.041233,-0.165013,0.984227,0.305261,0.031870,0.148445,0.000575,0.332112,0.021240,0.105147,0.914191,0.290047,0.057070,0.127577,0.842322,0.351063,0.010218,0.160977,0.851695,0.313375,0.019982,0.207058,0.862031,0.239710,0.050843,0.141464,0.810752,0.332510,0.020838,0.105036,0.290435,0.056406,0.127961,0.350667,0.010466,0.161340,0.313784,0.019633,0.206948,0.239083,0.051140,0.141743,0.000732,0.018546,0.004263,0.009335,0.018233,-0.195146,0.159265,0.018749,-0.188690,,,,0.458166,0.354762,0.214208,0.361391,0.390613,0.196681,0.426280,0.373017,0.116619,,,,,,,,,,,,,,,,,,,,,
622,12.440000,0.048633,0.041599,-0.165359,0.984155,0.304976,0.031993,0.148425,0.000581,0.331786,0.021345,0.105107,0.913416,0.289762,0.057203,0.127570,0.844129,0.350773,0.010309,0.160921,0.851273,0.313127,0.020097,0.207032,0.859952,0.239432,0.051009,0.141496,0.804623,0.332171,0.020936,0.105008,0.290131,0.056541,0.127963,0.350384,0.010558,0.161283,0.313549,0.019748,0.206937,0.238784,0.051342,0.141757,0.000729,0.018544,0.004259,0.009327,0.018239,-0.195153,0.159265,0.018745,-0.188688,,,,0.458149,0.354732,0.214209,0.361413,0.390713,0.196783,0.426216,0.373126,0.116666,,,,,,,,,,,,,,,,,,,,,
623,12.460000,0.048763,0.042381,-0.165751,0.984049,0.304616,0.032087,0.148385,0.000562,0.331352,0.021441,0.105020,0.913416,0.289389,0.057319,0.127566,0.844129,0.350416,0.010364,0.160800,0.851273,0.312849,0.020157,0.206974,0.859952,0.239076,0.051155,0.141566,0.804623,0.331724,0.021027,0.104926,0.289759,0.056655,0.127951,0.350025,0.010603,0.161166,0.313263,0.019811,0.206866,0.238475,0.051457,0.141846,0.000734,0.018555,0.004255,0.009327,0.018236,-0.195152,0.159265,0.018750,-0.188689,,,,0.458039,0.354739,0.214070,0.361231,0.390760,0.196792,0.425977,0.373174,0.116558,,,,,,,,,,,,,,,,,,,,,
624,12.480000,0.049205,0.043435,-0.165868,0.983961,0.304159,0.032128,0.148199,0.000590,0.330808,0.021529,0.104769,0.916519,0.288896,0.057388,0.127441,0.846904,0.349979,0.010380,0.160498,0.854561,0.312503,0.020125,0.206757,0.862080,0.238609,0.051216,0.141531,0.817918,0.331170,0.021113,0.104677,0.289277,0.056750,0.127827,0.349586,0.010627,0.160861,0.312934,0.019763,0.206643,0.237940,0.051539,0.141793,0.000738,0.018551,0.004262,0.009411,0.018289,-0.195067,0.159271,0.018754,-0.188696,,,,0.457974,0.354592,0.213903,0.361167,0.390702,0.196872,0.425680,0.373174,0.116466,,,,,,,,,,,,,,,,,,,,,
625,12.500000,0.049487,0.044012,-0.166508,0.983814,0.303676,0.032092,0.148004,0.000599,0.330263,0.021491,0.104537,0.913574,0.288422,0.057387,0.127280,0.844650,0.349482,0.010278,0.160236,0.847249,0.312071,0.020037,0.206543,0.852732,0.238144,0.051270,0.141422,0.792934,0.330616,0.021076,0.104451,0.288784,0.056727,0.127681,0.349094,0.010532,0.160600,0.312520,0.019675,0.206457,0.237451,0.051640,0.141642,0.000734,0.018551,0.004260,0.009398,0.018269,-0.195052,0.159268,0.018752,-0.188695,,,,0.457920,0.354343,0.213814,0.361186,0.390572,0.196922,0.425519,0.373039,0.116431,,,,,,,,,,,,,,,,,,,,,
626,12.520000,0.049464,0.044261,-0.166846,0.983746,0.303302,0.031989,0.147998,0.000568,0.329859,0.021371,0.104517,0.917053,0.288054,0.057294,0.127283,0.845338,0.349100,0.010144,0.160206,0.852718,0.311720,0.019928,0.206533,0.861999,0.237779,0.051210,0.141452,0.812711,0.330209,0.020954,0.104427,0.288434,0.056633,0.127664,0.348700,0.010385,0.160584,0.312120,0.019595,0.206436,0.237150,0.051519,0.141740,0.000733,0.018546,0.004259,0.009319,0.018190,-0.195129,0.159263,0.018745,-0.188687,,,,0.457921,0.354044,0.213740,0.361236,0.390386,0.196864,0.425539,0.372784,0.116378,,,,,,,,,,,,,,,,,,,,,
627,12.540000,0.049365,0.044273,-0.167277,0.983678,0.303110,0.031959,0.148009,0.000584,0.329653,0.021308,0.104527,0.915145,0.287881,0.057272,0.127290,0.845385,0.348890,0.010078,0.160217,0.849005,0.311523,0.019904,0.206546,0.856825,0.237602,0.051235,0.141466,0.803676,0.330001,0.020904,0.104434,0.288250,0.056606,0.127682,0.348498,0.010320,0.160590,0.311946,0.019556,0.206447,0.236946,0.051589,0.141725,0.000731,0.018548,0.004254,0.009327,0.018187,-0.195129,0.159265,0.018746,-0.188690,,,,0.457951,0.353925,0.213638,0.361281,0.390334,0.196788,0.425544,0.372654,0.116277,,,,,,,,,,,,,,,,,,,,,
628,12.560000,0.049170,0.044389,-0.167274,0.983683,0.303099,0.032020,0.148029,0.000584,0.329629,0.021355,0.104543,0.915145,0.287863,0.057325,0.127305,0.845385,0.348883,0.010144,0.160231,0.849005,0.311530,0.019985,0.206567,0.856825,0.237588,0.051291,0.141498,0.803676,0.329980,0.020949,0.104448,0.288232,0.056657,0.127701,0.348493,0.010386,0.160604,0.311950,0.019641,0.206470,0.236933,0.051641,0.141758,0.000734,0.018554,0.004258,0.009332,0.018195,-0.195136,0.159272,0.018748,-0.188695,,,,0.457850,0.354074,0.213499,0.361152,0.390444,0.196660,0.425411,0.372763,0.116129,,,,,,,,,,,,,,,,,,,,,
629,12.580000,0.048819,0.044462,-0.167038,0.983737,0.303122,0.032062,0.148052,0.000582,0.329648,0.021382,0.104567,0.916660,0.287868,0.057346,0.127315,0.846021,0.348921,0.010218,0.160257,0.849722,0.311573,0.020069,0.206596,0.856995,0.237600,0.051294,0.141524,0.803644,0.329984,0.020974,0.104483,0.288234,0.056674,0.127720,0.348537,0.010456,0.160629,0.311995,0.019732,0.206509,0.236942,0.051647,0.141777,0.000733,0.018552,0.004259,0.009336,0.018214,-0.195149,0.159268,0.018757,-0.188693,,,,0.457679,0.354262,0.213302,0.360958,0.390545,0.196442,0.425195,0.372865,0.115925,,,,,,,,,,,,,,,,,,,,,
630,12.600000,0.048049,0.043918,-0.166883,0.983825,0.303095,0.032036,0.148178,0.000577,0.329661,0.021292,0.104733,0.916961,0.287849,0.057279,0.127386,0.847307,0.348891,0.010229,0.160458,0.851126,0.311501,0.020145,0.206750,0.859313,0.237572,0.051234,0.141563,0.804325,0.330003,0.020890,0.104645,0.288209,0.056611,0.127787,0.348509,0.010467,0.160825,0.311920,0.019813,0.206669,0.236917,0.051588,0.141812,0.000734,0.018548,0.004260,0.009331,0.018227,-0.195153,0.159258,0.018753,-0.188690,,,,0.457450,0.354417,0.212989,0.360724,0.390622,0.196007,0.425048,0.372830,0.115559,,,,,,,,,,,,,,,,,,,,,
631,12.620000,0.047244,0.043548,-0.166645,0.983921,0.302981,0.031959,0.148287,0.000585,0.329574,0.021155,0.104873,0.913703,0.287733,0.057158,0.127445,0.844168,0.348783,0.010197,0.160627,0.850672,0.311365,0.020172,0.206883,0.859803,0.237451,0.051111,0.141607,0.799866,0.329930,0.020748,0.104772,0.288111,0.056518,0.127840,0.348396,0.010435,0.160990,0.311787,0.019839,0.206802,0.236779,0.051432,0.141863,0.000733,0.018549,0.004263,0.009327,0.018221,-0.195147,0.159258,0.018753,-0.188688,,,,0.457279,0.354463,0.212585,0.360540,0.390664,0.195508,0.424899,0.372701,0.115133,,,,,,,,,,,,,,,,,,,,,
632,12.640000,0.046770,0.043629,-0.166495,0.983966,0.302836,0.031878,0.148249,0.000574,0.329420,0.021045,0.104837,0.913703,0.287572,0.057054,0.127389,0.844168,0.348650,0.010144,0.160595,0.850672,0.311242,0.020147,0.206853,0.859803,0.237297,0.051001,0.141571,0.799866,0.329768,0.020623,0.104754,0.287937,0.056401,0.127786,0.348264,0.010382,0.160966,0.311667,0.019807,0.206771,0.236651,0.051320,0.141833,0.000735,0.018554,0.004262,0.009329,0.018222,-0.195148,0.159262,0.018755,-0.188690,,,,0.457072,0.354466,0.212180,0.360307,0.390628,0.195117,0.424641,0.372626,0.114731,,,,,,,,,,,,,,,,,,,,,
633,12.660000,0.046438,0.043743,-0.166390,0.983994,0.302666,0.031862,0.148159,0.000560,0.329239,0.021009,0.104746,0.918347,0.287389,0.057021,0.127289,0.848916,0.348489,0.010147,0.160504,0.855295,0.311093,0.020168,0.206768,0.859342,0.237120,0.050963,0.141491,0.818261,0.329589,0.020584,0.104676,0.287746,0.056347,0.127685,0.348102,0.010385,0.160870,0.311520,0.019817,0.206668,0.236516,0.051268,0.141765,0.000736,0.018550,0.004264,0.009335,0.018198,-0.195142,0.159266,0.018758,-0.188692,,,,0.456759,0.354570,0.211902,0.360006,0.390651,0.194800,0.424314,0.372643,0.114441,,,,,,,,,,,,,,,,,,,,,
634,12.680000,0.046782,0.044518,-0.166693,0.983892,0.302256,0.032007,0.147857,0.000586,0.328760,0.021178,0.104394,0.915302,0.286964,0.057194,0.127031,0.846032,0.348084,0.010253,0.160114,0.849820,0.310762,0.020254,0.206442,0.852219,0.236712,0.051153,0.141301,0.803958,0.329091,0.020747,0.104330,0.287315,0.056523,0.127445,0.347693,0.010498,0.160483,0.311206,0.019896,0.206345,0.236051,0.051505,0.141551,0.000735,0.018551,0.004262,0.009337,0.018190,-0.195136,0.159263,0.018758,-0.188688,,,,0.456624,0.354596,0.211592,0.359832,0.390708,0.194687,0.424000,0.372748,0.114193,,,,,,,,,,,,,,,,,,,,,
635,12.700000,0.047654,0.045801,-0.167501,0.983654,0.301628,0.032178,0.147334,0.000591,0.328012,0.021398,0.103788,0.916937,0.286328,0.057433,0.126597,0.842481,0.347448,0.010324,0.159440,0.848006,0.310250,0.020289,0.205875,0.851793,0.236099,0.051444,0.140972,0.802589,0.328331,0.020961,0.103723,0.286696,0.056746,0.127019,0.347053,0.010585,0.159812,0.310683,0.019939,0.205783,0.235430,0.051801,0.141231,0.000731,0.018547,0.004271,0.009336,0.018194,-0.195140,0.159265,0.018756,-0.188688,,,,0.456647,0.354410,0.211361,0.359867,0.390698,0.194764,0.423805,0.372792,0.114072,,,,,,,,,,,,,,,,,,,,,
636,12.720000,0.048773,0.046757,-0.168507,0.983382,0.300903,0.032262,0.146683,0.000582,0.327194,0.021534,0.103067,0.916937,0.285622,0.057600,0.126033,0.842481,0.346698,0.010284,0.158660,0.848006,0.309596,0.020212,0.205180,0.851793,0.235405,0.051680,0.140474,0.802589,0.327527,0.021116,0.102977,0.285992,0.056919,0.126442,0.346294,0.010542,0.159037,0.310009,0.019874,0.205090,0.234753,0.052029,0.140750,0.000734,0.018539,0.004274,0.009328,0.018198,-0.195134,0.159261,0.018754,-0.188686,,,,0.456727,0.353988,0.211277,0.359978,0.390551,0.194933,0.423757,0.372700,0.114072,,,,,,,,,,,,,,,,,,,,,
637,12.740000,0.049701,0.047278,-0.169335,0.983169,0.300331,0.032230,0.146176,0.000585,0.326568,0.021542,0.102518,0.916104,0.285077,0.057635,0.125588,0.843780,0.346097,0.010149,0.158073,0.849410,0.309050,0.020051,0.204642,0.855003,0.234861,0.051774,0.140058,0.805021,0.326897,0.021116,0.102435,0.285439,0.056963,0.125998,0.345696,0.010404,0.158447,0.309474,0.019705,0.204550,0.234206,0.052134,0.140323,0.000731,0.018539,0.004274,0.009327,0.018214,-0.195141,0.159257,0.018757,-0.188687,,,,0.456756,0.353556,0.211307,0.360040,0.390313,0.195118,0.423753,0.372518,0.114139,,,,,,,,,,,,,,,,,,,,,
638,12.760000,0.049381,0.046917,-0.168942,0.983270,0.299862,0.032234,0.145823,0.000492,0.326136,0.021535,0.102189,0.883861,0.284602,0.057611,0.125206,0.907238,0.345639,0.010198,0.157765,0.906865,0.308554,0.020104,0.204304,0.866227,0.234381,0.051721,0.139648,0.820703,0.326631,0.021090,0.102171,0.284591,0.057465,0.125077,0.345349,0.010296,0.158213,0.309059,0.019591,0.204250,0.233888,0.052137,0.139963,0.000733,0.018543,0.004274,0.009335,0.018225,-0.195143,0.159266,0.018756,-0.188688,,,,0.456696,0.353290,0.211477,0.360100,0.390153,0.195135,0.423864,0.372349,0.114275,,,,,,,,,,,,,,,,,,,,,
639,12.780000,0.049711,0.046149,-0.169190,0.983247,0.299749,0.032263,0.145603,0.000484,0.326086,0.021564,0.102008,0.891764,0.284536,0.057657,0.124972,0.908682,0.345492,0.010195,0.157611,0.903987,0.308339,0.020106,0.204094,0.867701,0.234289,0.051792,0.139332,0.822942,0.326568,0.021157,0.101997,0.284555,0.057453,0.124851,0.345197,0.010326,0.158046,0.308847,0.019581,0.204047,0.233808,0.052232,0.139651,0.000735,0.018545,0.004272,0.009338,0.018222,-0.195150,0.159273,0.018761,-0.188689,,,,0.456583,0.353224,0.211776,0.360043,0.390131,0.195304,0.423919,0.372378,0.114549,,,,,,,,,,,,,,,,,,,,,
640,12.800000,0.050325,0.046021,-0.169259,0.983209,0.299677,0.032373,0.145486,0.000473,0.326032,0.021719,0.101890,0.891764,0.284480,0.057795,0.124877,0.908682,0.345411,0.010282,0.157488,0.903987,0.308239,0.020147,0.203966,0.867701,0.234225,0.051924,0.139208,0.822942,0.326516,0.021311,0.101870,0.284508,0.057601,0.124749,0.345084,0.010410,0.157903,0.308711,0.019663,0.203918,0.233739,0.052338,0.139547,0.000738,0.018536,0.004283,0.009336,0.018223,-0.195146,0.159269,0.018759,-0.188690,,,,0.456469,0.353273,0.212085,0.359954,0.390176,0.195564,0.423876,0.372534,0.114834,,,,,,,,,,,,,,,,,,,,,
641,12.820000,0.051268,0.046252,-0.169450,0.983117,0.299466,0.032485,0.145248,0.000482,0.325809,0.021902,0.101628,0.890636,0.284277,0.057953,0.124691,0.904088,0.345191,0.010348,0.157201,0.904484,0.308032,0.020141,0.203703,0.876799,0.234022,0.052078,0.139018,0.821358,0.326297,0.021494,0.101588,0.284314,0.057761,0.124564,0.344862,0.010489,0.157619,0.308489,0.019671,0.203647,0.233507,0.052481,0.139358,0.000732,0.018534,0.004282,0.009325,0.018226,-0.195144,0.159260,0.018754,-0.188688,,,,0.456507,0.353173,0.212385,0.360002,0.390167,0.195962,0.423901,0.372609,0.115195,,,,,,,,,,,,,,,,,,,,,
642,12.840000,0.052568,0.046826,-0.170404,0.982856,0.299132,0.032586,0.144914,0.000474,0.325417,0.022067,0.101244,0.893121,0.283978,0.058140,0.124437,0.905229,0.344822,0.010325,0.156770,0.902332,0.307719,0.020068,0.203328,0.880750,0.233723,0.052328,0.138790,0.826592,0.325886,0.021673,0.101183,0.284022,0.057936,0.124334,0.344472,0.010482,0.157182,0.308167,0.019610,0.203263,0.233214,0.052725,0.139126,0.000737,0.018540,0.004279,0.009330,0.018240,-0.195150,0.159266,0.018750,-0.188686,,,,0.456719,0.352847,0.212706,0.360258,0.390066,0.196447,0.424072,0.372595,0.115574,,,,,,,,,,,,,,,,,,,,,
643,12.860000,0.053449,0.046712,-0.170990,0.982712,0.298833,0.032613,0.144723,0.000476,0.325124,0.022133,0.101048,0.894131,0.283721,0.058221,0.124282,0.902734,0.344488,0.010274,0.156563,0.900800,0.307378,0.019988,0.203121,0.884430,0.233452,0.052450,0.138603,0.823370,0.325582,0.021727,0.100989,0.283791,0.058005,0.124201,0.344121,0.010445,0.156955,0.307808,0.019548,0.203043,0.232914,0.052832,0.138945,0.000735,0.018541,0.004277,0.009340,0.018250,-0.195155,0.159276,0.018746,-0.188688,,,,0.456959,0.352504,0.213080,0.360604,0.389896,0.196836,0.424384,0.372479,0.115963,,,,,,,,,,,,,,,,,,,,,
644,12.880000,0.050923,0.046122,-0.173372,0.982457,0.298471,0.032581,0.144974,0.000442,0.324714,0.021746,0.101356,0.894131,0.283477,0.058148,0.124396,0.902734,0.344024,0.010096,0.156935,0.900800,0.306958,0.020230,0.203439,0.884430,0.233182,0.052686,0.138745,0.823370,0.325080,0.021606,0.101298,0.283705,0.058008,0.124224,0.343895,0.010374,0.157077,0.307518,0.019516,0.203091,0.232776,0.052963,0.138824,0.000735,0.018539,0.004280,0.009336,0.018257,-0.195161,0.159281,0.018735,-0.188686,,,,0.457069,0.352276,0.213487,0.360775,0.389817,0.197080,0.424733,0.372287,0.116307,,,,,,,,,,,,,,,,,,,,,
645,12.900000,0.054017,0.044942,-0.171871,0.982610,0.298580,0.032629,0.144798,0.000479,0.325006,0.022115,0.101212,0.894265,0.283593,0.058276,0.124315,0.904661,0.344148,0.010193,0.156791,0.896475,0.306891,0.019961,0.203221,0.883630,0.233262,0.052600,0.138453,0.822691,0.325463,0.021720,0.101150,0.283668,0.058034,0.124254,0.343776,0.010374,0.157185,0.307330,0.019512,0.203131,0.232725,0.053011,0.138779,0.000734,0.018537,0.004287,0.009334,0.018261,-0.195160,0.159286,0.018725,-0.188684,,,,0.457075,0.352159,0.213896,0.360854,0.389787,0.197347,0.424912,0.372234,0.116684,,,,,,,,,,,,,,,,,,,,,
646,12.920000,0.054376,0.044332,-0.171900,0.982613,0.298535,0.032686,0.144844,0.000480,0.325018,0.022189,0.101288,0.893125,0.283579,0.058345,0.124353,0.904212,0.344084,0.010237,0.156886,0.897161,0.306767,0.019988,0.203271,0.884619,0.233228,0.052670,0.138423,0.821257,0.325480,0.021796,0.101226,0.283661,0.058114,0.124280,0.343716,0.010408,0.157278,0.307195,0.019545,0.203173,0.232684,0.053070,0.138755,0.000734,0.018535,0.004286,0.009400,0.018324,-0.195070,0.159279,0.018722,-0.188680,,,,0.456944,0.352183,0.214301,0.360769,0.389807,0.197619,0.424938,0.372299,0.117062,,,,,,,,,,,,,,,,,,,,,
647,12.940000,0.054724,0.043856,-0.171783,0.982635,0.298432,0.032758,0.144876,0.000506,0.324962,0.022289,0.101343,0.889863,0.283494,0.058426,0.124383,0.899370,0.343971,0.010310,0.156955,0.891955,0.306604,0.020031,0.203305,0.883329,0.233129,0.052736,0.138396,0.802881,0.325426,0.021899,0.101270,0.283597,0.058201,0.124321,0.343606,0.010473,0.157340,0.307031,0.019601,0.203215,0.232512,0.053153,0.138712,0.000738,0.018531,0.004290,0.009332,0.018258,-0.195158,0.159278,0.018725,-0.188680,,,,0.456854,0.352198,0.214642,0.360720,0.389850,0.197871,0.424946,0.372370,0.117379,,,,,,,,,,,,,,,,,,,,,
648,12.960000,0.054979,0.043569,-0.172267,0.982549,0.298252,0.032849,0.144928,0.000512,0.324797,0.022368,0.101406,0.889863,0.283353,0.058540,0.124436,0.899370,0.343761,0.010349,0.157025,0.891955,0.306376,0.020092,0.203357,0.883329,0.232973,0.052897,0.138416,0.802881,0.325255,0.021978,0.101338,0.283456,0.058290,0.124390,0.343396,0.010535,0.157409,0.306816,0.019648,0.203264,0.232351,0.053341,0.138718,0.000736,0.018538,0.004282,0.009339,0.018249,-0.195157,0.159286,0.018720,-0.188676,,,,0.456828,0.352168,0.214917,0.360737,0.389869,0.198097,0.424985,0.372404,0.117646,,,,,,,,,,,,,,,,,,,,,
