Format Version,1.21,Take Name,Take 2024-08-16 11.45.41 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.45.41.177 AM,Total Frames in Take,2292,Total Exported Frames,2292,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
234,4.680000,0.002113,-0.058936,0.002379,-0.998257,0.199891,0.017698,0.180615,0.000510,0.227847,0.012645,0.137008,0.916121,0.176843,0.034693,0.158662,0.917441,0.250504,0.013245,0.192541,0.783293,0.212650,0.014207,0.239502,0.905753,0.131612,0.013702,0.175362,0.840512,0.227881,0.012688,0.136788,0.176916,0.034328,0.159107,0.251668,0.013124,0.192674,0.212967,0.014259,0.239436,0.131248,0.013772,0.175251,0.000564,0.018385,0.004423,0.009248,0.018038,-0.194961,0.159270,0.018590,-0.188600,0.235977,0.376659,0.217606,0.197808,0.375962,0.121767,0.132464,0.376805,0.203575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4.700000,0.003466,-0.060825,0.000015,-0.998142,0.200142,0.017589,0.180841,0.000404,0.227957,0.012566,0.137140,0.925545,0.176928,0.034418,0.158935,0.916171,0.250821,0.013410,0.192584,0.812522,0.213141,0.014303,0.239688,0.934106,0.131864,0.013247,0.175858,0.906810,0.227881,0.012685,0.136787,0.176917,0.034325,0.159111,0.251670,0.013107,0.192667,0.212968,0.014258,0.239433,0.131636,0.013346,0.175833,0.000566,0.018387,0.004424,0.009147,0.018536,-0.195485,0.159270,0.018591,-0.188602,0.235983,0.376655,0.217610,0.197807,0.375962,0.121771,0.132506,0.376709,0.203553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,4.720000,0.003452,-0.060812,0.000005,-0.998143,0.200143,0.017590,0.180843,0.000403,0.227959,0.012569,0.137142,0.925545,0.176929,0.034419,0.158937,0.916171,0.250821,0.013412,0.192587,0.812522,0.213141,0.014302,0.239689,0.934106,0.131865,0.013247,0.175857,0.906810,0.227882,0.012686,0.136788,0.176918,0.034329,0.159109,0.251666,0.013117,0.192674,0.212967,0.014256,0.239438,0.131636,0.013347,0.175833,0.000564,0.018387,0.004421,0.009147,0.018527,-0.195473,0.159272,0.018592,-0.188601,0.235986,0.376658,0.217611,0.197798,0.375971,0.121756,0.132464,0.376805,0.203580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4.740000,0.003462,-0.060853,0.000018,-0.998141,0.200134,0.017590,0.180842,0.000413,0.227946,0.012567,0.137140,0.924981,0.176919,0.034419,0.158938,0.916513,0.250813,0.013411,0.192583,0.812772,0.213137,0.014303,0.239688,0.934508,0.131856,0.013249,0.175862,0.906921,0.227883,0.012684,0.136790,0.176916,0.034331,0.159106,0.251672,0.013107,0.192664,0.212974,0.014255,0.239433,0.131585,0.013359,0.175838,0.000564,0.018386,0.004420,0.009434,0.018852,-0.195520,0.159270,0.018588,-0.188601,0.235988,0.376653,0.217606,0.197800,0.375973,0.121757,0.132465,0.376808,0.203578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4.760000,0.003479,-0.060838,-0.000026,-0.998142,0.200132,0.017589,0.180844,0.000411,0.227945,0.012568,0.137142,0.923498,0.176916,0.034416,0.158938,0.914412,0.250811,0.013415,0.192586,0.809574,0.213133,0.014305,0.239690,0.937511,0.131853,0.013242,0.175862,0.901558,0.227878,0.012685,0.136791,0.176916,0.034327,0.159109,0.251667,0.013110,0.192665,0.212968,0.014259,0.239436,0.131581,0.013364,0.175823,0.000568,0.018385,0.004423,0.009188,0.018683,-0.195575,0.159270,0.018586,-0.188598,0.235983,0.376659,0.217607,0.197807,0.375970,0.121763,0.132564,0.376736,0.203495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4.780000,0.003441,-0.060853,-0.000000,-0.998141,0.200135,0.017590,0.180840,0.000416,0.227947,0.012571,0.137137,0.922166,0.176920,0.034420,0.158936,0.913322,0.250814,0.013412,0.192580,0.807822,0.213138,0.014301,0.239685,0.936878,0.131856,0.013247,0.175860,0.900182,0.227884,0.012686,0.136786,0.176916,0.034336,0.159103,0.251678,0.013106,0.192659,0.212972,0.014257,0.239436,0.131585,0.013359,0.175831,0.000567,0.018386,0.004420,0.009146,0.018529,-0.195480,0.159269,0.018592,-0.188600,0.235986,0.376686,0.217591,0.197801,0.375972,0.121750,0.132564,0.376738,0.203495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,4.800000,0.003455,-0.060829,-0.000009,-0.998142,0.200134,0.017591,0.180842,0.000416,0.227948,0.012571,0.137141,0.922166,0.176919,0.034419,0.158937,0.913322,0.250812,0.013414,0.192585,0.807822,0.213133,0.014304,0.239688,0.936878,0.131855,0.013246,0.175859,0.900182,0.227886,0.012686,0.136788,0.176915,0.034336,0.159109,0.251677,0.013103,0.192660,0.212969,0.014257,0.239433,0.131582,0.013363,0.175823,0.000567,0.018386,0.004424,0.009149,0.018526,-0.195476,0.159273,0.018588,-0.188601,0.235984,0.376655,0.217605,0.197805,0.375970,0.121754,0.132558,0.376739,0.203495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4.820000,0.003476,-0.060807,0.000043,-0.998143,0.200140,0.017593,0.180842,0.000403,0.227956,0.012568,0.137142,0.922307,0.176928,0.034422,0.158935,0.912890,0.250818,0.013412,0.192587,0.807900,0.213137,0.014307,0.239689,0.936892,0.131862,0.013255,0.175856,0.900385,0.227882,0.012686,0.136787,0.176913,0.034333,0.159109,0.251664,0.013112,0.192671,0.212972,0.014269,0.239445,0.131630,0.013355,0.175829,0.000567,0.018386,0.004422,0.009014,0.017807,-0.194975,0.159270,0.018590,-0.188601,0.235986,0.376653,0.217607,0.197805,0.375967,0.121764,0.132560,0.376738,0.203491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4.840000,0.003417,-0.060843,0.000015,-0.998141,0.200132,0.017590,0.180838,0.000415,0.227945,0.012571,0.137136,0.924168,0.176918,0.034421,0.158935,0.916652,0.250811,0.013410,0.192579,0.812232,0.213134,0.014298,0.239684,0.935354,0.131854,0.013249,0.175857,0.907556,0.227883,0.012688,0.136787,0.176916,0.034335,0.159105,0.251677,0.013096,0.192652,0.212975,0.014254,0.239432,0.131574,0.013367,0.175821,0.000566,0.018389,0.004422,0.009145,0.018531,-0.195479,0.159272,0.018589,-0.188598,0.235989,0.376658,0.217606,0.197800,0.375976,0.121749,0.132507,0.376829,0.203533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4.860000,0.003483,-0.060847,0.000030,-0.998141,0.200141,0.017591,0.180839,0.000403,0.227953,0.012566,0.137137,0.927569,0.176927,0.034420,0.158934,0.916600,0.250820,0.013411,0.192580,0.810223,0.213143,0.014306,0.239685,0.934241,0.131862,0.013251,0.175859,0.907095,0.227872,0.012679,0.136793,0.176915,0.034333,0.159099,0.251683,0.013101,0.192654,0.212971,0.014261,0.239438,0.131638,0.013347,0.175833,0.000565,0.018389,0.004423,0.009147,0.018536,-0.195481,0.159269,0.018587,-0.188602,0.235985,0.376659,0.217608,0.197794,0.375976,0.121747,0.132462,0.376810,0.203581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4.880000,0.003447,-0.060808,0.000049,-0.998144,0.200143,0.017593,0.180841,0.000403,0.227958,0.012570,0.137141,0.927569,0.176931,0.034424,0.158935,0.916600,0.250820,0.013410,0.192586,0.810223,0.213140,0.014303,0.239688,0.934241,0.131864,0.013256,0.175855,0.907095,0.227883,0.012687,0.136792,0.176919,0.034333,0.159105,0.251669,0.013106,0.192664,0.212971,0.014261,0.239441,0.131637,0.013349,0.175838,0.000568,0.018388,0.004423,0.009246,0.018731,-0.195481,0.159271,0.018588,-0.188599,0.235983,0.376687,0.217596,0.197803,0.375965,0.121769,0.132559,0.376738,0.203499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4.900000,0.003432,-0.060853,0.000053,-0.998141,0.200132,0.017589,0.180840,0.000414,0.227944,0.012567,0.137137,0.925821,0.176919,0.034421,0.158937,0.916696,0.250811,0.013406,0.192580,0.812674,0.213135,0.014298,0.239686,0.934602,0.131853,0.013253,0.175860,0.906718,0.227878,0.012686,0.136784,0.176918,0.034334,0.159102,0.251673,0.013101,0.192662,0.212969,0.014251,0.239433,0.131581,0.013369,0.175830,0.000566,0.018388,0.004421,0.009146,0.018531,-0.195482,0.159268,0.018590,-0.188602,0.235984,0.376659,0.217610,0.197806,0.375965,0.121775,0.132557,0.376743,0.203501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4.920000,0.003471,-0.060825,-0.000002,-0.998142,0.200130,0.017591,0.180844,0.000413,0.227945,0.012569,0.137143,0.922650,0.176916,0.034419,0.158938,0.913881,0.250809,0.013414,0.192587,0.808181,0.213129,0.014305,0.239691,0.937176,0.131852,0.013247,0.175860,0.900320,0.227881,0.012685,0.136794,0.176913,0.034330,0.159109,0.251671,0.013106,0.192668,0.212970,0.014258,0.239434,0.131575,0.013366,0.175825,0.000564,0.018389,0.004418,0.009143,0.018540,-0.195479,0.159266,0.018588,-0.188605,0.235979,0.376657,0.217608,0.197795,0.375977,0.121754,0.132458,0.376808,0.203577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4.940000,0.003462,-0.060820,-0.000018,-0.998143,0.200131,0.017589,0.180840,0.000415,0.227946,0.012569,0.137139,0.922737,0.176916,0.034417,0.158934,0.913568,0.250809,0.013414,0.192584,0.808186,0.213130,0.014303,0.239687,0.936589,0.131853,0.013243,0.175856,0.900355,0.227880,0.012686,0.136788,0.176915,0.034332,0.159104,0.251672,0.013105,0.192660,0.212963,0.014261,0.239437,0.131580,0.013357,0.175825,0.000565,0.018387,0.004420,0.009243,0.018730,-0.195478,0.159269,0.018591,-0.188601,0.235986,0.376660,0.217607,0.197807,0.375961,0.121767,0.132559,0.376740,0.203495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4.960000,0.003433,-0.060825,0.000025,-0.998143,0.200144,0.017590,0.180838,0.000406,0.227958,0.012570,0.137136,0.922737,0.176930,0.034421,0.158933,0.913568,0.250822,0.013410,0.192581,0.808186,0.213143,0.014300,0.239684,0.936589,0.131865,0.013251,0.175854,0.900355,0.227885,0.012685,0.136789,0.176915,0.034332,0.159104,0.251680,0.013103,0.192657,0.212971,0.014248,0.239429,0.131635,0.013350,0.175832,0.000568,0.018387,0.004419,0.009008,0.017799,-0.194970,0.159273,0.018591,-0.188602,0.235987,0.376658,0.217608,0.197809,0.375963,0.121771,0.132466,0.376807,0.203575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,4.980000,0.003451,-0.060836,-0.000008,-0.998142,0.200133,0.017592,0.180841,0.000413,0.227946,0.012572,0.137139,0.925958,0.176918,0.034421,0.158936,0.915528,0.250811,0.013415,0.192583,0.811166,0.213133,0.014304,0.239687,0.934387,0.131854,0.013247,0.175859,0.905964,0.227882,0.012687,0.136793,0.176916,0.034335,0.159101,0.251675,0.013105,0.192657,0.212970,0.014255,0.239432,0.131582,0.013363,0.175827,0.000561,0.018389,0.004422,0.009385,0.018811,-0.195621,0.159268,0.018588,-0.188601,0.235984,0.376654,0.217606,0.197806,0.375966,0.121765,0.132462,0.376810,0.203577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,5.000000,0.003447,-0.060820,0.000008,-0.998143,0.200143,0.017593,0.180840,0.000406,0.227958,0.012572,0.137139,0.923937,0.176929,0.034422,0.158935,0.913675,0.250821,0.013414,0.192584,0.808446,0.213141,0.014304,0.239687,0.937541,0.131864,0.013251,0.175856,0.900381,0.227884,0.012688,0.136791,0.176916,0.034331,0.159106,0.251677,0.013105,0.192661,0.212970,0.014258,0.239433,0.131633,0.013349,0.175835,0.000562,0.018386,0.004421,0.009148,0.018531,-0.195476,0.159272,0.018589,-0.188600,0.235981,0.376661,0.217612,0.197796,0.375969,0.121756,0.132557,0.376741,0.203501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,5.020000,0.003453,-0.060850,-0.000004,-0.998141,0.200134,0.017589,0.180839,0.000413,0.227947,0.012568,0.137137,0.923239,0.176918,0.034418,0.158935,0.913617,0.250813,0.013412,0.192580,0.809821,0.213136,0.014301,0.239685,0.937402,0.131855,0.013245,0.175859,0.899838,0.227881,0.012686,0.136787,0.176918,0.034333,0.159101,0.251669,0.013109,0.192661,0.212971,0.014253,0.239429,0.131583,0.013354,0.175836,0.000565,0.018384,0.004423,0.009148,0.018530,-0.195479,0.159266,0.018587,-0.188599,0.235978,0.376656,0.217610,0.197802,0.375964,0.121767,0.132502,0.376710,0.203551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,5.040000,0.003466,-0.060801,0.000025,-0.998144,0.200141,0.017593,0.180840,0.000404,0.227958,0.012570,0.137140,0.926245,0.176929,0.034423,0.158933,0.916006,0.250819,0.013414,0.192586,0.811572,0.213137,0.014307,0.239687,0.934599,0.131863,0.013253,0.175853,0.906712,0.227880,0.012685,0.136793,0.176913,0.034334,0.159103,0.251674,0.013111,0.192669,0.212967,0.014259,0.239435,0.131638,0.013346,0.175835,0.000566,0.018388,0.004419,0.009191,0.018682,-0.195575,0.159267,0.018586,-0.188600,0.235978,0.376657,0.217610,0.197804,0.375967,0.121763,0.132459,0.376808,0.203576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,5.060000,0.002058,-0.058952,0.002421,-0.998256,0.199894,0.017697,0.180612,0.000508,0.227848,0.012646,0.137003,0.926245,0.176847,0.034696,0.158661,0.916006,0.250506,0.013237,0.192535,0.811572,0.212654,0.014198,0.239498,0.934599,0.131614,0.013707,0.175360,0.906712,0.227885,0.012688,0.136788,0.176914,0.034335,0.159106,0.251677,0.013099,0.192657,0.212974,0.014250,0.239427,0.131258,0.013768,0.175260,0.000567,0.018389,0.004417,0.009149,0.018534,-0.195479,0.159271,0.018590,-0.188605,0.235991,0.376660,0.217602,0.197803,0.375968,0.121759,0.132508,0.376711,0.203550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,5.080000,0.003455,-0.060819,0.000005,-0.998143,0.200133,0.017590,0.180840,0.000411,0.227948,0.012569,0.137140,0.917216,0.176919,0.034419,0.158935,0.916509,0.250811,0.013412,0.192584,0.783341,0.213132,0.014303,0.239687,0.906697,0.131855,0.013248,0.175856,0.841843,0.227885,0.012684,0.136791,0.176916,0.034335,0.159100,0.251667,0.013115,0.192672,0.212972,0.014254,0.239434,0.131576,0.013370,0.175818,0.000566,0.018389,0.004418,0.009148,0.018535,-0.195480,0.159268,0.018589,-0.188602,0.235987,0.376657,0.217607,0.197807,0.375964,0.121760,0.132462,0.376807,0.203575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5.100000,0.003426,-0.060826,-0.000025,-0.998143,0.200133,0.017590,0.180841,0.000412,0.227948,0.012573,0.137140,0.922868,0.176918,0.034419,0.158937,0.913827,0.250812,0.013415,0.192584,0.809843,0.213133,0.014300,0.239688,0.938119,0.131855,0.013244,0.175858,0.900427,0.227883,0.012690,0.136790,0.176918,0.034335,0.159104,0.251665,0.013115,0.192669,0.212968,0.014254,0.239433,0.131580,0.013357,0.175826,0.000567,0.018392,0.004419,0.009000,0.017790,-0.194964,0.159270,0.018592,-0.188605,0.235980,0.376660,0.217601,0.197800,0.375966,0.121766,0.132561,0.376738,0.203498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,5.120000,0.003432,-0.060833,0.000014,-0.998142,0.200130,0.017589,0.180838,0.000413,0.227944,0.012570,0.137137,0.922774,0.176916,0.034420,0.158934,0.913645,0.250808,0.013410,0.192580,0.808416,0.213130,0.014299,0.239684,0.938358,0.131851,0.013248,0.175855,0.900496,0.227879,0.012687,0.136788,0.176913,0.034334,0.159102,0.251669,0.013105,0.192662,0.212969,0.014253,0.239431,0.131573,0.013369,0.175819,0.000562,0.018389,0.004420,0.009145,0.018532,-0.195482,0.159268,0.018590,-0.188604,0.235979,0.376659,0.217607,0.197804,0.375961,0.121763,0.132556,0.376741,0.203498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,5.140000,0.003483,-0.060814,0.000010,-0.998143,0.200131,0.017592,0.180841,0.000416,0.227947,0.012568,0.137141,0.922774,0.176918,0.034420,0.158934,0.913645,0.250809,0.013415,0.192585,0.808416,0.213129,0.014308,0.239688,0.938358,0.131853,0.013249,0.175856,0.900496,0.227882,0.012686,0.136788,0.176917,0.034334,0.159103,0.251676,0.013103,0.192662,0.212966,0.014263,0.239435,0.131580,0.013360,0.175828,0.000564,0.018392,0.004418,0.009185,0.018689,-0.195580,0.159265,0.018590,-0.188601,0.235983,0.376656,0.217604,0.197796,0.375970,0.121760,0.132556,0.376737,0.203495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,5.160000,0.003433,-0.060829,0.000007,-0.998142,0.200142,0.017593,0.180835,0.000401,0.227957,0.012573,0.137134,0.922466,0.176928,0.034423,0.158931,0.913087,0.250821,0.013414,0.192578,0.807535,0.213142,0.014302,0.239681,0.936744,0.131864,0.013251,0.175852,0.899665,0.227880,0.012687,0.136789,0.176913,0.034333,0.159102,0.251673,0.013112,0.192660,0.212973,0.014254,0.239427,0.131634,0.013354,0.175821,0.000564,0.018388,0.004424,0.009144,0.018525,-0.195476,0.159267,0.018590,-0.188604,0.235988,0.376686,0.217587,0.197801,0.375972,0.121758,0.132562,0.376739,0.203497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,5.180000,0.003447,-0.060818,0.000017,-0.998143,0.200143,0.017593,0.180839,0.000402,0.227958,0.012572,0.137139,0.925946,0.176930,0.034423,0.158934,0.916761,0.250821,0.013414,0.192583,0.813163,0.213142,0.014304,0.239686,0.934366,0.131865,0.013252,0.175855,0.907481,0.227883,0.012687,0.136789,0.176915,0.034332,0.159105,0.251668,0.013112,0.192663,0.212970,0.014259,0.239437,0.131641,0.013348,0.175835,0.000563,0.018385,0.004423,0.009199,0.018578,-0.195378,0.159268,0.018587,-0.188603,0.235991,0.376657,0.217604,0.197801,0.375968,0.121762,0.132559,0.376734,0.203499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,5.200000,0.003421,-0.060837,0.000079,-0.998142,0.200131,0.017584,0.180841,0.000419,0.227944,0.012561,0.137139,0.924000,0.176919,0.034418,0.158937,0.912173,0.250809,0.013398,0.192583,0.804896,0.213131,0.014291,0.239687,0.935355,0.131852,0.013252,0.175859,0.899258,0.227879,0.012684,0.136788,0.176916,0.034332,0.159104,0.251694,0.013047,0.192636,0.212972,0.014256,0.239433,0.131581,0.013360,0.175830,0.000565,0.018390,0.004420,0.009186,0.018683,-0.195578,0.159266,0.018589,-0.188601,0.235984,0.376657,0.217607,0.197804,0.375965,0.121765,0.132462,0.376807,0.203574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,5.220000,0.003462,-0.060857,-0.000012,-0.998141,0.200133,0.017589,0.180841,0.000415,0.227945,0.012568,0.137138,0.924000,0.176917,0.034417,0.158937,0.912173,0.250812,0.013413,0.192581,0.804896,0.213136,0.014303,0.239686,0.935355,0.131854,0.013244,0.175861,0.899258,0.227882,0.012686,0.136786,0.176914,0.034330,0.159106,0.251672,0.013110,0.192661,0.212971,0.014255,0.239433,0.131580,0.013360,0.175834,0.000566,0.018389,0.004418,0.009145,0.018529,-0.195479,0.159269,0.018587,-0.188603,0.235981,0.376656,0.217607,0.197802,0.375969,0.121758,0.132556,0.376737,0.203497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,5.240000,0.003491,-0.060832,-0.000001,-0.998142,0.200131,0.017590,0.180843,0.000414,0.227945,0.012566,0.137142,0.922276,0.176916,0.034417,0.158937,0.913450,0.250810,0.013414,0.192586,0.808790,0.213131,0.014307,0.239690,0.937212,0.131853,0.013246,0.175861,0.899988,0.227881,0.012683,0.136790,0.176915,0.034331,0.159106,0.251669,0.013109,0.192662,0.212967,0.014259,0.239441,0.131579,0.013364,0.175830,0.000561,0.018387,0.004422,0.009383,0.018811,-0.195618,0.159265,0.018591,-0.188603,0.235977,0.376658,0.217604,0.197801,0.375965,0.121763,0.132560,0.376739,0.203495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,5.260000,0.003461,-0.060815,0.000022,-0.998143,0.200143,0.017593,0.180839,0.000403,0.227958,0.012570,0.137139,0.927238,0.176930,0.034422,0.158933,0.916104,0.250821,0.013413,0.192584,0.811513,0.213141,0.014306,0.239686,0.934517,0.131864,0.013252,0.175854,0.906563,0.227881,0.012685,0.136794,0.176916,0.034333,0.159102,0.251678,0.013105,0.192660,0.212968,0.014255,0.239431,0.131638,0.013351,0.175831,0.000565,0.018390,0.004420,0.009187,0.018683,-0.195578,0.159268,0.018588,-0.188605,0.235991,0.376658,0.217608,0.197808,0.375963,0.121766,0.132561,0.376737,0.203502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,5.280000,0.003473,-0.060838,0.000037,-0.998142,0.200145,0.017593,0.180839,0.000405,0.227958,0.012568,0.137138,0.925358,0.176931,0.034422,0.158934,0.915957,0.250824,0.013412,0.192581,0.812603,0.213146,0.014307,0.239686,0.934264,0.131866,0.013254,0.175858,0.906165,0.227886,0.012685,0.136788,0.176916,0.034331,0.159104,0.251674,0.013106,0.192660,0.212977,0.014261,0.239434,0.131640,0.013346,0.175846,0.000567,0.018388,0.004423,0.009193,0.018681,-0.195581,0.159269,0.018589,-0.188602,0.235992,0.376659,0.217603,0.197801,0.375971,0.121753,0.132562,0.376739,0.203499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5.300000,0.003478,-0.060839,-0.000034,-0.998142,0.200135,0.017590,0.180844,0.000413,0.227949,0.012570,0.137143,0.925358,0.176919,0.034417,0.158939,0.915957,0.250814,0.013417,0.192586,0.812603,0.213136,0.014306,0.239690,0.934264,0.131857,0.013242,0.175863,0.906165,0.227885,0.012686,0.136792,0.176918,0.034329,0.159110,0.251672,0.013113,0.192667,0.212973,0.014263,0.239437,0.131581,0.013360,0.175826,0.000562,0.018387,0.004423,0.009189,0.018687,-0.195583,0.159269,0.018589,-0.188599,0.235983,0.376657,0.217608,0.197792,0.375979,0.121744,0.132505,0.376709,0.203548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,5.320000,0.003467,-0.060843,-0.000017,-0.998141,0.200133,0.017592,0.180841,0.000414,0.227947,0.012571,0.137139,0.922757,0.176918,0.034419,0.158936,0.913749,0.250813,0.013417,0.192582,0.809122,0.213135,0.014306,0.239687,0.937729,0.131855,0.013246,0.175860,0.900810,0.227883,0.012687,0.136790,0.176919,0.034331,0.159104,0.251672,0.013112,0.192661,0.212972,0.014259,0.239432,0.131578,0.013359,0.175832,0.000565,0.018386,0.004421,0.009200,0.018588,-0.195385,0.159267,0.018592,-0.188603,0.235980,0.376656,0.217611,0.197797,0.375966,0.121752,0.132557,0.376739,0.203496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
