Format Version,1.21,Take Name,Take 2024-08-16 11.54.49 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.54.49.562 AM,Total Frames in Take,2239,Total Exported Frames,2239,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_1,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_2,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_3,Rigid Body 1_4,Rigid Body 1_4,Rigid Body 1_4,Rigid Body 1_4,Rigid Body 1_5,Rigid Body 1_5,Rigid Body 1_5,Rigid Body 1_5,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker1,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker2,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker3,Rigid Body 1:Marker4,Rigid Body 1:Marker4,Rigid Body 1:Marker4,Rigid Body 1:Marker5,Rigid Body 1:Marker5,Rigid Body 1:Marker5,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:110,Unlabeled:110,Unlabeled:110,Unlabeled:201,Unlabeled:201,Unlabeled:201,Unlabeled:206,Unlabeled:206,Unlabeled:206,Unlabeled:214,Unlabeled:214,Unlabeled:214,Unlabeled:202,Unlabeled:202,Unlabeled:202,Unlabeled:217,Unlabeled:217,Unlabeled:217,Unlabeled:221,Unlabeled:221,Unlabeled:221,Unlabeled:220,Unlabeled:220,Unlabeled:220,Unlabeled:223,Unlabeled:223,Unlabeled:223,Unlabeled:153,Unlabeled:153,Unlabeled:153,Unlabeled:213,Unlabeled:213,Unlabeled:213,Unlabeled:204,Unlabeled:204,Unlabeled:204,Unlabeled:227,Unlabeled:227,Unlabeled:227,Unlabeled:230,Unlabeled:230,Unlabeled:230,Unlabeled:231,Unlabeled:231,Unlabeled:231,Unlabeled:232,Unlabeled:232,Unlabeled:232,Unlabeled:226,Unlabeled:226,Unlabeled:226,Unlabeled:224,Unlabeled:224,Unlabeled:224,Unlabeled:229,Unlabeled:229,Unlabeled:229,Unlabeled:236,Unlabeled:236,Unlabeled:236,Unlabeled:234,Unlabeled:234,Unlabeled:234,Unlabeled:237,Unlabeled:237,Unlabeled:237
,,"3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","3D53BE645BFD11EFCA23BCA05683489","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000004","8392B20CF49E3573100000004","8392B20CF49E3573100000004","8392B20CF49E3573100000005","8392B20CF49E3573100000005","8392B20CF49E3573100000005","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E3570C9","8392B20CF49E3570C9","8392B20CF49E3570C9","8392B20CF49E3570CE","8392B20CF49E3570CE","8392B20CF49E3570CE","8392B20CF49E3570D6","8392B20CF49E3570D6","8392B20CF49E3570D6","8392B20CF49E3570CA","8392B20CF49E3570CA","8392B20CF49E3570CA","8392B20CF49E3570D9","8392B20CF49E3570D9","8392B20CF49E3570D9","8392B20CF49E3570DD","8392B20CF49E3570DD","8392B20CF49E3570DD","8392B20CF49E3570DC","8392B20CF49E3570DC","8392B20CF49E3570DC","8392B20CF49E3570DF","8392B20CF49E3570DF","8392B20CF49E3570DF","8392B20CF49E357099","8392B20CF49E357099","8392B20CF49E357099","8392B20CF49E3570D5","8392B20CF49E3570D5","8392B20CF49E3570D5","8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570CC","8392B20CF49E3570E3","8392B20CF49E3570E3","8392B20CF49E3570E3","8392B20CF49E3570E6","8392B20CF49E3570E6","8392B20CF49E3570E6","8392B20CF49E3570E7","8392B20CF49E3570E7","8392B20CF49E3570E7","8392B20CF49E3570E8","8392B20CF49E3570E8","8392B20CF49E3570E8","8392B20CF49E3570E2","8392B20CF49E3570E2","8392B20CF49E3570E2","8392B20CF49E3570E0","8392B20CF49E3570E0","8392B20CF49E3570E0","8392B20CF49E3570E5","8392B20CF49E3570E5","8392B20CF49E3570E5","8392B20CF49E3570EC","8392B20CF49E3570EC","8392B20CF49E3570EC","8392B20CF49E3570EA","8392B20CF49E3570EA","8392B20CF49E3570EA","8392B20CF49E3570ED","8392B20CF49E3570ED","8392B20CF49E3570ED"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.000276,-0.175626,0.002889,0.984453,0.123871,0.017363,0.171664,0.000443,0.168627,0.012841,0.145489,0.923733,0.113097,0.034245,0.141649,0.867194,0.163609,0.013358,0.205256,0.827078,0.108560,0.013669,0.229927,0.934693,0.065461,0.012700,0.135996,0.893475,0.168744,0.012681,0.145681,0.113436,0.034093,0.142086,0.163138,0.013411,0.204732,0.108808,0.013636,0.230169,0.065293,0.012770,0.135919,0.000748,0.018389,0.004176,0.009190,0.018279,-0.195382,0.159278,0.018585,-0.188607,0.053043,0.376714,0.160894,0.147746,0.376062,0.117715,0.138281,0.377095,0.220826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.020000,-0.000303,-0.175652,0.002844,0.984448,0.123871,0.017366,0.171669,0.000440,0.168628,0.012839,0.145498,0.924241,0.113101,0.034248,0.141654,0.867180,0.163608,0.013358,0.205264,0.827278,0.108557,0.013676,0.229932,0.936397,0.065463,0.012708,0.135999,0.894804,0.168740,0.012682,0.145687,0.113441,0.034096,0.142087,0.163139,0.013413,0.204740,0.108799,0.013643,0.230174,0.065300,0.012768,0.135933,0.000743,0.018383,0.004183,0.009331,0.018108,-0.195103,0.159273,0.018582,-0.188607,0.053041,0.376706,0.160898,0.147747,0.376058,0.117723,0.138283,0.377090,0.220825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.040000,-0.000271,-0.175635,0.002490,0.984452,0.123904,0.017387,0.171684,0.000410,0.168657,0.012835,0.145510,0.935007,0.113144,0.034283,0.141672,0.875418,0.163639,0.013346,0.205277,0.812634,0.108589,0.013697,0.229946,0.951329,0.065491,0.012776,0.136015,0.913237,0.168744,0.012686,0.145678,0.113437,0.034100,0.142085,0.163142,0.013413,0.204734,0.108807,0.013637,0.230167,0.065447,0.012684,0.136133,0.000748,0.018383,0.004179,0.009335,0.018113,-0.195109,0.159275,0.018586,-0.188611,0.053048,0.376707,0.160901,0.147746,0.376056,0.117726,0.138283,0.377092,0.220826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.060000,-0.000252,-0.175614,0.002856,0.984455,0.123871,0.017366,0.171665,0.000441,0.168627,0.012843,0.145490,0.935007,0.113098,0.034251,0.141652,0.875418,0.163611,0.013356,0.205257,0.812634,0.108561,0.013670,0.229929,0.951329,0.065460,0.012709,0.135999,0.913237,0.168743,0.012683,0.145682,0.113435,0.034102,0.142087,0.163144,0.013409,0.204733,0.108807,0.013635,0.230168,0.065294,0.012774,0.135925,0.000746,0.018383,0.004178,0.009188,0.018279,-0.195388,0.159271,0.018582,-0.188610,0.053043,0.376709,0.160899,0.147748,0.376056,0.117733,0.138280,0.377099,0.220840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.080000,-0.000262,-0.175641,0.002863,0.984450,0.123870,0.017363,0.171668,0.000441,0.168626,0.012840,0.145495,0.923894,0.113098,0.034247,0.141654,0.867829,0.163607,0.013355,0.205261,0.827785,0.108556,0.013668,0.229930,0.935300,0.065460,0.012705,0.135998,0.894152,0.168739,0.012682,0.145684,0.113435,0.034094,0.142095,0.163142,0.013411,0.204741,0.108801,0.013633,0.230171,0.065294,0.012771,0.135922,0.000746,0.018385,0.004182,0.009181,0.018279,-0.195381,0.159274,0.018584,-0.188605,0.053042,0.376707,0.160898,0.147745,0.376056,0.117727,0.138292,0.376926,0.220704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.100000,-0.000292,-0.175624,0.002905,0.984453,0.123871,0.017364,0.171665,0.000441,0.168627,0.012842,0.145491,0.923932,0.113097,0.034245,0.141650,0.867630,0.163610,0.013361,0.205258,0.828490,0.108560,0.013672,0.229929,0.935022,0.065461,0.012698,0.135998,0.894026,0.168742,0.012684,0.145682,0.113434,0.034093,0.142085,0.163143,0.013418,0.204737,0.108807,0.013636,0.230170,0.065291,0.012769,0.135920,0.000746,0.018383,0.004179,0.009219,0.018339,-0.195413,0.159275,0.018584,-0.188609,0.053042,0.376711,0.160895,0.147749,0.376054,0.117726,0.138370,0.376945,0.220735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.120000,-0.000312,-0.175625,0.002442,0.984454,0.123903,0.017388,0.171688,0.000407,0.168655,0.012829,0.145514,0.935155,0.113144,0.034283,0.141676,0.876247,0.163638,0.013345,0.205281,0.812757,0.108589,0.013704,0.229952,0.953020,0.065489,0.012781,0.136021,0.913757,0.168742,0.012684,0.145682,0.113438,0.034099,0.142081,0.163143,0.013410,0.204736,0.108803,0.013645,0.230173,0.065447,0.012685,0.136148,0.000745,0.018381,0.004182,0.009186,0.018279,-0.195378,0.159272,0.018580,-0.188608,0.053044,0.376707,0.160895,0.147746,0.376053,0.117724,0.138278,0.377098,0.220833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.140000,-0.000287,-0.175634,0.002885,0.984451,0.123868,0.017365,0.171664,0.000441,0.168625,0.012842,0.145491,0.935155,0.113096,0.034247,0.141650,0.876247,0.163606,0.013360,0.205258,0.812757,0.108556,0.013673,0.229928,0.953020,0.065459,0.012703,0.135996,0.913757,0.168741,0.012684,0.145682,0.113435,0.034098,0.142083,0.163140,0.013412,0.204737,0.108804,0.013639,0.230166,0.065289,0.012774,0.135915,0.000741,0.018383,0.004178,0.009187,0.018282,-0.195383,0.159276,0.018583,-0.188609,0.053046,0.376708,0.160893,0.147750,0.376054,0.117728,0.138281,0.377097,0.220827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.160000,-0.000285,-0.175618,0.002899,0.984454,0.123869,0.017365,0.171667,0.000442,0.168625,0.012844,0.145492,0.923752,0.113095,0.034247,0.141653,0.867591,0.163608,0.013361,0.205259,0.828580,0.108559,0.013673,0.229931,0.934694,0.065459,0.012701,0.136001,0.893683,0.168741,0.012684,0.145686,0.113435,0.034096,0.142083,0.163141,0.013416,0.204738,0.108806,0.013634,0.230167,0.065289,0.012770,0.135926,0.000746,0.018388,0.004182,0.009220,0.018344,-0.195412,0.159272,0.018580,-0.188605,0.053044,0.376699,0.160892,0.147749,0.376057,0.117724,0.138281,0.377092,0.220827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.180000,-0.000277,-0.175619,0.002866,0.984454,0.123873,0.017367,0.171667,0.000443,0.168629,0.012843,0.145492,0.923231,0.113100,0.034250,0.141653,0.866819,0.163612,0.013360,0.205259,0.827058,0.108563,0.013674,0.229931,0.935070,0.065463,0.012707,0.136001,0.894269,0.168745,0.012684,0.145686,0.113436,0.034095,0.142093,0.163145,0.013413,0.204732,0.108807,0.013637,0.230168,0.065294,0.012772,0.135929,0.000745,0.018386,0.004179,0.009332,0.018105,-0.195099,0.159274,0.018582,-0.188608,0.053043,0.376706,0.160898,0.147745,0.376059,0.117726,0.138288,0.376923,0.220709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.200000,-0.000304,-0.175612,0.002476,0.984456,0.123906,0.017388,0.171687,0.000410,0.168657,0.012832,0.145512,0.934960,0.113145,0.034282,0.141675,0.875954,0.163642,0.013347,0.205279,0.811498,0.108593,0.013702,0.229951,0.951863,0.065491,0.012777,0.136021,0.913801,0.168747,0.012682,0.145682,0.113433,0.034099,0.142087,0.163144,0.013413,0.204731,0.108809,0.013639,0.230167,0.065450,0.012680,0.136147,0.000745,0.018384,0.004182,0.009221,0.018342,-0.195413,0.159275,0.018583,-0.188610,0.053042,0.376709,0.160897,0.147743,0.376060,0.117724,0.138281,0.377090,0.220833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.220000,-0.000259,-0.175637,0.002899,0.984451,0.123868,0.017364,0.171669,0.000441,0.168624,0.012845,0.145496,0.934960,0.113094,0.034248,0.141655,0.875954,0.163606,0.013359,0.205263,0.811498,0.108555,0.013669,0.229932,0.951863,0.065459,0.012702,0.136000,0.913801,0.168740,0.012684,0.145690,0.113432,0.034094,0.142092,0.163143,0.013415,0.204739,0.108799,0.013631,0.230171,0.065287,0.012774,0.135921,0.000741,0.018382,0.004181,0.009217,0.018338,-0.195414,0.159272,0.018582,-0.188607,0.053045,0.376705,0.160893,0.147748,0.376055,0.117728,0.138277,0.377095,0.220833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.240000,-0.000276,-0.175615,0.002857,0.984455,0.123871,0.017364,0.171666,0.000442,0.168626,0.012840,0.145491,0.923222,0.113098,0.034247,0.141652,0.867205,0.163610,0.013356,0.205258,0.828515,0.108561,0.013671,0.229930,0.935112,0.065460,0.012705,0.136000,0.894119,0.168740,0.012679,0.145683,0.113435,0.034092,0.142093,0.163145,0.013411,0.204734,0.108806,0.013634,0.230168,0.065296,0.012771,0.135926,0.000742,0.018379,0.004183,0.009220,0.018339,-0.195410,0.159273,0.018581,-0.188605,0.053041,0.376709,0.160893,0.147747,0.376055,0.117727,0.138283,0.377093,0.220829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.260000,-0.000293,-0.175614,0.002893,0.984455,0.123873,0.017365,0.171666,0.000444,0.168629,0.012842,0.145491,0.923265,0.113099,0.034246,0.141652,0.866417,0.163613,0.013361,0.205258,0.826867,0.108563,0.013673,0.229930,0.933981,0.065462,0.012701,0.136001,0.894418,0.168746,0.012683,0.145685,0.113430,0.034085,0.142100,0.163145,0.013412,0.204732,0.108809,0.013639,0.230168,0.065293,0.012771,0.135924,0.000744,0.018385,0.004181,0.009183,0.018279,-0.195380,0.159273,0.018585,-0.188607,0.053042,0.376707,0.160896,0.147750,0.376050,0.117731,0.138284,0.377096,0.220829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.280000,-0.000304,-0.175607,0.002880,0.984456,0.123871,0.017366,0.171666,0.000441,0.168626,0.012841,0.145491,0.923724,0.113096,0.034247,0.141652,0.866969,0.163611,0.013361,0.205258,0.827916,0.108562,0.013675,0.229931,0.934510,0.065459,0.012703,0.136002,0.895035,0.168739,0.012681,0.145683,0.113431,0.034092,0.142093,0.163145,0.013421,0.204737,0.108806,0.013632,0.230164,0.065292,0.012772,0.135926,0.000743,0.018384,0.004181,0.009332,0.018415,-0.195399,0.159269,0.018584,-0.188605,0.053042,0.376701,0.160894,0.147748,0.376053,0.117724,0.138283,0.377097,0.220823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.300000,-0.000186,-0.175858,0.002947,0.984411,0.123888,0.017362,0.171650,0.000436,0.168657,0.012851,0.145496,0.923724,0.113126,0.034248,0.141633,0.866969,0.163612,0.013358,0.205260,0.827916,0.108550,0.013657,0.229905,0.934510,0.065496,0.012697,0.135954,0.895035,0.168743,0.012681,0.145684,0.113429,0.034086,0.142102,0.163148,0.013416,0.204732,0.108808,0.013639,0.230166,0.065369,0.012781,0.135837,0.000744,0.018382,0.004179,0.009182,0.018278,-0.195381,0.159274,0.018582,-0.188608,0.053040,0.376704,0.160900,0.147751,0.376039,0.117740,0.138281,0.377098,0.220828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.320000,-0.000315,-0.175611,0.002877,0.984455,0.123869,0.017365,0.171669,0.000441,0.168624,0.012840,0.145494,0.927489,0.113095,0.034245,0.141654,0.870095,0.163608,0.013360,0.205261,0.826567,0.108559,0.013676,0.229933,0.931059,0.065457,0.012702,0.136004,0.899250,0.168738,0.012681,0.145682,0.113434,0.034091,0.142094,0.163143,0.013415,0.204741,0.108802,0.013634,0.230165,0.065292,0.012768,0.135931,0.000743,0.018383,0.004180,0.009244,0.018333,-0.195281,0.159274,0.018582,-0.188604,0.053044,0.376707,0.160904,0.147746,0.376054,0.117729,0.138277,0.377097,0.220838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.340000,-0.000277,-0.175616,0.002898,0.984454,0.123870,0.017363,0.171668,0.000444,0.168626,0.012842,0.145493,0.923182,0.113096,0.034245,0.141654,0.865755,0.163610,0.013359,0.205260,0.827109,0.108560,0.013670,0.229932,0.935415,0.065460,0.012699,0.136002,0.893822,0.168741,0.012684,0.145685,0.113438,0.034087,0.142095,0.163142,0.013412,0.204733,0.108803,0.013637,0.230174,0.065291,0.012768,0.135928,0.000744,0.018382,0.004184,0.009225,0.018344,-0.195413,0.159272,0.018581,-0.188605,0.053038,0.376708,0.160907,0.147748,0.376040,0.117747,0.138286,0.376927,0.220715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.360000,-0.000265,-0.175607,0.002912,0.984456,0.123870,0.017362,0.171668,0.000443,0.168625,0.012843,0.145492,0.923091,0.113094,0.034244,0.141654,0.866853,0.163610,0.013358,0.205259,0.826744,0.108561,0.013667,0.229932,0.935731,0.065459,0.012697,0.136003,0.893822,0.168746,0.012682,0.145686,0.113435,0.034091,0.142088,0.163141,0.013410,0.204732,0.108804,0.013630,0.230166,0.065290,0.012760,0.135935,0.000748,0.018379,0.004182,0.009401,0.018175,-0.195010,0.159272,0.018580,-0.188603,0.053039,0.376704,0.160908,0.147745,0.376050,0.117740,0.138280,0.377095,0.220842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.380000,-0.000173,-0.175912,0.002934,0.984402,0.123889,0.017358,0.171655,0.000431,0.168661,0.012848,0.145505,0.923091,0.113131,0.034245,0.141637,0.866853,0.163608,0.013352,0.205270,0.826744,0.108544,0.013652,0.229908,0.935731,0.065500,0.012695,0.135952,0.893822,0.168743,0.012684,0.145688,0.113436,0.034087,0.142091,0.163142,0.013409,0.204744,0.108800,0.013641,0.230178,0.065378,0.012773,0.135845,0.000744,0.018381,0.004187,0.009185,0.018280,-0.195372,0.159272,0.018583,-0.188602,0.053038,0.376706,0.160900,0.147749,0.376054,0.117728,0.138283,0.377093,0.220836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.400000,-0.000276,-0.175590,0.002509,0.984460,0.123908,0.017386,0.171686,0.000409,0.168658,0.012835,0.145508,0.928954,0.113145,0.034281,0.141675,0.871762,0.163646,0.013347,0.205275,0.827238,0.108598,0.013696,0.229950,0.933468,0.065492,0.012772,0.136022,0.899453,0.168748,0.012686,0.145679,0.113434,0.034091,0.142085,0.163150,0.013411,0.204731,0.108814,0.013632,0.230160,0.065449,0.012676,0.136150,0.000749,0.018386,0.004179,0.009194,0.018279,-0.195384,0.159277,0.018584,-0.188610,0.053044,0.376709,0.160899,0.147749,0.376055,0.117728,0.138295,0.376925,0.220703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.420000,-0.000319,-0.175598,0.002879,0.984458,0.123873,0.017368,0.171665,0.000443,0.168627,0.012843,0.145488,0.922864,0.113098,0.034249,0.141650,0.865993,0.163613,0.013365,0.205255,0.827557,0.108565,0.013680,0.229929,0.935093,0.065461,0.012705,0.136001,0.894527,0.168745,0.012684,0.145683,0.113437,0.034093,0.142092,0.163150,0.013415,0.204730,0.108807,0.013642,0.230161,0.065291,0.012768,0.135931,0.000746,0.018383,0.004179,0.009409,0.018175,-0.195018,0.159276,0.018580,-0.188606,0.053041,0.376708,0.160895,0.147751,0.376054,0.117730,0.138284,0.377097,0.220830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.440000,-0.000249,-0.175631,0.002872,0.984452,0.123869,0.017365,0.171666,0.000440,0.168625,0.012844,0.145492,0.924196,0.113096,0.034250,0.141652,0.868028,0.163607,0.013357,0.205259,0.828378,0.108557,0.013668,0.229929,0.935091,0.065459,0.012706,0.135997,0.893893,0.168742,0.012686,0.145681,0.113432,0.034101,0.142086,0.163139,0.013409,0.204737,0.108803,0.013635,0.230168,0.065290,0.012776,0.135919,0.000744,0.018381,0.004181,0.009332,0.018106,-0.195097,0.159271,0.018580,-0.188605,0.053044,0.376703,0.160894,0.147746,0.376059,0.117724,0.138279,0.377098,0.220837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.460000,-0.000253,-0.175602,0.002887,0.984457,0.123871,0.017365,0.171664,0.000441,0.168626,0.012845,0.145488,0.924196,0.113096,0.034249,0.141651,0.868028,0.163611,0.013358,0.205255,0.828378,0.108563,0.013669,0.229929,0.935091,0.065459,0.012704,0.136000,0.893893,0.168743,0.012682,0.145682,0.113430,0.034094,0.142096,0.163150,0.013413,0.204735,0.108806,0.013628,0.230160,0.065291,0.012771,0.135924,0.000746,0.018382,0.004178,0.009184,0.018275,-0.195380,0.159276,0.018580,-0.188604,0.053042,0.376707,0.160908,0.147747,0.376053,0.117740,0.138276,0.377095,0.220835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.480000,-0.000314,-0.175609,0.002883,0.984456,0.123868,0.017363,0.171670,0.000443,0.168623,0.012838,0.145495,0.923571,0.113094,0.034243,0.141655,0.866826,0.163608,0.013359,0.205262,0.828513,0.108559,0.013674,0.229935,0.934497,0.065457,0.012699,0.136005,0.895125,0.168738,0.012679,0.145689,0.113431,0.034083,0.142101,0.163145,0.013410,0.204741,0.108804,0.013639,0.230169,0.065286,0.012765,0.135931,0.000740,0.018378,0.004188,0.009399,0.018173,-0.195015,0.159270,0.018583,-0.188603,0.053041,0.376707,0.160910,0.147742,0.376047,0.117750,0.138269,0.377106,0.220858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.500000,-0.000292,-0.175634,0.002864,0.984451,0.123867,0.017361,0.171671,0.000444,0.168623,0.012837,0.145498,0.923016,0.113095,0.034244,0.141656,0.865858,0.163605,0.013355,0.205265,0.828015,0.108554,0.013670,0.229935,0.934204,0.065457,0.012701,0.136003,0.894646,0.168739,0.012676,0.145692,0.113433,0.034083,0.142104,0.163140,0.013407,0.204737,0.108797,0.013637,0.230173,0.065290,0.012767,0.135929,0.000739,0.018382,0.004187,0.009214,0.018340,-0.195404,0.159268,0.018579,-0.188602,0.053045,0.376708,0.160905,0.147747,0.376051,0.117737,0.138276,0.377105,0.220844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
