7/25/2024  5:04 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.101	
3	0.00	0.150	
4	0.00	0.201	
5	0.00	0.250	
6	0.00	0.300	
7	0.00	0.350	
8	0.00	0.400	
9	0.00	0.451	
10	0.00	0.501	
11	0.00	0.550	
12	0.00	0.601	
13	0.00	0.651	
14	0.00	0.700	
15	0.00	0.750	
16	0.00	0.800	
17	0.00	0.850	
18	0.02	0.901	
19	0.00	0.950	
20	0.00	1.001	
21	0.00	1.050	
22	0.00	1.101	
23	0.00	1.150	
24	0.00	1.200	
25	0.00	1.250	
26	0.00	1.301	
27	0.00	1.351	
28	0.00	1.400	
29	0.02	1.451	
30	0.00	1.501	
31	0.00	1.550	
32	0.02	1.601	
33	0.00	1.651	
34	0.00	1.701	
35	0.00	1.750	
36	0.02	1.800	
37	0.00	1.850	
38	0.00	1.900	
39	0.02	1.950	
40	0.02	2.000	
41	0.00	2.051	
42	0.00	2.100	
43	0.02	2.150	
44	0.02	2.200	
45	0.02	2.251	
46	0.02	2.301	
47	0.02	2.350	
48	0.00	2.401	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.550	
52	0.02	2.600	
53	0.02	2.651	
54	0.02	2.701	
55	0.02	2.750	
56	0.02	2.801	
57	0.00	2.851	
58	0.02	2.901	
59	0.02	2.950	
60	0.02	3.000	
61	0.00	3.051	
62	0.00	3.101	
63	0.00	3.151	
64	0.02	3.201	
65	0.02	3.251	
66	0.02	3.301	
67	0.02	3.350	
68	0.02	3.400	
69	0.02	3.451	
70	0.02	3.501	
71	0.00	3.550	
72	0.02	3.601	
73	0.00	3.650	
74	0.02	3.700	
75	0.02	3.751	
76	0.02	3.800	
77	0.00	3.850	
78	0.00	3.901	
79	-0.02	3.951	
80	-0.02	4.001	
81	-0.04	4.051	
82	0.04	4.100	
83	0.24	4.151	
84	0.38	4.201	
85	0.58	4.250	
86	0.80	4.300	
87	1.08	4.351	
88	1.42	4.401	
89	1.66	4.450	
90	1.66	4.501	
91	1.66	4.551	
92	1.66	4.600	
93	1.66	4.651	
94	1.66	4.700	
95	1.64	4.750	
96	1.66	4.800	
97	1.66	4.850	
98	1.64	4.900	
99	1.64	4.950	
100	1.64	5.001	
101	1.64	5.050	
102	1.64	5.100	
103	1.64	5.151	
104	1.64	5.201	
105	1.64	5.251	
106	1.64	5.300	
107	1.64	5.351	
108	1.64	5.401	
109	1.64	5.450	
110	1.64	5.500	
111	1.64	5.551	
112	1.64	5.601	
113	1.64	5.651	
114	1.64	5.701	
115	1.64	5.751	
116	1.60	5.801	
117	1.34	5.851	
118	1.04	5.901	
119	0.66	5.951	
120	0.32	6.000	
121	0.14	6.051	
122	0.06	6.100	
123	0.08	6.150	
124	0.08	6.200	
125	0.08	6.251	
126	0.08	6.301	
127	0.08	6.350	
128	0.08	6.401	
129	0.08	6.450	
130	0.08	6.500	
131	0.08	6.550	
132	0.08	6.600	
133	0.08	6.650	
134	0.08	6.700	
135	0.08	6.751	
136	0.08	6.800	
137	0.08	6.850	
138	0.08	6.901	
139	0.08	6.951	
