7/25/2024  4:57 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.151	
4	0.00	0.201	
5	0.00	0.250	
6	0.00	0.300	
7	0.00	0.350	
8	0.00	0.401	
9	0.00	0.451	
10	0.00	0.501	
11	0.00	0.550	
12	0.00	0.600	
13	0.00	0.650	
14	0.00	0.700	
15	0.00	0.750	
16	0.00	0.801	
17	0.00	0.850	
18	0.00	0.901	
19	0.00	0.952	
20	0.00	1.001	
21	0.00	1.051	
22	0.00	1.100	
23	0.00	1.150	
24	0.00	1.200	
25	0.00	1.250	
26	0.00	1.300	
27	0.00	1.351	
28	0.00	1.401	
29	0.00	1.450	
30	0.00	1.501	
31	0.00	1.551	
32	0.00	1.601	
33	0.00	1.650	
34	0.00	1.700	
35	-0.02	1.751	
36	0.00	1.800	
37	0.00	1.851	
38	0.00	1.901	
39	0.00	1.951	
40	0.00	2.000	
41	0.00	2.050	
42	0.00	2.101	
43	0.00	2.151	
44	0.00	2.201	
45	0.00	2.250	
46	0.00	2.301	
47	0.00	2.350	
48	0.00	2.401	
49	0.00	2.451	
50	0.00	2.501	
51	0.00	2.550	
52	0.00	2.601	
53	0.00	2.651	
54	0.00	2.701	
55	0.00	2.751	
56	0.00	2.800	
57	0.00	2.850	
58	0.00	2.901	
59	0.00	2.951	
60	0.00	3.001	
61	0.00	3.050	
62	0.00	3.100	
63	0.00	3.150	
64	0.00	3.201	
65	0.00	3.251	
66	0.00	3.300	
67	0.00	3.351	
68	0.00	3.401	
69	0.00	3.451	
70	0.00	3.501	
71	0.00	3.550	
72	0.00	3.600	
73	0.00	3.650	
74	0.00	3.701	
75	0.00	3.751	
76	0.00	3.800	
77	0.00	3.850	
78	0.00	3.901	
79	-0.02	3.950	
80	0.10	4.001	
81	0.36	4.050	
82	0.58	4.101	
83	1.34	4.150	
84	2.14	4.200	
85	2.92	4.250	
86	3.64	4.300	
87	4.00	4.350	
88	4.34	4.401	
89	4.56	4.451	
90	4.60	4.500	
91	4.56	4.551	
92	4.54	4.600	
93	4.54	4.651	
94	4.52	4.701	
95	4.50	4.750	
96	4.50	4.801	
97	4.48	4.850	
98	4.48	4.901	
99	4.48	4.950	
100	4.48	5.001	
101	4.46	5.050	
102	4.46	5.100	
103	4.46	5.150	
104	4.46	5.201	
105	4.44	5.251	
106	4.44	5.301	
107	4.44	5.350	
108	4.44	5.401	
109	4.44	5.450	
110	4.42	5.501	
111	4.42	5.551	
112	4.42	5.600	
113	4.42	5.651	
114	4.42	5.701	
115	4.42	5.751	
116	4.42	5.801	
117	4.42	5.851	
118	4.42	5.901	
119	4.40	5.951	
120	4.40	6.001	
121	4.40	6.051	
122	4.38	6.100	
123	3.44	6.151	
124	2.54	6.200	
125	1.66	6.250	
126	0.86	6.301	
127	0.30	6.351	
128	0.06	6.400	
129	0.06	6.451	
130	0.06	6.500	
131	0.04	6.551	
132	0.04	6.601	
133	0.04	6.650	
134	0.06	6.701	
135	0.04	6.751	
136	0.06	6.801	
137	0.06	6.850	
138	0.06	6.900	
139	0.04	6.950	
140	0.04	7.000	
141	0.04	7.050	
142	0.04	7.100	
143	0.04	7.150	
144	0.04	7.201	
145	0.04	7.251	
146	0.04	7.301	
147	0.04	7.350	
148	0.04	7.401	
149	0.04	7.451	
150	0.04	7.501	
151	0.04	7.551	
152	0.04	7.600	
153	0.04	7.651	
154	0.04	7.700	
155	0.04	7.750	
156	0.04	7.800	
157	0.04	7.851	
158	0.04	7.901	
159	0.04	7.951	
160	0.04	8.001	
161	0.04	8.050	
162	0.04	8.100	
163	0.04	8.150	
164	0.04	8.201	
165	0.04	8.250	
166	0.04	8.300	
