7/25/2024  5:20 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.101	
3	0.00	0.151	
4	0.00	0.201	
5	0.00	0.250	
6	0.00	0.301	
7	0.00	0.350	
8	0.00	0.401	
9	0.00	0.450	
10	0.02	0.500	
11	0.00	0.551	
12	0.02	0.600	
13	0.00	0.650	
14	0.00	0.701	
15	0.00	0.750	
16	0.00	0.801	
17	0.00	0.850	
18	0.00	0.901	
19	0.00	0.950	
20	0.00	1.000	
21	0.00	1.051	
22	0.00	1.100	
23	0.00	1.151	
24	0.02	1.200	
25	0.02	1.250	
26	0.02	1.301	
27	0.02	1.350	
28	0.02	1.401	
29	0.00	1.451	
30	0.00	1.500	
31	0.02	1.551	
32	0.02	1.601	
33	0.00	1.651	
34	0.00	1.701	
35	0.02	1.750	
36	0.02	1.801	
37	0.00	1.850	
38	0.02	1.901	
39	0.02	1.951	
40	0.02	2.000	
41	0.02	2.051	
42	0.00	2.100	
43	0.02	2.150	
44	0.02	2.201	
45	0.02	2.251	
46	0.02	2.301	
47	0.00	2.351	
48	0.00	2.401	
49	0.02	2.450	
50	0.02	2.500	
51	0.02	2.550	
52	0.00	2.601	
53	0.02	2.650	
54	0.02	2.700	
55	0.02	2.751	
56	0.00	2.800	
57	0.00	2.850	
58	0.02	2.901	
59	0.02	2.950	
60	0.00	3.001	
61	0.02	3.050	
62	0.02	3.101	
63	0.02	3.151	
64	0.02	3.200	
65	0.02	3.251	
66	0.02	3.301	
67	0.02	3.351	
68	0.02	3.400	
69	0.02	3.451	
70	0.02	3.501	
71	0.02	3.551	
72	0.02	3.601	
73	0.02	3.651	
74	0.02	3.700	
75	0.02	3.751	
76	0.02	3.801	
77	0.02	3.851	
78	0.02	3.900	
79	0.02	3.951	
80	0.02	4.001	
81	0.02	4.051	
82	0.02	4.101	
83	0.02	4.151	
84	0.02	4.201	
85	0.02	4.251	
86	0.02	4.300	
87	0.02	4.350	
88	0.02	4.400	
89	0.02	4.451	
90	0.02	4.501	
91	0.02	4.550	
92	0.02	4.601	
93	0.02	4.651	
94	0.10	4.701	
95	0.48	4.750	
96	1.04	4.801	
97	1.66	4.850	
98	2.32	4.901	
99	3.22	4.951	
100	4.18	5.001	
101	5.26	5.050	
102	6.34	5.100	
103	7.40	5.151	
104	8.48	5.200	
105	9.34	5.251	
106	10.08	5.300	
107	10.42	5.351	
108	10.40	5.400	
109	10.34	5.451	
110	10.30	5.500	
111	10.26	5.551	
112	10.24	5.601	
113	10.20	5.650	
114	10.18	5.700	
115	10.16	5.751	
116	10.16	5.800	
117	10.14	5.851	
118	10.12	5.901	
119	10.12	5.950	
120	10.10	6.001	
121	10.10	6.050	
122	10.08	6.101	
123	10.08	6.150	
124	10.06	6.201	
125	10.06	6.251	
126	10.04	6.301	
127	10.04	6.350	
128	10.04	6.401	
129	10.02	6.451	
130	10.02	6.501	
131	10.00	6.550	
132	10.00	6.601	
133	10.00	6.651	
134	10.00	6.701	
135	9.98	6.750	
136	9.98	6.801	
137	9.98	6.851	
138	9.98	6.901	
139	9.96	6.950	
140	9.96	7.000	
141	9.96	7.050	
142	9.96	7.101	
143	9.96	7.151	
144	9.94	7.200	
145	9.94	7.250	
146	9.94	7.301	
147	9.94	7.351	
148	9.92	7.400	
149	9.96	7.450	
150	9.40	7.501	
151	8.18	7.550	
152	7.02	7.600	
153	5.92	7.651	
154	4.88	7.700	
155	3.88	7.751	
156	3.08	7.801	
157	2.30	7.851	
158	1.64	7.900	
159	1.20	7.950	
160	1.08	8.001	
161	1.02	8.050	
162	1.04	8.101	
163	1.00	8.150	
164	0.98	8.200	
165	0.98	8.250	
166	0.98	8.301	
167	0.98	8.350	
168	0.98	8.401	
169	1.00	8.451	
170	1.00	8.500	
171	1.00	8.550	
172	0.96	8.601	
173	0.94	8.650	
174	0.86	8.701	
175	0.82	8.751	
176	0.82	8.801	
