7/25/2024  4:09 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.057	
3	0.00	0.101	
4	0.00	0.150	
5	0.00	0.200	
6	0.00	0.251	
7	0.00	0.300	
8	0.00	0.351	
9	0.00	0.400	
10	0.00	0.451	
11	0.00	0.500	
12	0.00	0.551	
13	0.00	0.600	
14	0.00	0.650	
15	0.00	0.700	
16	0.00	0.750	
17	0.00	0.800	
18	0.00	0.850	
19	0.00	0.900	
20	0.00	0.950	
21	0.00	1.000	
22	0.00	1.050	
23	0.00	1.100	
24	0.00	1.150	
25	0.00	1.200	
26	0.00	1.251	
27	0.00	1.300	
28	0.00	1.350	
29	0.00	1.400	
30	0.00	1.450	
31	0.00	1.500	
32	0.00	1.550	
33	0.00	1.600	
34	0.00	1.650	
35	0.00	1.701	
36	0.00	1.750	
37	0.00	1.801	
38	0.00	1.850	
39	0.00	1.900	
40	0.00	1.950	
41	0.00	2.002	
42	0.00	2.051	
43	0.00	2.101	
44	0.00	2.150	
45	0.00	2.200	
46	0.00	2.250	
47	0.00	2.301	
48	0.00	2.351	
49	0.00	2.400	
50	0.00	2.450	
51	0.00	2.501	
52	0.00	2.550	
53	0.00	2.600	
54	0.00	2.651	
55	0.00	2.701	
56	0.00	2.751	
57	0.00	2.800	
58	0.00	2.851	
59	0.00	2.901	
60	0.00	2.951	
61	0.00	3.000	
62	0.00	3.051	
63	0.00	3.100	
64	0.00	3.151	
65	0.00	3.201	
66	0.00	3.250	
67	0.00	3.300	
68	0.00	3.350	
69	0.00	3.401	
70	0.00	3.451	
71	0.00	3.500	
72	0.00	3.550	
73	0.00	3.600	
74	0.00	3.650	
75	0.00	3.700	
76	0.00	3.750	
77	0.00	3.800	
78	0.00	3.850	
79	0.00	3.900	
80	0.00	3.950	
81	0.00	4.000	
82	0.00	4.050	
83	0.00	4.100	
84	0.00	4.151	
85	0.00	4.200	
86	0.00	4.250	
87	0.00	4.301	
88	0.00	4.351	
89	0.00	4.400	
90	0.00	4.451	
91	0.00	4.501	
92	0.00	4.550	
93	0.00	4.600	
94	0.00	4.651	
95	0.00	4.700	
96	0.04	4.751	
97	0.34	4.801	
98	0.78	4.851	
99	1.24	4.901	
100	1.78	4.950	
101	2.82	5.000	
102	3.20	5.050	
103	4.10	5.101	
104	5.04	5.151	
105	6.02	5.200	
106	6.94	5.251	
107	7.88	5.300	
108	8.60	5.350	
109	9.18	5.401	
110	9.58	5.451	
111	9.68	5.500	
112	9.64	5.551	
113	9.60	5.601	
114	9.58	5.650	
115	9.56	5.701	
116	9.54	5.751	
117	9.52	5.801	
118	9.50	5.851	
119	9.50	5.900	
120	9.48	5.951	
121	9.48	6.000	
122	9.48	6.051	
123	9.46	6.101	
124	9.44	6.150	
125	9.44	6.200	
126	9.44	6.250	
127	9.42	6.300	
128	9.42	6.351	
129	9.42	6.401	
130	9.42	6.450	
131	9.40	6.500	
132	9.40	6.550	
133	9.40	6.600	
134	9.40	6.651	
135	9.40	6.701	
136	9.38	6.750	
137	9.38	6.800	
138	9.38	6.851	
139	9.38	6.901	
140	9.38	6.950	
141	9.36	7.000	
142	9.36	7.050	
143	9.36	7.100	
144	9.36	7.151	
145	9.36	7.201	
146	9.36	7.250	
147	9.36	7.300	
148	9.34	7.351	
149	9.34	7.400	
150	9.34	7.450	
151	8.62	7.500	
152	6.88	7.550	
153	5.44	7.601	
154	4.20	7.651	
155	3.20	7.701	
156	2.38	7.751	
157	1.72	7.800	
158	1.30	7.850	
159	1.02	7.900	
160	0.80	7.951	
161	0.60	8.000	
162	0.50	8.050	
163	0.48	8.101	
164	0.46	8.150	
165	0.46	8.201	
166	0.46	8.251	
167	0.46	8.300	
168	0.46	8.350	
169	0.42	8.401	
170	0.38	8.451	
171	0.38	8.501	
172	0.34	8.551	
173	0.32	8.601	
174	0.28	8.651	
175	0.26	8.701	
176	0.24	8.751	
177	0.20	8.801	
178	0.20	8.851	
179	0.18	8.901	
180	0.18	8.950	
181	0.18	9.000	
182	0.18	9.051	
183	0.18	9.100	
184	0.18	9.151	
185	0.18	9.201	
186	0.18	9.250	
187	0.18	9.300	
188	0.18	9.351	
189	0.18	9.401	
190	0.18	9.451	
191	0.18	9.501	
192	0.18	9.551	
193	0.18	9.600	
194	0.18	9.650	
195	0.18	9.700	
196	0.18	9.750	
197	0.18	9.801	
198	0.18	9.851	
199	0.18	9.900	
200	0.18	9.951	
201	0.18	10.000	
202	0.18	10.051	
203	0.18	10.100	
204	0.18	10.150	
205	0.18	10.201	
206	0.18	10.250	
