7/24/2024  4:40 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.139	
3	0.00	0.189	
4	0.00	0.239	
5	0.00	0.290	
6	0.00	0.339	
7	0.00	0.389	
8	0.00	0.440	
9	0.00	0.489	
10	0.00	0.539	
11	0.00	0.589	
12	0.00	0.639	
13	0.00	0.690	
14	0.00	0.739	
15	0.00	0.789	
16	0.00	0.840	
17	0.00	0.889	
18	0.00	0.939	
19	0.00	0.989	
20	0.00	1.039	
21	0.00	1.089	
22	0.00	1.139	
23	0.00	1.189	
24	0.00	1.239	
25	0.00	1.289	
26	0.00	1.339	
27	0.00	1.389	
28	0.00	1.439	
29	0.00	1.489	
30	0.00	1.539	
31	0.00	1.589	
32	0.00	1.639	
33	0.00	1.690	
34	0.00	1.739	
35	0.00	1.790	
36	0.00	1.839	
37	0.00	1.890	
38	0.00	1.939	
39	0.00	1.989	
40	0.00	2.039	
41	0.00	2.089	
42	0.00	2.140	
43	0.00	2.189	
44	0.00	2.239	
45	0.00	2.289	
46	0.00	2.339	
47	0.00	2.389	
48	0.00	2.439	
49	0.00	2.489	
50	0.00	2.539	
51	0.00	2.589	
52	0.00	2.639	
53	0.00	2.689	
54	0.00	2.739	
55	0.00	2.790	
56	0.00	2.839	
57	0.00	2.890	
58	0.00	2.939	
59	0.00	2.990	
60	0.00	3.039	
61	0.00	3.089	
62	0.00	3.139	
63	0.00	3.190	
64	0.00	3.239	
65	0.00	3.290	
66	0.00	3.340	
67	0.00	3.389	
68	0.00	3.439	
69	0.00	3.489	
70	0.00	3.539	
71	0.00	3.589	
72	0.00	3.639	
73	0.00	3.689	
74	0.00	3.739	
75	0.00	3.789	
76	0.00	3.839	
77	0.00	3.889	
78	0.00	3.939	
79	0.00	3.989	
80	0.00	4.039	
81	0.00	4.089	
82	0.00	4.139	
83	0.00	4.189	
84	0.04	4.239	
85	0.14	4.289	
86	0.22	4.339	
87	0.30	4.389	
88	0.40	4.439	
89	0.48	4.489	
90	0.58	4.539	
91	0.72	4.589	
92	0.82	4.639	
93	0.90	4.689	
94	0.98	4.739	
95	1.04	4.789	
96	1.04	4.840	
97	1.02	4.889	
98	1.02	4.939	
99	1.02	4.989	
100	1.02	5.039	
101	1.02	5.089	
102	1.02	5.139	
103	1.02	5.190	
104	1.02	5.239	
105	1.02	5.290	
106	1.00	5.339	
107	1.00	5.390	
108	1.02	5.439	
109	1.00	5.489	
110	1.02	5.539	
111	1.02	5.589	
112	1.00	5.639	
113	1.00	5.689	
114	1.00	5.739	
115	1.00	5.789	
116	1.00	5.839	
117	1.00	5.889	
118	1.00	5.939	
119	1.00	5.990	
120	1.00	6.039	
121	1.00	6.089	
122	1.00	6.139	
123	1.00	6.190	
124	1.00	6.239	
125	1.00	6.290	
126	1.00	6.339	
127	1.00	6.390	
128	1.00	6.439	
129	1.00	6.489	
130	1.00	6.540	
131	1.00	6.589	
132	1.00	6.639	
133	1.00	6.689	
134	1.00	6.740	
135	1.00	6.789	
136	1.00	6.840	
137	1.00	6.889	
138	1.00	6.939	
139	1.00	6.989	
140	1.00	7.039	
141	1.00	7.089	
142	1.00	7.139	
143	1.00	7.189	
144	1.00	7.240	
145	1.00	7.289	
146	1.00	7.339	
147	1.00	7.389	
148	0.90	7.439	
149	0.68	7.489	
150	0.48	7.540	
151	0.30	7.589	
152	0.18	7.639	
153	0.10	7.689	
154	0.08	7.739	
155	0.08	7.789	
156	0.06	7.839	
157	0.06	7.889	
158	0.08	7.940	
159	0.06	7.990	
160	0.04	8.039	
161	0.02	8.089	
162	0.02	8.139	
163	0.02	8.189	
164	0.02	8.239	
165	0.02	8.289	
166	0.02	8.339	
167	0.02	8.389	
168	0.02	8.439	
169	0.02	8.489	
170	0.02	8.539	
171	0.02	8.590	
172	0.02	8.639	
173	0.02	8.689	
174	0.02	8.740	
175	0.02	8.790	
176	0.02	8.839	
177	0.00	8.889	
178	0.00	8.939	
179	0.02	8.989	
180	0.00	9.039	
181	0.02	9.090	
182	0.02	9.139	
183	0.02	9.189	
184	0.00	9.240	
185	0.02	9.289	
186	0.00	9.340	
187	0.02	9.389	
188	0.02	9.439	
189	0.02	9.490	
190	0.00	9.539	
191	0.02	9.589	
192	0.00	9.639	
193	0.02	9.689	
194	0.02	9.739	
195	0.00	9.789	
196	0.00	9.840	
197	0.00	9.889	
198	0.00	9.939	
199	0.00	9.990	
200	0.02	10.039	
201	0.00	10.089	
202	0.02	10.139	
203	0.00	10.189	
204	0.00	10.239	
205	0.00	10.289	
206	0.00	10.339	
207	0.00	10.389	
208	0.00	10.440	
209	0.00	10.489	
210	0.00	10.539	
211	0.00	10.589	
212	0.00	10.640	
213	0.00	10.689	
214	0.00	10.739	
215	0.00	10.789	
216	0.00	10.839	
217	0.00	10.889	
218	0.00	10.939	
219	0.00	10.989	
220	0.00	11.039	
221	0.00	11.089	
222	0.00	11.139	
223	0.00	11.189	
224	0.00	11.240	
225	0.00	11.290	
226	0.00	11.339	
227	0.00	11.389	
228	0.00	11.439	
229	0.00	11.489	
230	0.00	11.539	
231	0.00	11.589	
232	0.00	11.639	
233	0.00	11.690	
234	0.00	11.739	
235	0.00	11.789	
236	0.00	11.839	
237	0.00	11.889	
238	0.00	11.939	
239	0.00	11.989	
240	0.00	12.039	
241	0.00	12.089	
242	0.00	12.139	
243	0.00	12.189	
244	0.00	12.239	
245	0.00	12.289	
246	0.00	12.339	
247	0.00	12.389	
248	0.00	12.439	
249	0.02	12.489	
250	0.04	12.539	
251	0.10	12.589	
252	0.16	12.639	
253	0.26	12.689	
254	0.36	12.740	
255	0.48	12.790	
256	0.62	12.839	
257	0.78	12.889	
258	0.90	12.939	
259	1.02	12.989	
260	1.06	13.039	
261	1.06	13.089	
262	1.06	13.139	
263	1.04	13.189	
264	1.04	13.239	
265	1.04	13.289	
266	1.04	13.339	
267	1.04	13.389	
268	1.04	13.439	
269	1.04	13.489	
270	1.04	13.539	
271	1.04	13.589	
272	1.04	13.639	
273	1.04	13.690	
274	1.04	13.739	
275	1.04	13.789	
276	1.04	13.839	
277	1.04	13.890	
278	1.04	13.940	
279	1.04	13.990	
280	1.04	14.039	
281	1.02	14.089	
282	1.04	14.139	
283	1.04	14.189	
284	1.02	14.239	
285	1.04	14.289	
286	1.04	14.339	
287	1.04	14.389	
288	1.04	14.439	
289	1.04	14.489	
290	1.04	14.539	
291	1.02	14.589	
292	1.04	14.639	
293	1.02	14.689	
294	1.04	14.739	
295	1.04	14.789	
296	1.04	14.839	
297	1.04	14.889	
298	1.02	14.939	
299	1.04	14.989	
300	1.02	15.039	
301	1.04	15.089	
302	1.04	15.139	
303	1.02	15.189	
304	1.04	15.239	
305	1.04	15.290	
306	1.04	15.339	
307	1.04	15.389	
308	1.02	15.439	
309	1.02	15.489	
310	0.94	15.539	
311	0.72	15.589	
312	0.50	15.639	
313	0.32	15.689	
314	0.20	15.739	
315	0.10	15.789	
316	0.08	15.839	
317	0.08	15.889	
318	0.08	15.939	
319	0.08	15.989	
320	0.08	16.039	
321	0.08	16.089	
322	0.04	16.139	
323	0.04	16.189	
324	0.02	16.240	
325	0.02	16.289	
326	0.02	16.339	
327	0.02	16.389	
328	0.02	16.439	
329	0.02	16.490	
330	0.02	16.539	
331	0.02	16.590	
332	0.02	16.639	
333	0.02	16.689	
334	0.02	16.739	
335	0.02	16.789	
336	0.02	16.839	
337	0.02	16.889	
338	0.02	16.939	
339	0.02	16.989	
340	0.02	17.039	
341	0.02	17.089	
342	0.02	17.139	
343	0.02	17.189	
344	0.02	17.239	
345	0.02	17.289	
346	0.02	17.339	
347	0.02	17.389	
348	0.02	17.440	
349	0.02	17.489	
350	0.02	17.539	
351	0.02	17.589	
352	0.02	17.639	
353	0.02	17.690	
354	0.02	17.739	
355	0.02	17.789	
356	0.02	17.839	
357	0.02	17.889	
358	0.02	17.940	
359	0.02	17.989	
360	0.02	18.039	
361	0.02	18.089	
362	0.02	18.139	
363	0.02	18.190	
364	0.02	18.239	
365	0.02	18.289	
366	0.02	18.340	
367	0.02	18.389	
368	0.02	18.439	
369	0.02	18.489	
370	0.02	18.539	
371	0.02	18.589	
372	0.02	18.639	
373	0.02	18.689	
374	0.02	18.739	
375	0.02	18.789	
376	0.00	18.839	
377	0.02	18.889	
378	0.02	18.939	
379	0.02	18.990	
380	0.00	19.039	
381	0.00	19.089	
382	0.02	19.139	
383	0.00	19.189	
384	0.00	19.239	
385	0.00	19.289	
386	0.02	19.339	
387	0.02	19.389	
388	0.02	19.439	
389	0.02	19.489	
390	0.02	19.539	
391	0.00	19.589	
392	0.00	19.639	
393	0.02	19.689	
394	0.00	19.740	
395	0.02	19.789	
396	0.00	19.839	
397	0.02	19.889	
398	0.02	19.939	
399	0.02	19.989	
400	0.02	20.039	
401	0.00	20.089	
402	0.00	20.139	
403	0.02	20.189	
404	0.00	20.239	
405	0.00	20.289	
406	0.02	20.339	
407	0.02	20.389	
408	0.02	20.439	
409	0.00	20.489	
410	0.00	20.539	
411	0.00	20.590	
412	0.00	20.639	
413	0.02	20.689	
414	0.02	20.739	
415	0.06	20.789	
416	0.14	20.839	
417	0.20	20.890	
418	0.30	20.939	
419	0.40	20.989	
420	0.54	21.039	
421	0.68	21.089	
422	0.82	21.139	
423	0.96	21.189	
424	1.04	21.239	
425	1.06	21.289	
426	1.06	21.339	
427	1.06	21.389	
428	1.06	21.439	
429	1.04	21.489	
430	1.04	21.539	
431	1.04	21.589	
432	1.04	21.639	
433	1.04	21.689	
434	1.04	21.739	
435	1.04	21.789	
436	1.04	21.840	
437	1.04	21.889	
438	1.04	21.940	
439	1.04	21.989	
440	1.04	22.039	
441	1.04	22.089	
442	1.04	22.139	
443	1.04	22.189	
444	1.04	22.239	
445	1.04	22.289	
446	1.04	22.339	
447	1.04	22.389	
448	1.04	22.439	
449	1.04	22.490	
450	1.04	22.539	
451	1.04	22.589	
452	1.04	22.639	
453	1.04	22.690	
454	1.04	22.739	
455	1.04	22.789	
456	1.04	22.839	
457	1.04	22.890	
458	1.04	22.940	
459	1.04	22.989	
460	1.04	23.040	
461	1.04	23.089	
462	1.04	23.139	
463	1.04	23.190	
464	1.04	23.239	
465	1.04	23.289	
466	1.04	23.339	
467	1.04	23.389	
468	1.04	23.439	
469	1.04	23.489	
470	1.04	23.539	
471	1.04	23.589	
472	1.04	23.639	
473	1.04	23.689	
474	1.04	23.739	
475	1.04	23.789	
476	1.04	23.839	
477	1.04	23.889	
478	1.04	23.939	
479	1.04	23.989	
480	1.04	24.040	
481	1.04	24.089	
482	1.04	24.140	
483	1.04	24.189	
484	1.04	24.239	
485	0.98	24.289	
486	0.76	24.339	
487	0.56	24.389	
488	0.38	24.439	
489	0.22	24.489	
490	0.12	24.539	
491	0.08	24.589	
492	0.08	24.639	
493	0.08	24.689	
494	0.08	24.739	
495	0.08	24.789	
496	0.08	24.840	
497	0.06	24.889	
498	0.04	24.940	
499	0.02	24.989	
500	0.02	25.040	
501	0.04	25.089	
502	0.04	25.139	
503	0.04	25.189	
504	0.02	25.239	
505	0.04	25.289	
506	0.04	25.339	
507	0.02	25.389	
508	0.02	25.440	
509	0.02	25.489	
510	0.04	25.539	
511	0.02	25.589	
512	0.02	25.639	
513	0.02	25.689	
514	0.02	25.739	
515	0.02	25.789	
516	0.02	25.839	
517	0.02	25.889	
518	0.02	25.939	
519	0.02	25.989	
520	0.02	26.039	
521	0.02	26.089	
522	0.02	26.139	
523	0.02	26.190	
524	0.02	26.239	
525	0.02	26.289	
526	0.02	26.339	
527	0.02	26.390	
528	0.02	26.439	
529	0.02	26.489	
530	0.02	26.539	
531	0.02	26.589	
532	0.02	26.639	
533	0.02	26.689	
534	0.02	26.739	
535	0.02	26.789	
536	0.02	26.839	
537	0.02	26.889	
538	0.02	26.939	
539	0.02	26.989	
540	0.02	27.039	
541	0.02	27.089	
542	0.02	27.140	
543	0.02	27.189	
544	0.02	27.239	
545	0.02	27.289	
546	0.02	27.339	
547	0.02	27.389	
548	0.02	27.439	
549	0.02	27.489	
550	0.02	27.539	
551	0.02	27.590	
552	0.02	27.639	
553	0.02	27.689	
554	0.02	27.739	
555	0.02	27.789	
556	0.02	27.839	
557	0.02	27.889	
558	0.02	27.939	
559	0.02	27.989	
560	0.02	28.039	
561	0.02	28.090	
562	0.02	28.139	
563	0.02	28.189	
564	0.02	28.239	
565	0.02	28.289	
566	0.02	28.339	
567	0.00	28.389	
568	0.02	28.440	
569	0.02	28.490	
570	0.00	28.539	
571	0.02	28.590	
572	0.02	28.639	
573	0.02	28.690	
574	0.02	28.739	
575	0.02	28.789	
576	0.04	28.839	
577	0.08	28.889	
578	0.16	28.939	
579	0.26	28.989	
580	0.36	29.039	
581	0.46	29.089	
582	0.60	29.139	
583	0.76	29.189	
584	0.90	29.239	
585	1.00	29.289	
586	1.06	29.339	
587	1.08	29.389	
588	1.06	29.439	
589	1.06	29.489	
590	1.06	29.539	
591	1.06	29.589	
592	1.06	29.639	
593	1.06	29.689	
594	1.06	29.739	
595	1.06	29.789	
596	1.06	29.839	
597	1.06	29.889	
598	1.04	29.939	
599	1.04	29.989	
600	1.06	30.039	
601	1.04	30.089	
602	1.04	30.139	
603	1.04	30.189	
604	1.04	30.239	
605	1.04	30.289	
606	1.04	30.339	
607	1.04	30.389	
608	1.04	30.439	
609	1.04	30.490	
610	1.04	30.539	
611	1.04	30.589	
612	1.04	30.639	
613	1.04	30.689	
614	1.04	30.739	
615	1.04	30.789	
616	1.04	30.839	
617	1.04	30.889	
618	1.04	30.939	
619	1.04	30.989	
620	1.04	31.039	
621	1.04	31.089	
622	1.04	31.139	
623	1.04	31.189	
624	1.04	31.239	
625	1.04	31.289	
626	1.04	31.340	
627	1.04	31.389	
628	1.04	31.439	
629	1.04	31.489	
630	1.04	31.539	
631	1.04	31.589	
632	1.04	31.639	
633	1.04	31.689	
634	1.04	31.739	
635	1.04	31.789	
636	1.04	31.839	
637	1.04	31.889	
638	1.04	31.939	
639	1.04	31.989	
640	1.04	32.039	
641	1.04	32.089	
642	1.04	32.139	
643	1.04	32.190	
644	1.04	32.239	
645	1.04	32.289	
646	1.04	32.339	
647	1.04	32.389	
648	1.04	32.439	
649	0.94	32.489	
650	0.74	32.539	
651	0.52	32.589	
652	0.24	32.639	
653	0.20	32.689	
654	0.12	32.739	
655	0.10	32.789	
656	0.08	32.839	
657	0.08	32.889	
658	0.08	32.939	
659	0.08	32.989	
660	0.08	33.039	
661	0.04	33.089	
662	0.04	33.139	
663	0.02	33.189	
664	0.04	33.239	
665	0.04	33.289	
666	0.04	33.339	
667	0.04	33.389	
