7/24/2024  4:55 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.101	
3	0.00	0.150	
4	0.00	0.200	
5	0.00	0.251	
6	0.00	0.300	
7	0.00	0.350	
8	0.00	0.400	
9	0.00	0.450	
10	0.00	0.501	
11	0.00	0.551	
12	0.00	0.600	
13	0.00	0.650	
14	0.00	0.701	
15	0.00	0.750	
16	0.00	0.800	
17	0.00	0.850	
18	0.00	0.900	
19	0.00	0.950	
20	0.00	1.000	
21	0.00	1.050	
22	0.00	1.100	
23	0.00	1.151	
24	0.00	1.200	
25	0.00	1.251	
26	0.00	1.300	
27	0.00	1.350	
28	0.00	1.400	
29	0.00	1.450	
30	0.00	1.500	
31	0.00	1.551	
32	0.00	1.600	
33	0.00	1.651	
34	0.00	1.700	
35	0.00	1.750	
36	0.00	1.800	
37	0.00	1.851	
38	0.00	1.900	
39	0.00	1.950	
40	0.00	2.000	
41	0.00	2.050	
42	0.00	2.100	
43	0.00	2.150	
44	0.00	2.200	
45	0.00	2.251	
46	0.00	2.300	
47	0.00	2.351	
48	0.00	2.400	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.550	
52	0.00	2.600	
53	0.00	2.650	
54	0.00	2.700	
55	0.00	2.750	
56	0.00	2.800	
57	0.00	2.850	
58	0.00	2.900	
59	0.00	2.950	
60	0.00	3.000	
61	0.00	3.051	
62	0.00	3.101	
63	0.00	3.150	
64	0.00	3.200	
65	0.00	3.250	
66	0.00	3.300	
67	0.00	3.351	
68	0.00	3.400	
69	0.00	3.450	
70	0.00	3.500	
71	0.00	3.550	
72	0.00	3.600	
73	0.00	3.650	
74	0.00	3.700	
75	0.00	3.750	
76	0.00	3.800	
77	0.00	3.851	
78	0.00	3.900	
79	0.00	3.951	
80	0.00	4.000	
81	0.00	4.050	
82	0.00	4.100	
83	0.00	4.151	
84	0.00	4.200	
85	0.00	4.251	
86	0.00	4.300	
87	0.00	4.350	
88	0.00	4.401	
89	0.00	4.450	
90	0.00	4.500	
91	0.00	4.550	
92	0.00	4.600	
93	0.00	4.650	
94	0.02	4.700	
95	0.02	4.750	
96	0.08	4.800	
97	0.18	4.850	
98	0.26	4.900	
99	0.36	4.950	
100	0.48	5.000	
101	0.64	5.050	
102	0.80	5.100	
103	0.98	5.150	
104	1.18	5.200	
105	1.30	5.250	
106	1.44	5.300	
107	1.50	5.350	
108	1.50	5.400	
109	1.48	5.450	
110	1.48	5.500	
111	1.48	5.550	
112	1.48	5.600	
113	1.48	5.650	
114	1.48	5.700	
115	1.46	5.751	
116	1.48	5.800	
117	1.46	5.851	
118	1.46	5.900	
119	1.46	5.951	
120	1.46	6.000	
121	1.46	6.050	
122	1.46	6.100	
123	1.46	6.150	
124	1.46	6.200	
125	1.46	6.250	
126	1.46	6.300	
127	1.46	6.350	
128	1.46	6.400	
129	1.46	6.450	
130	1.46	6.501	
131	1.46	6.550	
132	1.46	6.600	
133	1.46	6.650	
134	1.46	6.701	
135	1.46	6.750	
136	1.46	6.800	
137	1.46	6.850	
138	1.46	6.901	
139	1.46	6.950	
140	1.46	7.000	
141	1.46	7.050	
142	1.46	7.101	
143	1.46	7.151	
144	1.46	7.200	
145	1.46	7.250	
146	1.46	7.300	
147	1.46	7.350	
148	1.46	7.401	
149	1.46	7.450	
150	1.46	7.500	
151	1.46	7.550	
152	1.46	7.600	
153	1.28	7.650	
154	1.02	7.701	
155	0.76	7.750	
156	0.56	7.800	
157	0.38	7.850	
158	0.26	7.900	
159	0.14	7.950	
160	0.10	8.001	
161	0.08	8.050	
162	0.08	8.100	
163	0.08	8.150	
164	0.08	8.200	
165	0.06	8.250	
166	0.06	8.300	
167	0.06	8.351	
168	0.04	8.400	
169	0.04	8.450	
170	0.04	8.501	
171	0.04	8.550	
172	0.04	8.600	
173	0.04	8.650	
174	0.04	8.701	
175	0.04	8.750	
176	0.04	8.800	
177	0.04	8.851	
178	0.04	8.900	
179	0.04	8.950	
180	0.04	9.001	
181	0.04	9.050	
182	0.04	9.100	
183	0.04	9.151	
184	0.04	9.201	
185	0.04	9.250	
186	0.04	9.300	
187	0.04	9.350	
188	0.04	9.400	
189	0.04	9.450	
190	0.04	9.500	
191	0.04	9.550	
192	0.04	9.600	
193	0.04	9.650	
194	0.04	9.700	
195	0.04	9.750	
196	0.02	9.801	
197	0.04	9.850	
198	0.04	9.900	
199	0.04	9.950	
200	0.04	10.000	
201	0.04	10.051	
202	0.04	10.100	
203	0.02	10.150	
204	0.02	10.200	
205	0.04	10.250	
206	0.02	10.300	
207	0.04	10.350	
208	0.04	10.400	
209	0.02	10.450	
210	0.04	10.500	
211	0.02	10.550	
212	0.02	10.600	
213	0.02	10.650	
214	0.02	10.700	
215	0.02	10.751	
216	0.02	10.800	
217	0.02	10.850	
218	0.02	10.900	
219	0.02	10.950	
220	0.02	11.000	
221	0.02	11.050	
222	0.02	11.100	
223	0.02	11.150	
224	0.04	11.200	
225	0.02	11.250	
226	0.02	11.300	
227	0.02	11.350	
228	0.02	11.400	
229	0.02	11.451	
230	0.02	11.500	
231	0.04	11.550	
232	0.04	11.600	
233	0.10	11.650	
234	0.18	11.700	
235	0.26	11.750	
236	0.36	11.800	
237	0.48	11.850	
238	0.62	11.900	
239	0.78	11.950	
240	0.96	12.000	
241	1.14	12.050	
242	1.30	12.100	
243	1.42	12.150	
244	1.52	12.200	
245	1.52	12.250	
246	1.52	12.300	
247	1.50	12.350	
248	1.50	12.400	
249	1.50	12.450	
250	1.50	12.501	
251	1.50	12.550	
252	1.50	12.601	
253	1.50	12.650	
254	1.50	12.700	
255	1.50	12.751	
256	1.50	12.800	
257	1.48	12.850	
258	1.48	12.900	
259	1.48	12.950	
260	1.50	13.000	
261	1.48	13.050	
262	1.48	13.100	
263	1.48	13.150	
264	1.48	13.200	
265	1.48	13.250	
266	1.48	13.300	
267	1.48	13.350	
268	1.48	13.400	
269	1.48	13.451	
270	1.48	13.500	
271	1.48	13.550	
272	1.48	13.600	
273	1.48	13.650	
274	1.48	13.700	
275	1.48	13.750	
276	1.48	13.800	
277	1.48	13.850	
278	1.48	13.900	
279	1.48	13.950	
280	1.48	14.001	
281	1.48	14.050	
282	1.48	14.100	
283	1.48	14.150	
284	1.48	14.200	
285	1.48	14.250	
286	1.48	14.301	
287	1.48	14.350	
288	1.48	14.400	
289	1.48	14.451	
290	1.48	14.500	
291	1.48	14.551	
292	1.48	14.601	
293	1.48	14.650	
294	1.48	14.700	
295	1.48	14.750	
296	1.48	14.800	
297	1.48	14.850	
298	1.48	14.900	
299	1.48	14.951	
300	1.48	15.000	
301	1.48	15.051	
302	1.48	15.100	
303	1.28	15.150	
304	1.02	15.200	
305	0.76	15.250	
306	0.56	15.300	
307	0.40	15.350	
308	0.26	15.400	
309	0.16	15.451	
310	0.12	15.500	
311	0.12	15.550	
312	0.12	15.601	
313	0.12	15.650	
314	0.12	15.700	
315	0.08	15.750	
316	0.08	15.801	
317	0.06	15.850	
318	0.06	15.900	
319	0.06	15.950	
320	0.06	16.001	
321	0.06	16.050	
322	0.06	16.100	
323	0.06	16.150	
324	0.06	16.201	
325	0.06	16.250	
326	0.06	16.300	
327	0.06	16.350	
328	0.06	16.400	
329	0.06	16.450	
330	0.06	16.500	
331	0.06	16.550	
332	0.06	16.600	
333	0.06	16.650	
334	0.06	16.700	
335	0.06	16.750	
336	0.06	16.800	
337	0.06	16.850	
338	0.06	16.900	
339	0.04	16.950	
340	0.04	17.000	
341	0.06	17.050	
342	0.04	17.100	
343	0.04	17.151	
344	0.06	17.200	
345	0.04	17.250	
346	0.04	17.300	
347	0.06	17.350	
348	0.06	17.400	
349	0.06	17.450	
350	0.06	17.500	
351	0.04	17.550	
352	0.04	17.601	
353	0.04	17.650	
354	0.06	17.700	
355	0.04	17.750	
356	0.04	17.800	
357	0.04	17.850	
358	0.04	17.900	
359	0.04	17.950	
360	0.04	18.000	
361	0.04	18.050	
362	0.04	18.100	
363	0.04	18.150	
364	0.04	18.200	
365	0.06	18.251	
366	0.04	18.300	
367	0.04	18.350	
368	0.04	18.400	
369	0.04	18.451	
370	0.04	18.501	
371	0.04	18.550	
372	0.04	18.600	
373	0.04	18.651	
374	0.04	18.700	
375	0.04	18.750	
376	0.04	18.800	
377	0.04	18.851	
378	0.04	18.900	
379	0.04	18.950	
380	0.04	19.000	
