7/24/2024  4:48 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.054	
3	0.00	0.100	
4	0.00	0.150	
5	0.00	0.201	
6	0.00	0.250	
7	0.00	0.300	
8	0.00	0.350	
9	0.00	0.400	
10	0.00	0.450	
11	0.00	0.501	
12	0.00	0.550	
13	-0.02	0.600	
14	0.00	0.650	
15	0.00	0.701	
16	0.00	0.750	
17	-0.02	0.800	
18	0.00	0.850	
19	0.00	0.900	
20	0.00	0.950	
21	0.00	1.000	
22	0.00	1.050	
23	0.00	1.100	
24	-0.02	1.151	
25	-0.02	1.200	
26	0.00	1.251	
27	0.00	1.300	
28	0.00	1.350	
29	-0.02	1.400	
30	0.00	1.450	
31	0.00	1.500	
32	0.00	1.550	
33	-0.02	1.600	
34	-0.02	1.651	
35	-0.02	1.700	
36	0.00	1.750	
37	0.00	1.800	
38	-0.02	1.850	
39	-0.02	1.900	
40	-0.02	1.950	
41	-0.02	2.000	
42	-0.02	2.051	
43	0.00	2.100	
44	-0.02	2.150	
45	-0.02	2.200	
46	0.00	2.250	
47	-0.02	2.300	
48	-0.02	2.350	
49	-0.02	2.400	
50	-0.02	2.450	
51	-0.02	2.501	
52	0.00	2.550	
53	0.00	2.600	
54	0.00	2.650	
55	0.00	2.700	
56	0.00	2.750	
57	-0.02	2.800	
58	0.00	2.850	
59	-0.02	2.900	
60	-0.02	2.950	
61	-0.02	3.001	
62	0.00	3.050	
63	-0.02	3.101	
64	-0.02	3.150	
65	-0.02	3.200	
66	0.00	3.250	
67	-0.02	3.300	
68	-0.02	3.350	
69	-0.02	3.400	
70	-0.02	3.450	
71	-0.02	3.500	
72	-0.02	3.550	
73	-0.02	3.600	
74	-0.02	3.650	
75	-0.02	3.700	
76	-0.02	3.750	
77	-0.02	3.801	
78	-0.02	3.850	
79	-0.02	3.900	
80	-0.02	3.950	
81	-0.02	4.000	
82	-0.02	4.050	
83	-0.02	4.101	
84	-0.02	4.150	
85	-0.02	4.200	
86	-0.02	4.250	
87	-0.02	4.300	
88	-0.02	4.350	
89	-0.02	4.400	
90	-0.02	4.450	
91	-0.02	4.500	
92	-0.02	4.550	
93	-0.02	4.600	
94	-0.02	4.650	
95	-0.02	4.700	
96	-0.02	4.750	
97	0.00	4.800	
98	-0.02	4.850	
99	0.00	4.900	
100	0.04	4.951	
101	0.14	5.000	
102	0.32	5.050	
103	0.72	5.101	
104	0.78	5.150	
105	1.04	5.201	
106	1.34	5.251	
107	1.68	5.300	
108	2.00	5.351	
109	2.26	5.400	
110	2.40	5.450	
111	2.40	5.500	
112	2.42	5.550	
113	2.42	5.600	
114	2.42	5.650	
115	2.42	5.700	
116	2.42	5.750	
117	2.42	5.800	
118	2.42	5.851	
119	2.42	5.900	
120	2.42	5.950	
121	2.40	6.000	
122	2.40	6.050	
123	2.40	6.100	
124	2.40	6.150	
125	2.40	6.200	
126	2.40	6.250	
127	2.40	6.301	
128	2.40	6.350	
129	2.40	6.400	
130	2.40	6.451	
131	2.40	6.500	
132	2.40	6.550	
133	2.40	6.600	
134	2.40	6.650	
135	2.40	6.700	
136	2.40	6.750	
137	2.40	6.800	
138	2.40	6.850	
139	2.40	6.900	
140	2.40	6.950	
141	2.40	7.000	
142	2.40	7.050	
143	2.40	7.100	
144	2.40	7.150	
145	2.40	7.200	
146	2.40	7.250	
147	2.40	7.300	
148	2.40	7.350	
149	2.40	7.401	
150	2.40	7.450	
151	2.40	7.500	
152	2.40	7.551	
153	2.40	7.600	
154	2.40	7.650	
155	2.40	7.700	
156	2.40	7.751	
157	2.40	7.800	
158	2.40	7.850	
159	2.40	7.901	
160	2.40	7.950	
161	2.36	8.000	
162	2.08	8.050	
163	1.76	8.100	
164	1.32	8.150	
165	0.92	8.200	
166	0.62	8.250	
167	0.40	8.300	
168	0.26	8.350	
169	0.22	8.400	
170	0.20	8.450	
171	0.18	8.500	
172	0.18	8.550	
173	0.16	8.600	
174	0.12	8.650	
175	0.08	8.700	
176	0.06	8.750	
177	0.06	8.800	
178	0.06	8.850	
179	0.06	8.900	
180	0.04	8.950	
181	0.06	9.000	
182	0.04	9.050	
183	0.04	9.100	
184	0.04	9.150	
185	0.04	9.200	
186	0.04	9.250	
187	0.04	9.300	
188	0.04	9.350	
189	0.04	9.400	
190	0.04	9.450	
191	0.04	9.500	
192	0.04	9.551	
193	0.02	9.600	
194	0.02	9.650	
195	0.04	9.700	
196	0.02	9.750	
197	0.02	9.800	
198	0.02	9.850	
199	0.02	9.900	
200	0.02	9.950	
201	0.02	10.000	
202	0.02	10.050	
203	0.02	10.100	
204	0.02	10.150	
205	0.02	10.200	
206	0.02	10.250	
207	0.02	10.300	
208	0.02	10.351	
209	0.02	10.400	
210	0.02	10.450	
211	0.02	10.501	
212	0.02	10.550	
213	0.02	10.601	
214	0.02	10.650	
215	0.02	10.701	
216	0.02	10.750	
217	0.02	10.800	
218	0.02	10.850	
219	0.02	10.901	
220	0.02	10.950	
221	0.02	11.000	
222	0.02	11.050	
223	0.02	11.100	
224	0.02	11.150	
225	0.02	11.200	
226	0.02	11.250	
227	0.02	11.300	
228	0.02	11.350	
229	0.02	11.400	
230	0.02	11.450	
231	0.02	11.501	
232	0.02	11.550	
233	0.02	11.600	
234	0.02	11.651	
235	0.02	11.700	
236	0.00	11.750	
237	0.02	11.801	
238	0.02	11.850	
239	0.00	11.901	
240	0.02	11.950	
241	0.02	12.001	
242	0.02	12.050	
243	0.00	12.101	
244	0.00	12.150	
245	0.00	12.200	
246	0.00	12.250	
247	0.00	12.300	
248	0.00	12.350	
249	0.00	12.400	
250	0.00	12.451	
251	0.00	12.500	
252	0.00	12.550	
253	0.00	12.601	
254	0.00	12.650	
255	0.02	12.700	
256	0.10	12.750	
257	0.20	12.800	
258	0.40	12.850	
259	0.64	12.900	
260	0.86	12.950	
261	1.16	13.000	
262	1.44	13.050	
263	1.80	13.100	
264	2.14	13.150	
265	2.40	13.200	
266	2.54	13.250	
267	2.56	13.300	
268	2.58	13.350	
269	2.58	13.401	
270	2.58	13.450	
271	2.56	13.500	
272	2.58	13.550	
273	2.56	13.600	
274	2.56	13.650	
275	2.56	13.700	
276	2.56	13.750	
277	2.56	13.800	
278	2.56	13.850	
279	2.56	13.900	
280	2.56	13.950	
281	2.56	14.000	
282	2.56	14.050	
283	2.56	14.101	
284	2.56	14.150	
285	2.56	14.200	
286	2.56	14.250	
287	2.56	14.300	
288	2.56	14.350	
289	2.56	14.400	
290	2.56	14.450	
291	2.56	14.500	
292	2.56	14.551	
293	2.56	14.600	
294	2.56	14.650	
295	2.56	14.700	
296	2.56	14.750	
297	2.56	14.800	
298	2.56	14.851	
299	2.56	14.900	
300	2.56	14.950	
301	2.54	15.000	
302	2.56	15.050	
303	2.56	15.100	
304	2.56	15.151	
305	2.56	15.200	
306	2.56	15.250	
307	2.56	15.300	
308	2.56	15.350	
309	2.56	15.400	
310	2.54	15.450	
311	2.54	15.501	
312	2.56	15.550	
313	2.56	15.600	
314	2.56	15.650	
315	2.56	15.700	
316	2.54	15.750	
317	2.54	15.800	
318	2.56	15.850	
319	2.56	15.900	
320	2.56	15.950	
321	2.56	16.000	
322	2.54	16.050	
323	2.56	16.100	
324	2.52	16.150	
325	2.24	16.200	
326	1.92	16.250	
327	1.50	16.300	
328	1.06	16.350	
329	0.72	16.400	
330	0.50	16.450	
331	0.30	16.500	
332	0.24	16.550	
333	0.20	16.600	
334	0.18	16.650	
335	0.18	16.700	
336	0.16	16.751	
337	0.12	16.800	
338	0.08	16.850	
339	0.06	16.900	
340	0.04	16.951	
341	0.04	17.000	
342	0.04	17.050	
343	0.04	17.100	
344	0.02	17.150	
345	0.04	17.200	
346	0.02	17.250	
347	0.02	17.300	
348	0.02	17.350	
349	0.02	17.400	
350	0.02	17.450	
351	0.02	17.501	
352	0.02	17.550	
353	0.02	17.600	
354	0.02	17.650	
355	0.02	17.700	
356	0.02	17.750	
357	0.02	17.800	
358	0.02	17.850	
359	0.02	17.900	
360	0.00	17.950	
361	0.00	18.000	
362	0.00	18.050	
363	0.02	18.100	
364	0.00	18.151	
365	0.00	18.200	
366	0.02	18.250	
367	0.00	18.300	
368	0.00	18.350	
369	0.00	18.400	
370	0.02	18.450	
371	0.00	18.501	
372	0.00	18.550	
373	0.00	18.600	
374	0.00	18.650	
375	0.00	18.700	
376	0.00	18.750	
377	0.00	18.800	
378	0.00	18.850	
379	0.00	18.901	
380	0.00	18.950	
381	0.00	19.000	
382	0.00	19.050	
383	0.00	19.100	
384	0.00	19.150	
385	0.00	19.201	
386	0.00	19.250	
387	0.00	19.301	
388	0.00	19.350	
389	0.00	19.400	
390	0.00	19.450	
391	0.00	19.500	
392	0.00	19.550	
393	0.00	19.600	
394	0.00	19.650	
395	0.00	19.700	
396	0.00	19.750	
397	0.00	19.801	
398	0.00	19.850	
399	0.00	19.900	
400	0.00	19.951	
401	0.00	20.000	
402	0.00	20.051	
403	0.00	20.101	
404	0.00	20.150	
405	0.00	20.201	
406	0.00	20.250	
407	0.00	20.300	
408	0.00	20.350	
409	0.00	20.400	
410	0.00	20.450	
411	0.00	20.500	
412	0.00	20.551	
413	0.00	20.600	
414	0.00	20.650	
415	0.00	20.700	
416	0.00	20.750	
417	0.02	20.800	
418	0.02	20.850	
419	0.12	20.900	
420	0.26	20.951	
421	0.48	21.000	
422	0.70	21.050	
423	0.96	21.100	
424	1.26	21.150	
425	1.56	21.201	
426	1.92	21.250	
427	2.20	21.300	
428	2.38	21.351	
429	2.44	21.400	
430	2.44	21.450	
431	2.44	21.500	
432	2.44	21.550	
433	2.44	21.600	
434	2.44	21.650	
435	2.42	21.701	
436	2.44	21.751	
437	2.42	21.800	
438	2.44	21.850	
439	2.42	21.900	
440	2.42	21.951	
441	2.42	22.000	
442	2.42	22.050	
443	2.42	22.100	
444	2.42	22.150	
445	2.42	22.200	
446	2.42	22.250	
447	2.42	22.300	
448	2.42	22.350	
449	2.42	22.400	
450	2.42	22.451	
451	2.42	22.500	
452	2.42	22.550	
453	2.42	22.601	
454	2.42	22.650	
455	2.42	22.700	
456	2.42	22.750	
457	2.42	22.800	
458	2.42	22.850	
459	2.42	22.900	
460	2.42	22.950	
461	2.42	23.001	
462	2.42	23.050	
463	2.42	23.100	
464	2.42	23.150	
465	2.42	23.200	
466	2.42	23.250	
467	2.42	23.300	
468	2.42	23.350	
469	2.42	23.400	
470	2.42	23.450	
471	2.42	23.500	
472	2.42	23.550	
473	2.42	23.600	
474	2.42	23.651	
475	2.42	23.700	
476	2.42	23.750	
477	2.42	23.800	
478	2.42	23.850	
479	2.42	23.900	
480	2.42	23.951	
481	2.42	24.000	
482	2.42	24.050	
483	2.42	24.100	
484	2.42	24.150	
485	2.42	24.200	
486	2.42	24.250	
487	2.36	24.300	
488	2.10	24.350	
489	1.74	24.400	
490	1.32	24.450	
491	0.92	24.500	
492	0.62	24.550	
493	0.42	24.600	
494	0.28	24.651	
495	0.22	24.700	
496	0.20	24.750	
497	0.18	24.801	
498	0.18	24.851	
499	0.16	24.900	
500	0.12	24.950	
501	0.08	25.000	
502	0.06	25.050	
503	0.06	25.100	
504	0.06	25.150	
505	0.04	25.200	
506	0.04	25.250	
507	0.04	25.300	
508	0.04	25.350	
509	0.04	25.401	
510	0.04	25.450	
511	0.02	25.500	
512	0.04	25.550	
513	0.02	25.600	
514	0.02	25.650	
515	0.02	25.700	
516	0.02	25.750	
517	0.02	25.800	
518	0.02	25.850	
519	0.02	25.900	
520	0.02	25.950	
521	0.02	26.000	
522	0.02	26.050	
523	0.02	26.100	
524	0.02	26.151	
525	0.02	26.200	
526	0.02	26.250	
527	0.02	26.300	
528	0.02	26.351	
529	0.02	26.400	
530	0.02	26.450	
531	0.02	26.500	
532	0.02	26.550	
533	0.02	26.600	
534	0.02	26.650	
535	0.02	26.700	
536	0.00	26.750	
537	0.00	26.800	
538	0.00	26.850	
539	0.00	26.900	
540	0.00	26.950	
541	0.00	27.000	
542	0.02	27.050	
543	0.00	27.100	
544	0.02	27.151	
545	0.00	27.200	
546	0.00	27.250	
547	0.00	27.300	
548	0.00	27.350	
549	0.00	27.400	
550	0.00	27.450	
551	0.00	27.500	
552	0.00	27.550	
553	0.00	27.600	
554	0.00	27.650	
555	0.00	27.700	
556	0.00	27.750	
557	0.00	27.800	
558	0.00	27.850	
559	0.00	27.900	
560	0.00	27.950	
