7/23/2024  1:15 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.099	
3	0.00	0.149	
4	0.00	0.199	
5	0.00	0.250	
6	0.00	0.299	
7	0.00	0.349	
8	0.00	0.399	
9	0.00	0.450	
10	0.00	0.499	
11	0.00	0.549	
12	0.00	0.599	
13	0.00	0.649	
14	0.00	0.699	
15	0.00	0.749	
16	0.00	0.800	
17	0.00	0.850	
18	0.00	0.899	
19	0.00	0.949	
20	0.00	0.999	
21	0.00	1.050	
22	0.00	1.100	
23	0.00	1.149	
24	0.00	1.199	
25	0.00	1.249	
26	0.00	1.300	
27	0.00	1.349	
28	0.00	1.400	
29	0.00	1.449	
30	0.00	1.499	
31	0.00	1.549	
32	0.00	1.599	
33	0.00	1.650	
34	0.00	1.699	
35	0.00	1.749	
36	0.00	1.799	
37	0.00	1.849	
38	0.00	1.899	
39	0.00	1.950	
40	0.00	1.999	
41	0.00	2.050	
42	0.00	2.099	
43	0.00	2.149	
44	0.00	2.199	
45	0.00	2.250	
46	0.00	2.299	
47	0.00	2.349	
48	0.00	2.399	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.549	
52	0.00	2.600	
53	0.00	2.649	
54	0.00	2.699	
55	0.00	2.750	
56	0.00	2.799	
57	0.00	2.850	
58	0.00	2.899	
59	0.00	2.949	
60	0.00	2.999	
61	0.00	3.049	
62	0.00	3.100	
63	0.00	3.149	
64	0.00	3.199	
65	0.00	3.249	
66	0.00	3.299	
67	0.00	3.349	
68	0.00	3.400	
69	0.00	3.449	
70	0.00	3.500	
71	0.00	3.549	
72	0.00	3.599	
73	0.00	3.649	
74	0.00	3.699	
75	0.00	3.749	
76	0.00	3.799	
77	0.00	3.850	
78	0.00	3.899	
79	0.00	3.950	
80	0.00	4.000	
81	0.00	4.049	
82	0.00	4.100	
83	0.00	4.149	
84	0.00	4.199	
85	0.00	4.249	
86	0.00	4.299	
87	0.00	4.350	
88	0.00	4.399	
89	0.00	4.450	
90	0.00	4.499	
91	0.00	4.550	
92	0.00	4.599	
93	0.00	4.650	
94	0.00	4.699	
95	0.00	4.749	
96	0.00	4.800	
97	0.00	4.850	
98	0.02	4.899	
99	0.10	4.949	
100	0.38	4.999	
101	0.68	5.049	
102	1.08	5.099	
103	1.52	5.149	
104	1.88	5.199	
105	2.22	5.249	
106	2.74	5.300	
107	3.34	5.349	
108	3.98	5.399	
109	4.48	5.449	
110	4.76	5.502	
111	4.74	5.549	
112	4.74	5.599	
113	4.72	5.649	
114	4.70	5.699	
115	4.70	5.749	
116	4.70	5.799	
117	4.68	5.849	
118	4.68	5.900	
119	4.68	5.949	
120	4.68	6.000	
121	4.66	6.049	
122	4.66	6.100	
123	4.66	6.149	
124	4.66	6.199	
125	4.66	6.250	
126	4.66	6.300	
127	4.66	6.350	
128	4.64	6.399	
129	4.64	6.449	
130	4.64	6.500	
131	4.64	6.550	
132	4.64	6.599	
133	4.64	6.649	
134	4.64	6.699	
135	4.64	6.750	
136	4.64	6.799	
137	4.62	6.849	
138	4.64	6.899	
139	4.62	6.949	
140	4.62	6.999	
141	4.62	7.050	
142	4.62	7.099	
143	4.62	7.149	
144	4.62	7.200	
145	4.62	7.249	
146	4.62	7.300	
147	4.62	7.350	
148	4.62	7.399	
149	4.62	7.449	
150	4.62	7.500	
151	4.62	7.550	
152	4.62	7.599	
153	4.62	7.649	
154	4.60	7.699	
155	4.62	7.750	
156	4.60	7.799	
157	4.60	7.849	
158	4.60	7.899	
159	4.60	7.949	
160	4.60	7.999	
161	4.60	8.049	
162	4.60	8.100	
163	4.60	8.149	
164	4.60	8.199	
165	4.60	8.249	
166	4.60	8.299	
167	4.60	8.349	
168	4.60	8.399	
169	4.60	8.449	
170	4.60	8.500	
171	4.60	8.549	
172	4.60	8.599	
173	4.60	8.649	
174	4.60	8.700	
175	4.60	8.750	
176	4.60	8.799	
177	4.60	8.849	
178	4.60	8.899	
179	4.60	8.950	
180	4.60	8.999	
181	4.60	9.050	
182	4.58	9.099	
183	4.60	9.150	
184	4.60	9.200	
185	4.60	9.249	
186	4.58	9.299	
187	4.60	9.349	
188	4.58	9.399	
189	4.60	9.449	
190	4.58	9.500	
191	4.58	9.549	
192	4.58	9.599	
193	4.58	9.649	
194	4.58	9.700	
195	4.58	9.749	
196	4.58	9.799	
197	4.58	9.849	
198	4.58	9.899	
199	4.32	9.950	
200	3.26	10.000	
201	2.32	10.050	
202	1.60	10.099	
203	1.06	10.149	
204	0.58	10.200	
205	0.30	10.250	
206	0.22	10.299	
207	0.20	10.349	
208	0.20	10.399	
209	0.20	10.449	
210	0.20	10.499	
211	0.16	10.550	
212	0.14	10.599	
213	0.06	10.649	
214	0.06	10.699	
215	0.06	10.750	
216	0.06	10.799	
217	0.06	10.850	
218	0.06	10.899	
219	0.06	10.949	
220	0.06	10.999	
221	0.06	11.049	
222	0.04	11.099	
223	0.04	11.149	
224	0.04	11.199	
225	0.04	11.250	
226	0.04	11.299	
227	0.04	11.350	
228	0.04	11.399	
229	0.04	11.449	
230	0.04	11.499	
231	0.04	11.550	
232	0.04	11.600	
233	0.04	11.649	
234	0.04	11.699	
235	0.04	11.750	
236	0.04	11.799	
237	0.04	11.849	
238	0.04	11.899	
239	0.04	11.949	
240	0.04	11.999	
241	0.04	12.049	
242	0.04	12.099	
243	0.04	12.149	
244	0.04	12.199	
245	0.04	12.249	
246	0.04	12.299	
247	0.04	12.349	
248	0.04	12.399	
249	0.04	12.449	
250	0.04	12.499	
251	0.04	12.549	
252	0.04	12.599	
253	0.04	12.649	
254	0.04	12.699	
255	0.04	12.749	
256	0.04	12.799	
257	0.04	12.849	
258	0.04	12.899	
259	0.04	12.949	
260	0.04	13.000	
261	0.04	13.049	
262	0.04	13.100	
263	0.04	13.149	
264	0.02	13.199	
265	0.04	13.249	
266	0.02	13.299	
267	0.04	13.349	
268	0.04	13.399	
269	0.04	13.450	
270	0.02	13.499	
271	0.02	13.549	
272	0.04	13.599	
273	0.04	13.650	
274	0.04	13.700	
275	0.02	13.749	
276	0.04	13.799	
277	0.02	13.849	
278	0.04	13.899	
279	0.18	13.949	
280	0.44	13.999	
281	0.78	14.049	
282	1.24	14.099	
283	1.74	14.149	
284	2.08	14.199	
285	2.72	14.249	
286	3.46	14.299	
287	4.16	14.349	
288	4.72	14.399	
289	5.00	14.450	
290	5.02	14.500	
291	5.00	14.550	
292	4.98	14.599	
293	4.98	14.649	
294	4.96	14.699	
295	4.96	14.749	
296	4.96	14.799	
297	4.94	14.849	
298	4.94	14.899	
299	4.94	14.950	
300	4.94	14.999	
301	4.94	15.049	
302	4.92	15.099	
303	4.92	15.149	
304	4.92	15.199	
305	4.92	15.249	
306	4.92	15.299	
307	4.92	15.349	
308	4.90	15.399	
309	4.90	15.449	
310	4.90	15.499	
311	4.90	15.549	
312	4.90	15.599	
313	4.90	15.649	
314	4.90	15.699	
315	4.90	15.749	
316	4.90	15.799	
317	4.90	15.849	
318	4.90	15.899	
319	4.88	15.949	
320	4.88	15.999	
321	4.88	16.049	
322	4.88	16.099	
323	4.88	16.149	
324	4.88	16.199	
325	4.88	16.249	
326	4.88	16.299	
327	4.88	16.349	
328	4.88	16.399	
329	4.88	16.449	
330	4.88	16.500	
331	4.88	16.549	
332	4.88	16.599	
333	4.88	16.649	
334	4.88	16.699	
335	4.88	16.750	
336	4.88	16.800	
337	4.88	16.849	
338	4.88	16.899	
339	4.88	16.950	
340	4.88	16.999	
341	4.88	17.049	
342	4.86	17.099	
343	4.86	17.149	
344	4.86	17.200	
345	4.68	17.249	
346	3.62	17.299	
347	2.68	17.349	
348	1.90	17.400	
349	1.30	17.449	
350	0.80	17.499	
351	0.42	17.549	
352	0.28	17.599	
353	0.26	17.649	
354	0.22	17.699	
355	0.22	17.749	
356	0.22	17.799	
357	0.20	17.849	
358	0.18	17.900	
359	0.10	17.949	
360	0.08	17.999	
361	0.06	18.049	
362	0.06	18.099	
363	0.06	18.149	
364	0.06	18.199	
365	0.06	18.249	
366	0.06	18.299	
367	0.06	18.349	
368	0.06	18.399	
369	0.06	18.449	
370	0.06	18.499	
371	0.06	18.549	
372	0.06	18.599	
373	0.06	18.649	
374	0.06	18.699	
375	0.06	18.749	
376	0.06	18.799	
377	0.06	18.849	
378	0.06	18.899	
379	0.06	18.949	
380	0.06	18.999	
381	0.06	19.049	
382	0.04	19.100	
383	0.06	19.150	
384	0.06	19.200	
385	0.06	19.250	
386	0.06	19.299	
387	0.06	19.349	
388	0.06	19.399	
389	0.06	19.449	
390	0.06	19.499	
391	0.04	19.549	
392	0.04	19.599	
393	0.04	19.649	
394	0.04	19.699	
395	0.04	19.749	
396	0.04	19.799	
397	0.04	19.849	
398	0.04	19.899	
399	0.04	19.949	
400	0.04	19.999	
401	0.04	20.049	
402	0.04	20.099	
403	0.04	20.149	
404	0.04	20.199	
405	0.04	20.249	
406	0.04	20.299	
407	0.04	20.349	
408	0.04	20.399	
409	0.04	20.449	
410	0.04	20.499	
411	0.04	20.549	
412	0.04	20.600	
413	0.04	20.650	
414	0.04	20.700	
415	0.04	20.749	
416	0.04	20.799	
417	0.04	20.849	
418	0.04	20.900	
419	0.04	20.950	
420	0.04	20.999	
421	0.04	21.050	
422	0.04	21.099	
423	0.04	21.149	
424	0.04	21.199	
425	0.04	21.249	
426	0.04	21.299	
427	0.04	21.349	
428	0.04	21.399	
429	0.04	21.450	
430	0.04	21.499	
431	0.04	21.549	
432	0.04	21.599	
433	0.04	21.649	
434	0.04	21.699	
435	0.04	21.749	
436	0.04	21.799	
437	0.04	21.849	
438	0.04	21.899	
439	0.04	21.949	
440	0.04	21.999	
441	0.04	22.049	
442	0.04	22.099	
443	0.04	22.149	
444	0.04	22.199	
445	0.04	22.249	
446	0.04	22.299	
447	0.04	22.349	
448	0.04	22.399	
449	0.04	22.449	
450	0.04	22.499	
451	0.04	22.549	
452	0.16	22.599	
453	0.42	22.650	
454	0.76	22.699	
455	1.20	22.749	
456	1.70	22.799	
457	2.04	22.849	
458	2.66	22.899	
459	3.40	22.949	
460	4.10	22.999	
461	4.68	23.049	
462	5.00	23.099	
463	5.04	23.149	
464	5.02	23.199	
465	5.02	23.249	
466	5.00	23.299	
467	5.00	23.349	
468	4.98	23.399	
469	4.98	23.449	
470	4.98	23.499	
471	4.96	23.549	
472	4.96	23.599	
473	4.96	23.649	
474	4.96	23.699	
475	4.96	23.749	
476	4.96	23.799	
477	4.94	23.849	
478	4.94	23.899	
479	4.94	23.949	
480	4.94	23.999	
481	4.94	24.049	
482	4.94	24.099	
483	4.94	24.149	
484	4.94	24.199	
485	4.94	24.249	
486	4.92	24.299	
487	4.92	24.350	
488	4.92	24.399	
489	4.92	24.449	
490	4.92	24.499	
491	4.92	24.549	
492	4.92	24.599	
493	4.92	24.649	
494	4.92	24.699	
495	4.92	24.749	
496	4.92	24.799	
497	4.92	24.849	
498	4.92	24.899	
499	4.92	24.949	
500	4.90	24.999	
501	4.90	25.049	
502	4.90	25.099	
503	4.90	25.149	
504	4.90	25.199	
505	4.90	25.249	
506	4.90	25.299	
507	4.90	25.349	
508	4.90	25.399	
509	4.90	25.449	
510	4.90	25.499	
511	4.90	25.549	
512	4.90	25.599	
513	4.90	25.649	
514	4.90	25.699	
515	4.90	25.749	
516	4.90	25.799	
517	4.90	25.850	
518	4.86	25.899	
519	3.92	25.949	
520	2.92	25.999	
521	2.10	26.049	
522	1.46	26.099	
523	0.66	26.149	
524	0.52	26.199	
525	0.30	26.249	
526	0.26	26.299	
527	0.24	26.350	
528	0.24	26.399	
529	0.24	26.449	
530	0.22	26.499	
531	0.18	26.549	
532	0.12	26.599	
533	0.08	26.649	
534	0.08	26.699	
535	0.08	26.749	
536	0.08	26.799	
537	0.06	26.849	
538	0.08	26.899	
539	0.06	26.950	
540	0.06	26.999	
541	0.08	27.049	
542	0.06	27.099	
543	0.08	27.149	
544	0.06	27.199	
545	0.06	27.249	
546	0.06	27.299	
547	0.06	27.349	
548	0.06	27.399	
549	0.06	27.449	
550	0.06	27.499	
551	0.06	27.549	
552	0.06	27.599	
553	0.06	27.649	
554	0.06	27.699	
555	0.06	27.749	
556	0.06	27.799	
557	0.06	27.849	
558	0.06	27.899	
559	0.06	27.949	
560	0.06	27.999	
561	0.06	28.049	
562	0.06	28.099	
563	0.06	28.149	
564	0.06	28.199	
565	0.06	28.249	
566	0.06	28.300	
567	0.06	28.349	
568	0.06	28.399	
569	0.06	28.449	
570	0.06	28.499	
571	0.06	28.549	
572	0.06	28.599	
573	0.06	28.649	
574	0.06	28.699	
575	0.06	28.749	
576	0.06	28.799	
577	0.04	28.849	
578	0.06	28.899	
579	0.04	28.949	
580	0.06	28.999	
581	0.06	29.049	
582	0.06	29.099	
583	0.06	29.149	
584	0.06	29.199	
585	0.06	29.249	
586	0.04	29.299	
587	0.06	29.349	
588	0.04	29.399	
589	0.04	29.449	
590	0.04	29.499	
591	0.04	29.549	
592	0.06	29.599	
593	0.04	29.649	
594	0.04	29.699	
595	0.04	29.749	
596	0.04	29.799	
597	0.04	29.849	
598	0.04	29.899	
599	0.04	29.949	
600	0.04	29.999	
601	0.04	30.049	
602	0.04	30.099	
603	0.06	30.149	
604	0.08	30.199	
605	0.34	30.249	
606	0.62	30.299	
607	0.98	30.349	
608	1.46	30.399	
609	1.92	30.449	
610	2.34	30.499	
611	3.06	30.549	
612	3.78	30.599	
613	4.42	30.649	
614	4.86	30.699	
615	5.02	30.749	
616	5.02	30.799	
617	4.98	30.849	
618	4.98	30.899	
619	4.98	30.949	
620	4.96	30.999	
621	4.96	31.049	
622	4.96	31.099	
623	4.96	31.149	
624	4.94	31.199	
625	4.94	31.249	
626	4.94	31.299	
627	4.94	31.349	
628	4.94	31.399	
629	4.94	31.449	
630	4.92	31.499	
631	4.92	31.549	
632	4.92	31.599	
633	4.92	31.649	
634	4.92	31.699	
635	4.92	31.749	
636	4.92	31.799	
637	4.92	31.849	
638	4.92	31.899	
639	4.92	31.949	
640	4.90	31.999	
641	4.90	32.049	
642	4.90	32.099	
643	4.90	32.149	
644	4.90	32.199	
645	4.90	32.249	
646	4.90	32.299	
647	4.90	32.349	
648	4.90	32.399	
649	4.90	32.449	
650	4.90	32.499	
651	4.90	32.549	
652	4.90	32.599	
653	4.90	32.649	
654	4.90	32.699	
655	4.88	32.749	
656	4.88	32.799	
657	4.90	32.849	
658	4.88	32.900	
659	4.90	32.949	
660	4.88	32.999	
661	4.88	33.049	
662	4.88	33.099	
663	4.88	33.149	
664	4.88	33.199	
665	4.88	33.249	
666	4.88	33.299	
667	4.88	33.349	
668	4.88	33.400	
669	4.88	33.449	
670	4.88	33.500	
671	4.88	33.549	
672	4.88	33.599	
673	4.88	33.649	
674	4.66	33.699	
675	3.58	33.749	
676	2.62	33.799	
677	1.86	33.849	
678	1.26	33.900	
679	0.74	33.949	
680	0.40	33.999	
681	0.30	34.049	
682	0.26	34.099	
683	0.24	34.149	
684	0.26	34.199	
685	0.24	34.249	
686	0.22	34.299	
687	0.18	34.349	
688	0.12	34.399	
