7/23/2024  1:05 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.101	
3	0.00	0.150	
4	0.00	0.200	
5	0.00	0.250	
6	0.00	0.301	
7	0.00	0.350	
8	0.00	0.400	
9	0.00	0.451	
10	0.00	0.500	
11	0.00	0.551	
12	0.00	0.600	
13	0.00	0.650	
14	0.00	0.700	
15	0.00	0.750	
16	0.00	0.800	
17	0.00	0.850	
18	0.00	0.901	
19	0.00	0.950	
20	0.00	1.000	
21	0.00	1.051	
22	0.00	1.101	
23	0.00	1.151	
24	0.00	1.200	
25	0.00	1.250	
26	0.00	1.300	
27	0.00	1.350	
28	0.00	1.400	
29	0.00	1.450	
30	0.00	1.501	
31	0.00	1.550	
32	0.00	1.601	
33	0.00	1.650	
34	0.00	1.700	
35	0.00	1.750	
36	0.00	1.801	
37	0.00	1.850	
38	0.00	1.900	
39	0.00	1.950	
40	0.00	2.000	
41	0.00	2.050	
42	0.00	2.101	
43	0.00	2.150	
44	0.00	2.201	
45	0.00	2.250	
46	0.00	2.300	
47	0.00	2.351	
48	0.00	2.400	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.550	
52	0.00	2.601	
53	0.00	2.650	
54	0.00	2.700	
55	0.02	2.750	
56	0.00	2.801	
57	0.00	2.850	
58	0.00	2.900	
59	0.00	2.950	
60	0.00	3.000	
61	0.02	3.050	
62	0.00	3.100	
63	0.00	3.150	
64	0.00	3.200	
65	0.02	3.250	
66	0.00	3.301	
67	0.00	3.350	
68	0.00	3.401	
69	0.00	3.450	
70	0.00	3.500	
71	0.00	3.551	
72	0.00	3.600	
73	0.00	3.651	
74	0.00	3.700	
75	0.02	3.750	
76	0.00	3.801	
77	0.00	3.851	
78	0.00	3.900	
79	0.00	3.951	
80	0.02	4.000	
81	0.00	4.050	
82	0.00	4.100	
83	0.00	4.150	
84	0.00	4.200	
85	0.00	4.250	
86	0.00	4.300	
87	0.00	4.350	
88	0.00	4.400	
89	0.00	4.450	
90	0.00	4.500	
91	0.02	4.550	
92	0.00	4.602	
93	0.02	4.650	
94	0.02	4.700	
95	0.00	4.750	
96	0.02	4.800	
97	0.02	4.850	
98	0.00	4.901	
99	0.02	4.950	
100	0.02	5.000	
101	0.00	5.051	
102	0.00	5.100	
103	0.00	5.151	
104	0.00	5.201	
105	0.04	5.250	
106	0.44	5.300	
107	1.14	5.350	
108	1.96	5.400	
109	2.60	5.450	
110	3.26	5.501	
111	4.08	5.550	
112	4.88	5.600	
113	5.56	5.650	
114	6.02	5.701	
115	6.12	5.750	
116	6.10	5.800	
117	6.08	5.850	
118	6.06	5.900	
119	6.04	5.950	
120	6.04	6.000	
121	6.02	6.050	
122	6.02	6.101	
123	6.00	6.150	
124	6.00	6.200	
125	6.00	6.250	
126	6.00	6.301	
127	5.98	6.350	
128	5.98	6.401	
129	5.98	6.450	
130	5.98	6.500	
131	5.98	6.550	
132	5.96	6.601	
133	5.96	6.650	
134	5.96	6.700	
135	5.96	6.750	
136	5.96	6.800	
137	5.96	6.850	
138	5.96	6.901	
139	5.96	6.950	
140	5.94	7.001	
141	5.94	7.051	
142	5.94	7.100	
143	5.94	7.150	
144	5.94	7.200	
145	5.94	7.250	
146	5.94	7.300	
147	5.94	7.350	
148	5.94	7.400	
149	5.94	7.450	
150	5.94	7.500	
151	5.92	7.551	
152	5.94	7.601	
153	5.92	7.650	
154	5.92	7.700	
155	5.92	7.750	
156	5.92	7.800	
157	5.92	7.850	
158	5.92	7.900	
159	5.92	7.950	
160	5.92	8.000	
161	5.82	8.050	
162	4.64	8.100	
163	3.38	8.151	
164	2.30	8.200	
165	1.40	8.250	
166	0.70	8.301	
167	0.32	8.350	
168	0.26	8.400	
169	0.24	8.450	
170	0.22	8.500	
171	0.20	8.550	
172	0.14	8.601	
173	0.12	8.650	
174	0.06	8.701	
175	0.06	8.750	
176	0.06	8.800	
177	0.06	8.850	
178	0.06	8.900	
179	0.06	8.951	
180	0.06	9.000	
181	0.06	9.050	
182	0.06	9.100	
183	0.06	9.150	
184	0.06	9.200	
185	0.06	9.250	
186	0.06	9.300	
187	0.06	9.350	
188	0.06	9.400	
189	0.06	9.450	
190	0.06	9.500	
191	0.04	9.550	
192	0.04	9.601	
193	0.04	9.650	
194	0.04	9.700	
195	0.04	9.750	
196	0.04	9.800	
197	0.04	9.850	
198	0.04	9.900	
199	0.04	9.950	
200	0.04	10.001	
201	0.04	10.050	
202	0.04	10.100	
203	0.04	10.150	
204	0.04	10.200	
205	0.04	10.250	
206	0.04	10.300	
207	0.04	10.350	
208	0.04	10.400	
209	0.04	10.450	
210	0.04	10.500	
211	0.04	10.550	
212	0.04	10.600	
213	0.04	10.650	
214	0.04	10.700	
215	0.04	10.750	
216	0.04	10.800	
217	0.04	10.850	
218	0.04	10.900	
219	0.04	10.950	
220	0.04	11.000	
221	0.04	11.050	
222	0.04	11.100	
223	0.04	11.150	
224	0.04	11.200	
225	0.04	11.250	
226	0.04	11.300	
227	0.04	11.350	
228	0.04	11.400	
229	0.04	11.450	
230	0.04	11.500	
231	0.04	11.550	
232	0.04	11.600	
233	0.04	11.650	
234	0.04	11.700	
235	0.04	11.750	
236	0.04	11.800	
237	0.04	11.850	
238	0.04	11.900	
239	0.04	11.950	
240	0.04	12.000	
241	0.04	12.050	
242	0.04	12.100	
243	0.04	12.150	
244	0.04	12.200	
245	0.04	12.250	
246	0.04	12.300	
247	0.04	12.350	
248	0.04	12.400	
249	0.04	12.450	
250	0.04	12.500	
251	0.04	12.550	
252	0.04	12.600	
253	0.04	12.650	
254	0.04	12.700	
255	0.04	12.750	
256	0.04	12.801	
257	0.04	12.850	
258	0.04	12.900	
259	0.04	12.950	
260	0.04	13.000	
261	0.04	13.051	
262	0.04	13.100	
263	0.04	13.150	
264	0.04	13.201	
265	0.04	13.250	
266	0.04	13.301	
267	0.04	13.350	
268	0.04	13.401	
269	0.04	13.450	
270	0.04	13.500	
271	0.04	13.550	
272	0.04	13.600	
273	0.02	13.650	
274	0.04	13.700	
275	0.02	13.750	
276	0.04	13.800	
277	0.02	13.850	
278	0.04	13.900	
279	0.04	13.950	
280	0.02	14.000	
281	0.04	14.050	
282	0.02	14.100	
283	0.04	14.150	
284	0.04	14.200	
285	0.04	14.250	
286	0.02	14.300	
287	0.02	14.351	
288	0.04	14.400	
289	0.04	14.450	
290	0.04	14.500	
291	0.04	14.550	
292	0.04	14.600	
293	0.04	14.650	
294	0.02	14.700	
295	0.04	14.750	
296	0.04	14.801	
297	0.04	14.851	
298	0.04	14.900	
299	0.04	14.950	
300	0.02	15.000	
301	0.04	15.050	
302	0.04	15.100	
303	0.04	15.150	
304	0.02	15.200	
305	0.04	15.250	
306	0.02	15.300	
307	0.02	15.350	
308	0.04	15.400	
309	0.04	15.450	
310	0.02	15.500	
311	0.04	15.550	
312	0.04	15.600	
313	0.04	15.650	
314	0.04	15.700	
315	0.02	15.750	
316	0.04	15.800	
317	0.04	15.850	
318	0.02	15.900	
319	0.04	15.950	
320	0.04	16.000	
321	0.02	16.050	
322	0.04	16.100	
323	0.02	16.151	
324	0.04	16.200	
325	0.02	16.250	
326	0.04	16.301	
327	0.04	16.350	
328	0.02	16.400	
329	0.04	16.451	
330	0.02	16.500	
331	0.02	16.551	
332	0.02	16.600	
333	0.02	16.651	
334	0.04	16.700	
335	0.02	16.750	
336	0.04	16.801	
337	0.02	16.850	
338	0.02	16.900	
339	0.04	16.950	
340	0.02	17.000	
341	0.04	17.051	
342	0.04	17.101	
343	0.02	17.151	
344	0.04	17.200	
345	0.02	17.250	
346	0.00	17.301	
347	0.30	17.350	
348	0.94	17.400	
349	1.80	17.450	
350	2.68	17.501	
351	3.44	17.550	
352	4.30	17.600	
353	5.12	17.650	
354	5.76	17.700	
355	6.10	17.750	
356	6.10	17.800	
357	6.08	17.850	
358	6.06	17.900	
359	6.04	17.950	
360	6.04	18.000	
361	6.02	18.050	
362	6.02	18.100	
363	6.00	18.150	
364	6.00	18.200	
365	6.00	18.250	
366	5.98	18.300	
367	5.98	18.350	
368	5.98	18.400	
369	5.98	18.450	
370	5.98	18.500	
371	5.98	18.551	
372	5.96	18.600	
373	5.96	18.650	
374	5.96	18.700	
375	5.96	18.750	
376	5.96	18.800	
377	5.96	18.850	
378	5.96	18.900	
379	5.94	18.950	
380	5.94	19.000	
