7/23/2024  1:17 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.02	0.000	
2	0.00	0.099	
3	0.02	0.149	
4	0.00	0.199	
5	0.00	0.249	
6	0.02	0.300	
7	0.02	0.349	
8	0.02	0.400	
9	0.00	0.449	
10	0.02	0.499	
11	0.02	0.549	
12	0.02	0.599	
13	0.02	0.649	
14	0.02	0.699	
15	0.00	0.749	
16	0.02	0.800	
17	0.02	0.849	
18	0.02	0.899	
19	0.00	0.949	
20	0.00	0.999	
21	0.02	1.049	
22	0.02	1.099	
23	0.00	1.149	
24	0.02	1.199	
25	0.00	1.249	
26	0.00	1.299	
27	0.00	1.349	
28	0.00	1.399	
29	0.02	1.449	
30	0.00	1.499	
31	0.00	1.549	
32	0.02	1.600	
33	0.00	1.649	
34	0.00	1.699	
35	0.00	1.749	
36	0.00	1.799	
37	0.00	1.849	
38	0.02	1.900	
39	0.02	1.949	
40	0.00	2.000	
41	0.00	2.050	
42	0.02	2.099	
43	0.00	2.149	
44	0.00	2.200	
45	0.00	2.250	
46	0.00	2.299	
47	0.00	2.350	
48	0.00	2.400	
49	0.02	2.449	
50	0.00	2.499	
51	0.02	2.549	
52	0.00	2.599	
53	0.00	2.649	
54	0.00	2.700	
55	0.00	2.749	
56	0.00	2.799	
57	0.00	2.849	
58	0.02	2.900	
59	0.00	2.949	
60	0.00	2.999	
61	0.02	3.049	
62	0.00	3.099	
63	0.00	3.149	
64	0.00	3.199	
65	0.00	3.249	
66	0.00	3.299	
67	0.00	3.349	
68	0.00	3.399	
69	0.00	3.449	
70	0.00	3.499	
71	0.00	3.549	
72	0.00	3.599	
73	0.00	3.649	
74	0.00	3.699	
75	0.00	3.749	
76	0.00	3.800	
77	0.00	3.849	
78	0.00	3.900	
79	0.00	3.949	
80	0.00	3.999	
81	0.00	4.050	
82	0.00	4.099	
83	0.00	4.149	
84	0.00	4.199	
85	0.00	4.250	
86	0.00	4.299	
87	0.00	4.350	
88	0.00	4.400	
89	0.00	4.449	
90	0.00	4.499	
91	0.02	4.550	
92	0.00	4.600	
93	0.00	4.649	
94	0.00	4.699	
95	0.00	4.750	
96	0.00	4.799	
97	0.00	4.850	
