7/23/2024  1:09 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.101	
3	0.00	0.150	
4	0.00	0.200	
5	0.00	0.250	
6	0.00	0.300	
7	0.00	0.350	
8	0.00	0.400	
9	0.00	0.450	
10	0.00	0.500	
11	0.00	0.550	
12	0.00	0.600	
13	0.00	0.650	
14	0.00	0.700	
15	0.00	0.750	
16	0.00	0.800	
17	0.00	0.851	
18	0.00	0.900	
19	0.00	0.950	
20	0.00	1.000	
21	0.00	1.050	
22	0.00	1.100	
23	0.00	1.150	
24	0.00	1.200	
25	0.00	1.250	
26	0.00	1.300	
27	0.00	1.350	
28	0.00	1.400	
29	0.00	1.450	
30	0.00	1.501	
31	0.00	1.551	
32	0.00	1.600	
33	0.00	1.650	
34	0.00	1.701	
35	0.00	1.750	
36	0.00	1.800	
37	0.00	1.850	
38	0.00	1.901	
39	0.00	1.950	
40	0.00	2.000	
41	0.00	2.051	
42	0.00	2.100	
43	0.00	2.151	
44	0.00	2.200	
45	0.00	2.250	
46	0.00	2.300	
47	0.00	2.350	
48	0.00	2.400	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.551	
52	0.00	2.600	
53	0.00	2.651	
54	0.00	2.700	
55	0.00	2.751	
56	0.00	2.800	
57	0.00	2.851	
58	0.00	2.900	
59	0.00	2.950	
60	0.00	3.000	
61	0.00	3.050	
62	0.00	3.100	
63	0.00	3.151	
64	0.00	3.200	
65	0.00	3.250	
66	0.00	3.300	
67	0.00	3.351	
68	0.00	3.400	
69	0.00	3.451	
70	0.00	3.500	
71	0.00	3.550	
72	0.00	3.600	
73	0.00	3.650	
74	0.00	3.700	
75	0.00	3.750	
76	0.00	3.801	
77	0.00	3.850	
78	0.00	3.900	
79	0.00	3.950	
80	0.00	4.001	
81	0.00	4.050	
82	0.00	4.101	
83	0.00	4.150	
84	0.00	4.200	
85	0.00	4.250	
86	0.00	4.301	
87	0.00	4.351	
88	0.00	4.400	
89	0.00	4.451	
90	0.00	4.500	
91	0.00	4.550	
92	0.00	4.600	
93	0.00	4.651	
94	0.00	4.700	
95	0.00	4.750	
96	0.00	4.801	
97	0.00	4.850	
98	0.00	4.901	
99	0.00	4.950	
100	0.00	5.000	
101	0.00	5.050	
102	0.00	5.100	
103	0.00	5.150	
104	0.00	5.200	
105	0.00	5.250	
106	0.00	5.301	
107	0.00	5.350	
108	0.00	5.400	
109	0.00	5.451	
110	0.00	5.500	
111	0.00	5.550	
112	0.00	5.600	
113	0.00	5.650	
114	0.00	5.701	
115	0.00	5.750	
116	0.00	5.800	
117	0.02	5.850	
118	0.08	5.901	
119	0.44	5.950	
120	0.88	6.000	
121	1.38	6.050	
122	2.06	6.100	
123	2.64	6.150	
124	3.32	6.201	
125	4.10	6.250	
126	4.80	6.300	
127	5.36	6.350	
128	5.58	6.400	
129	5.58	6.450	
130	5.56	6.500	
131	5.54	6.550	
132	5.54	6.600	
133	5.52	6.650	
134	5.52	6.700	
135	5.50	6.750	
136	5.50	6.800	
137	5.50	6.850	
138	5.50	6.900	
139	5.50	6.951	
140	5.48	7.000	
141	5.48	7.050	
142	5.48	7.101	
143	5.48	7.150	
144	5.46	7.201	
145	5.48	7.250	
146	5.46	7.300	
147	5.46	7.351	
148	5.46	7.401	
149	5.46	7.450	
150	5.46	7.500	
151	5.46	7.551	
152	5.46	7.600	
153	5.44	7.650	
154	5.44	7.700	
155	5.44	7.750	
156	5.44	7.800	
157	5.44	7.850	
158	5.44	7.900	
159	5.44	7.950	
160	5.44	8.000	
161	5.44	8.050	
162	5.44	8.100	
163	5.44	8.150	
164	5.44	8.200	
165	5.44	8.251	
166	5.44	8.300	
167	5.42	8.350	
168	5.44	8.401	
169	5.42	8.450	
170	5.42	8.501	
171	5.42	8.550	
172	5.42	8.600	
173	5.42	8.650	
174	5.42	8.700	
175	5.42	8.751	
176	5.42	8.800	
177	5.42	8.850	
178	5.42	8.900	
179	5.42	8.951	
180	5.42	9.000	
181	5.42	9.051	
182	5.42	9.100	
183	5.42	9.150	
184	5.42	9.200	
185	5.42	9.251	
186	5.42	9.300	
187	5.42	9.350	
188	5.22	9.400	
189	4.06	9.451	
190	2.94	9.500	
191	2.06	9.551	
192	1.28	9.600	
193	0.78	9.650	
194	0.44	9.701	
195	0.28	9.750	
196	0.28	9.800	
197	0.26	9.851	
198	0.26	9.900	
199	0.20	9.950	
200	0.18	10.000	
201	0.14	10.051	
202	0.06	10.101	
203	0.04	10.150	
204	0.06	10.200	
205	0.06	10.250	
206	0.04	10.300	
207	0.04	10.351	
208	0.04	10.400	
209	0.04	10.450	
210	0.04	10.500	
211	0.04	10.550	
212	0.04	10.601	
213	0.04	10.650	
214	0.04	10.701	
215	0.04	10.750	
216	0.04	10.800	
217	0.04	10.850	
218	0.04	10.901	
219	0.04	10.950	
220	0.04	11.000	
221	0.04	11.051	
222	0.04	11.100	
223	0.04	11.150	
224	0.04	11.201	
225	0.04	11.250	
226	0.04	11.301	
227	0.04	11.350	
228	0.04	11.400	
229	0.04	11.450	
230	0.04	11.500	
231	0.04	11.550	
232	0.04	11.600	
233	0.04	11.650	
234	0.04	11.701	
235	0.02	11.750	
236	0.02	11.801	
237	0.04	11.850	
238	0.02	11.900	
239	0.02	11.950	
240	0.02	12.000	
241	0.02	12.050	
242	0.02	12.100	
243	0.02	12.150	
244	0.02	12.200	
245	0.02	12.250	
246	0.02	12.300	
247	0.02	12.351	
248	0.02	12.400	
249	0.02	12.450	
250	0.02	12.500	
251	0.02	12.550	
252	0.02	12.601	
253	0.02	12.651	
254	0.02	12.701	
255	0.02	12.750	
256	0.02	12.800	
257	0.02	12.850	
258	0.02	12.900	
259	0.02	12.950	
260	0.02	13.000	
261	0.02	13.050	
262	0.02	13.100	
263	0.02	13.150	
264	0.02	13.200	
265	0.02	13.250	
266	0.02	13.300	
267	0.02	13.350	
268	0.02	13.400	
269	0.02	13.451	
270	0.02	13.500	
271	0.02	13.550	
272	0.02	13.600	
273	0.02	13.650	
274	0.02	13.701	
275	0.02	13.750	
276	0.02	13.800	
277	0.02	13.851	
278	0.02	13.900	
279	0.02	13.950	
280	0.02	14.000	
281	0.02	14.050	
282	0.02	14.101	
283	0.02	14.150	
284	0.02	14.201	
285	0.02	14.250	
286	0.02	14.301	
287	0.02	14.350	
288	0.02	14.400	
289	0.02	14.450	
290	0.02	14.500	
291	0.02	14.550	
292	0.02	14.600	
293	0.02	14.650	
294	0.02	14.701	
295	0.02	14.750	
296	0.04	14.801	
297	0.06	14.850	
298	0.28	14.901	
299	0.74	14.950	
300	1.18	15.000	
301	1.84	15.051	
302	2.44	15.100	
303	3.02	15.150	
304	3.78	15.200	
305	4.52	15.250	
306	5.12	15.300	
307	5.42	15.351	
308	5.42	15.400	
309	5.40	15.450	
310	5.40	15.500	
311	5.38	15.550	
312	5.36	15.601	
313	5.36	15.650	
314	5.36	15.700	
315	5.36	15.750	
316	5.34	15.800	
317	5.34	15.850	
318	5.34	15.901	
319	5.34	15.950	
320	5.34	16.000	
321	5.32	16.051	
322	5.32	16.100	
323	5.32	16.150	
324	5.32	16.200	
325	5.32	16.250	
326	5.32	16.300	
327	5.32	16.350	
328	5.32	16.400	
329	5.30	16.450	
330	5.30	16.500	
331	5.30	16.550	
332	5.30	16.600	
333	5.30	16.650	
334	5.30	16.700	
335	5.30	16.750	
336	5.30	16.800	
337	5.30	16.850	
338	5.30	16.900	
339	5.30	16.950	
340	5.30	17.000	
341	5.30	17.051	
342	5.30	17.100	
343	5.28	17.150	
344	5.28	17.201	
345	5.30	17.250	
346	5.28	17.301	
347	5.28	17.350	
348	5.28	17.400	
349	5.28	17.450	
350	5.28	17.500	
351	5.28	17.550	
352	5.28	17.600	
353	5.28	17.650	
354	5.28	17.700	
355	5.28	17.750	
356	5.28	17.801	
357	5.28	17.851	
358	5.28	17.900	
359	5.28	17.951	
360	5.28	18.001	
361	5.28	18.051	
362	5.28	18.100	
363	5.28	18.150	
364	5.28	18.200	
365	5.26	18.250	
366	4.94	18.300	
367	3.74	18.350	
368	2.70	18.400	
369	1.84	18.450	
370	1.14	18.500	
371	0.66	18.550	
372	0.36	18.600	
373	0.26	18.650	
374	0.26	18.700	
375	0.24	18.750	
376	0.24	18.800	
377	0.20	18.850	
378	0.16	18.900	
379	0.12	18.950	
380	0.06	19.000	
