7/25/2024  4:52 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.050	
3	0.00	0.099	
4	0.00	0.149	
5	0.00	0.199	
6	0.00	0.249	
7	0.00	0.299	
8	0.00	0.350	
9	0.00	0.399	
10	0.00	0.449	
11	0.00	0.499	
12	0.00	0.549	
13	0.00	0.599	
14	0.00	0.651	
15	0.00	0.700	
16	0.00	0.751	
17	0.00	0.800	
18	0.00	0.850	
19	0.00	0.899	
20	0.00	0.949	
21	0.00	1.000	
22	0.00	1.050	
23	0.00	1.099	
24	0.00	1.149	
25	0.00	1.199	
26	0.00	1.250	
27	0.00	1.300	
28	0.00	1.349	
29	0.00	1.400	
30	0.00	1.449	
31	0.00	1.499	
32	0.00	1.550	
33	0.08	1.599	
34	0.42	1.650	
35	0.88	1.699	
36	1.44	1.750	
37	2.08	1.799	
38	2.94	1.849	
39	3.96	1.899	
40	5.04	1.949	
41	6.18	2.000	
42	7.44	2.050	
43	8.48	2.099	
44	9.42	2.149	
45	10.40	2.201	
46	11.26	2.251	
47	11.80	2.300	
48	12.00	2.350	
49	11.96	2.400	
50	11.90	2.449	
51	11.86	2.499	
52	11.86	2.549	
53	11.84	2.600	
54	11.80	2.649	
55	11.80	2.699	
56	11.78	2.749	
57	11.76	2.799	
58	11.76	2.850	
59	11.74	2.900	
60	11.74	2.949	
61	11.72	2.999	
62	11.72	3.050	
63	11.70	3.099	
64	11.70	3.149	
65	11.70	3.200	
66	11.68	3.249	
67	11.68	3.299	
68	11.66	3.350	
69	11.66	3.400	
70	11.66	3.449	
71	11.66	3.500	
72	11.64	3.549	
73	11.64	3.600	
74	11.64	3.649	
75	11.64	3.700	
76	11.18	3.750	
77	9.48	3.800	
78	7.78	3.849	
79	6.34	3.900	
80	4.98	3.949	
81	3.90	3.999	
82	2.98	4.050	
83	2.22	4.099	
84	1.58	4.150	
85	1.08	4.200	
86	0.76	4.249	
87	0.66	4.300	
88	0.64	4.349	
89	0.62	4.400	
90	0.62	4.449	
91	0.62	4.500	
92	0.62	4.549	
93	0.62	4.599	
94	0.62	4.650	
95	0.62	4.699	
96	0.60	4.749	
97	0.46	4.799	
