7/25/2024  4:29 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.151	
4	0.00	0.201	
5	0.00	0.250	
6	0.00	0.300	
7	0.00	0.351	
8	0.00	0.400	
9	0.00	0.451	
10	0.00	0.501	
11	0.00	0.550	
12	0.00	0.601	
13	0.00	0.650	
14	0.00	0.701	
15	0.00	0.750	
16	0.00	0.801	
17	0.00	0.850	
18	0.00	0.900	
19	0.00	0.950	
20	0.00	1.000	
21	0.00	1.050	
22	0.00	1.100	
23	0.00	1.151	
24	0.00	1.201	
25	0.00	1.251	
26	0.00	1.300	
27	0.00	1.351	
28	-0.02	1.400	
29	0.00	1.450	
30	0.00	1.500	
31	0.00	1.550	
32	0.00	1.601	
33	0.00	1.650	
34	0.00	1.701	
35	0.00	1.750	
36	0.00	1.800	
37	0.00	1.850	
38	0.00	1.900	
39	0.00	1.950	
40	0.00	2.000	
41	0.00	2.051	
42	0.00	2.100	
43	0.00	2.150	
44	0.00	2.201	
45	0.00	2.250	
46	0.00	2.300	
47	0.00	2.351	
48	0.00	2.400	
49	0.00	2.450	
50	0.00	2.501	
51	0.00	2.551	
52	0.00	2.600	
53	0.00	2.650	
54	0.00	2.700	
55	0.00	2.750	
56	0.00	2.801	
57	0.00	2.852	
58	0.00	2.901	
59	0.00	2.951	
60	0.00	3.000	
61	0.00	3.051	
62	0.00	3.100	
63	0.00	3.150	
64	0.00	3.201	
65	0.00	3.250	
66	0.00	3.301	
67	0.00	3.351	
68	0.00	3.401	
69	0.00	3.450	
70	0.00	3.500	
71	0.00	3.551	
72	0.00	3.600	
73	0.00	3.650	
74	0.00	3.700	
75	0.00	3.751	
76	0.00	3.800	
77	0.00	3.851	
78	0.00	3.900	
79	0.00	3.951	
80	0.00	4.000	
81	0.00	4.051	
82	0.00	4.101	
83	0.00	4.151	
84	0.00	4.200	
85	0.00	4.251	
86	0.00	4.300	
87	0.00	4.350	
88	0.00	4.401	
89	0.00	4.450	
90	0.00	4.501	
91	0.00	4.551	
92	0.00	4.601	
93	-0.02	4.650	
94	0.00	4.701	
95	0.28	4.751	
96	0.76	4.801	
97	1.20	4.851	
98	1.58	4.900	
99	1.94	4.950	
100	2.34	5.000	
101	2.68	5.051	
102	2.84	5.100	
103	2.82	5.150	
104	2.80	5.201	
105	2.78	5.251	
106	2.78	5.300	
107	2.76	5.351	
108	2.76	5.401	
109	2.76	5.450	
110	2.74	5.501	
111	2.74	5.550	
112	2.74	5.600	
113	2.74	5.650	
114	2.74	5.701	
115	2.74	5.750	
116	2.72	5.800	
117	2.72	5.850	
118	2.72	5.901	
119	2.72	5.951	
120	2.72	6.000	
121	2.72	6.051	
122	2.72	6.100	
123	2.72	6.151	
124	2.72	6.200	
125	2.70	6.251	
126	2.72	6.300	
127	2.70	6.351	
128	2.70	6.400	
129	2.70	6.451	
130	2.70	6.500	
131	2.70	6.550	
132	2.70	6.601	
133	2.70	6.650	
134	2.70	6.701	
135	2.70	6.750	
136	2.70	6.801	
137	2.70	6.851	
138	2.70	6.901	
139	2.70	6.951	
140	2.70	7.000	
141	2.70	7.051	
142	2.70	7.100	
143	2.68	7.150	
144	2.68	7.201	
145	2.68	7.250	
146	2.68	7.300	
147	2.68	7.351	
148	2.68	7.401	
149	2.70	7.451	
150	2.68	7.501	
151	2.68	7.550	
152	2.68	7.601	
153	2.68	7.650	
154	2.68	7.701	
155	2.68	7.751	
156	2.68	7.800	
157	2.68	7.850	
158	2.68	7.901	
159	2.68	7.950	
160	2.68	8.000	
161	2.68	8.050	
162	2.68	8.100	
163	2.68	8.150	
164	2.68	8.201	
165	2.68	8.250	
166	2.68	8.301	
167	2.68	8.350	
168	2.68	8.400	
169	2.68	8.450	
170	2.68	8.501	
171	2.68	8.550	
172	2.68	8.600	
173	2.68	8.650	
174	2.68	8.701	
175	2.68	8.750	
176	2.68	8.800	
177	2.68	8.851	
178	2.68	8.900	
179	2.68	8.951	
180	2.68	9.000	
181	2.68	9.051	
182	2.68	9.100	
183	2.68	9.150	
184	2.68	9.200	
185	2.68	9.251	
186	2.68	9.300	
187	2.68	9.351	
188	2.68	9.400	
189	2.68	9.450	
190	2.68	9.501	
191	2.68	9.550	
192	2.68	9.601	
193	2.68	9.650	
194	2.68	9.701	
195	2.68	9.750	
196	2.68	9.800	
197	2.68	9.850	
198	2.68	9.901	
199	2.68	9.950	
200	2.68	10.001	
201	2.68	10.050	
202	2.68	10.101	
203	2.68	10.151	
204	2.68	10.200	
205	2.68	10.251	
206	2.68	10.300	
207	2.68	10.351	
208	2.68	10.401	
209	2.68	10.451	
210	2.68	10.500	
211	2.68	10.551	
212	2.32	10.601	
213	1.68	10.651	
214	1.16	10.700	
215	0.78	10.751	
216	0.48	10.800	
217	0.26	10.851	
218	0.14	10.900	
219	0.10	10.951	
220	0.10	11.001	
221	0.12	11.050	
222	0.12	11.101	
223	0.12	11.151	
224	0.12	11.201	
225	0.12	11.251	
226	0.12	11.301	
227	0.12	11.351	
228	0.12	11.400	
229	0.10	11.450	
230	0.08	11.501	
231	0.06	11.550	
232	0.06	11.600	
233	0.06	11.650	
234	0.06	11.701	
235	0.06	11.750	
236	0.06	11.801	
237	0.06	11.851	
238	0.06	11.900	
239	0.06	11.950	
240	0.06	12.001	
241	0.06	12.050	
