7/24/2024  3:18 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.04	0.000	
2	0.02	0.100	
3	0.04	0.150	
4	0.04	0.200	
5	0.04	0.250	
6	0.04	0.300	
7	0.04	0.350	
8	0.04	0.400	
9	0.04	0.450	
10	0.04	0.500	
11	0.04	0.550	
12	0.04	0.600	
13	0.04	0.650	
14	0.04	0.700	
15	0.04	0.750	
16	0.04	0.801	
17	0.04	0.850	
18	0.04	0.900	
19	0.04	0.950	
20	0.04	1.001	
21	0.04	1.050	
22	0.04	1.100	
23	0.04	1.151	
24	0.04	1.200	
25	0.04	1.250	
26	0.04	1.300	
27	0.04	1.350	
28	0.04	1.400	
29	0.04	1.450	
30	0.04	1.500	
31	0.04	1.550	
32	0.04	1.601	
33	0.04	1.650	
34	0.04	1.700	
35	0.04	1.750	
36	0.04	1.800	
37	0.04	1.850	
38	0.04	1.900	
39	0.04	1.951	
40	0.04	2.000	
41	0.04	2.050	
42	0.04	2.100	
43	0.04	2.150	
44	0.04	2.200	
45	0.04	2.250	
46	0.04	2.300	
47	0.04	2.350	
48	0.04	2.400	
49	0.04	2.450	
50	0.04	2.500	
51	0.04	2.551	
52	0.04	2.600	
53	0.04	2.651	
54	0.04	2.700	
55	0.04	2.750	
56	0.04	2.801	
57	0.04	2.850	
58	0.04	2.900	
59	0.04	2.950	
60	0.04	3.000	
61	0.04	3.050	
62	0.04	3.100	
63	0.04	3.150	
64	0.04	3.200	
65	0.04	3.250	
66	0.04	3.300	
67	0.04	3.351	
68	0.04	3.400	
69	0.04	3.450	
70	0.04	3.500	
71	0.04	3.550	
72	0.04	3.600	
73	0.04	3.650	
74	0.04	3.700	
75	0.06	3.750	
76	0.04	3.800	
77	0.04	3.850	
78	0.04	3.900	
79	0.04	3.950	
80	0.04	4.000	
81	0.04	4.050	
82	0.04	4.100	
83	0.04	4.150	
84	0.04	4.200	
85	0.04	4.250	
86	0.04	4.300	
87	0.04	4.350	
88	0.04	4.400	
89	0.04	4.450	
90	0.06	4.501	
91	0.06	4.550	
92	0.06	4.600	
93	0.04	4.650	
94	0.06	4.700	
95	0.04	4.750	
96	0.06	4.801	
97	0.04	4.850	
98	0.04	4.900	
99	0.06	4.950	
100	0.04	5.000	
101	0.06	5.050	
102	0.04	5.100	
103	0.06	5.150	
104	0.06	5.200	
105	0.06	5.250	
106	0.04	5.300	
107	0.06	5.351	
108	0.06	5.400	
109	0.06	5.450	
110	0.04	5.500	
111	0.06	5.550	
112	0.06	5.600	
113	0.06	5.650	
114	0.06	5.700	
115	0.06	5.751	
116	0.06	5.800	
117	0.06	5.850	
118	0.06	5.900	
119	0.06	5.950	
120	0.06	6.000	
121	0.06	6.051	
122	0.06	6.100	
123	0.06	6.150	
124	0.06	6.200	
125	0.04	6.251	
126	0.06	6.300	
127	0.06	6.350	
128	0.06	6.401	
129	0.06	6.450	
130	0.06	6.500	
131	0.06	6.550	
132	0.06	6.601	
133	0.06	6.650	
134	0.06	6.700	
135	0.06	6.751	
136	0.06	6.800	
137	0.06	6.850	
138	0.06	6.900	
139	0.06	6.950	
140	0.06	7.001	
141	0.06	7.050	
142	0.06	7.100	
143	0.06	7.150	
144	0.06	7.200	
145	0.06	7.251	
146	0.06	7.300	
147	0.06	7.350	
148	0.06	7.400	
149	0.06	7.451	
150	0.06	7.501	
151	0.06	7.551	
152	0.06	7.600	
153	0.06	7.650	
154	0.06	7.700	
155	0.06	7.750	
156	0.06	7.800	
157	0.06	7.850	
158	0.06	7.900	
159	0.06	7.950	
160	0.06	8.000	
161	0.06	8.050	
162	0.06	8.100	
163	0.06	8.150	
164	0.06	8.200	
165	0.06	8.250	
166	0.06	8.300	
167	0.06	8.350	
168	0.06	8.401	
169	0.06	8.450	
170	0.06	8.500	
171	0.06	8.550	
172	0.06	8.601	
173	0.06	8.650	
174	0.06	8.700	
175	0.06	8.750	
176	0.06	8.800	
177	0.06	8.851	
178	0.06	8.900	
179	0.06	8.951	
180	0.06	9.000	
181	0.06	9.050	
182	0.06	9.100	
183	0.06	9.150	
184	0.06	9.200	
185	0.06	9.250	
186	0.06	9.300	
187	0.06	9.350	
188	0.18	9.401	
189	0.46	9.450	
190	0.78	9.500	
191	1.10	9.550	
192	1.56	9.600	
193	2.12	9.650	
194	2.64	9.700	
195	3.12	9.750	
196	3.76	9.800	
197	4.16	9.850	
198	4.36	9.900	
199	4.38	9.951	
200	4.36	10.000	
201	4.34	10.050	
202	4.34	10.101	
203	4.32	10.150	
204	4.32	10.200	
205	4.32	10.250	
206	4.30	10.301	
207	4.30	10.350	
208	4.30	10.400	
209	4.30	10.450	
210	4.30	10.500	
211	4.28	10.550	
212	4.30	10.600	
213	4.30	10.650	
214	4.28	10.701	
215	4.28	10.750	
216	4.28	10.801	
217	4.28	10.850	
218	4.28	10.900	
219	4.28	10.950	
220	4.28	11.000	
221	4.28	11.050	
222	4.26	11.101	
223	4.28	11.150	
224	4.26	11.200	
225	4.28	11.250	
226	4.28	11.300	
227	4.26	11.350	
228	4.26	11.401	
229	4.26	11.450	
230	4.26	11.500	
231	4.26	11.550	
232	4.26	11.600	
233	4.26	11.650	
234	4.26	11.700	
235	4.26	11.750	
236	4.26	11.800	
237	4.26	11.850	
238	4.26	11.900	
239	4.26	11.950	
240	4.26	12.000	
241	4.26	12.050	
242	4.26	12.101	
243	4.26	12.151	
244	4.26	12.200	
245	4.26	12.250	
246	4.26	12.300	
247	4.26	12.350	
248	4.26	12.400	
249	4.26	12.450	
250	4.26	12.500	
251	4.26	12.550	
252	4.26	12.600	
253	4.04	12.650	
254	3.24	12.701	
255	2.48	12.750	
256	1.88	12.801	
257	1.32	12.850	
258	0.82	12.900	
259	0.56	12.950	
260	0.42	13.000	
261	0.34	13.050	
262	0.30	13.101	
263	0.28	13.150	
264	0.26	13.200	
265	0.24	13.250	
266	0.22	13.300	
267	0.18	13.350	
268	0.16	13.400	
269	0.16	13.450	
270	0.14	13.500	
271	0.14	13.550	
272	0.14	13.600	
273	0.14	13.650	
274	0.14	13.700	
275	0.14	13.750	
276	0.14	13.800	
277	0.14	13.850	
278	0.14	13.900	
279	0.14	13.950	
280	0.14	14.000	
281	0.14	14.050	
282	0.14	14.100	
283	0.14	14.150	
284	0.14	14.201	
285	0.14	14.250	
286	0.14	14.300	
287	0.14	14.350	
288	0.14	14.400	
289	0.14	14.450	
290	0.14	14.500	
291	0.14	14.550	
292	0.14	14.601	
293	0.14	14.651	
294	0.14	14.700	
295	0.14	14.750	
296	0.14	14.800	
297	0.14	14.850	
298	0.14	14.901	
299	0.14	14.951	
300	0.14	15.001	
301	0.14	15.050	
302	0.14	15.100	
303	0.14	15.150	
304	0.14	15.201	
305	0.14	15.250	
306	0.14	15.300	
307	0.14	15.350	
308	0.14	15.400	
309	0.14	15.450	
310	0.14	15.501	
311	0.14	15.550	
312	0.14	15.600	
313	0.14	15.650	
314	0.14	15.700	
315	0.14	15.750	
316	0.14	15.800	
317	0.14	15.851	
318	0.14	15.900	
319	0.14	15.951	
320	0.14	16.000	
321	0.14	16.050	
322	0.14	16.100	
323	0.14	16.150	
324	0.14	16.200	
325	0.14	16.250	
326	0.14	16.300	
327	0.14	16.350	
328	0.14	16.400	
329	0.14	16.450	
330	0.14	16.500	
331	0.14	16.550	
332	0.14	16.600	
333	0.14	16.650	
334	0.14	16.700	
335	0.14	16.750	
336	0.14	16.800	
337	0.14	16.850	
338	0.14	16.900	
339	0.14	16.950	
340	0.14	17.000	
341	0.12	17.051	
342	0.14	17.100	
343	0.14	17.150	
344	0.14	17.200	
345	0.14	17.250	
346	0.14	17.300	
347	0.14	17.350	
348	0.14	17.400	
349	0.14	17.450	
350	0.14	17.500	
351	0.12	17.550	
352	0.12	17.600	
353	0.20	17.650	
354	0.44	17.700	
355	0.72	17.750	
356	1.08	17.800	
357	1.54	17.850	
358	2.06	17.900	
359	2.66	17.950	
360	3.10	18.000	
361	3.68	18.050	
362	4.10	18.100	
363	4.32	18.150	
364	4.34	18.200	
365	4.32	18.250	
366	4.30	18.300	
367	4.30	18.350	
368	4.30	18.400	
369	4.28	18.451	
370	4.28	18.501	
371	4.28	18.551	
372	4.28	18.600	
373	4.26	18.650	
374	4.26	18.700	
375	4.26	18.751	
376	4.26	18.800	
377	4.26	18.850	
378	4.26	18.900	
379	4.26	18.950	
380	4.26	19.000	
381	4.26	19.050	
382	4.24	19.100	
383	4.24	19.151	
384	4.24	19.200	
385	4.24	19.250	
386	4.24	19.300	
387	4.24	19.350	
388	4.24	19.400	
389	4.24	19.450	
390	4.24	19.500	
391	4.24	19.550	
392	4.24	19.600	
393	4.24	19.651	
394	4.24	19.700	
395	4.24	19.750	
396	4.22	19.800	
397	4.22	19.850	
398	4.22	19.900	
399	4.22	19.950	
400	4.24	20.000	
401	4.22	20.051	
402	4.22	20.100	
403	4.22	20.150	
404	4.22	20.200	
405	4.24	20.250	
406	4.22	20.300	
407	4.22	20.350	
408	4.22	20.400	
409	4.22	20.450	
410	4.22	20.500	
411	4.22	20.550	
412	4.22	20.600	
413	4.22	20.650	
414	4.22	20.700	
415	4.22	20.750	
416	4.22	20.800	
417	4.22	20.850	
418	4.22	20.900	
419	4.22	20.950	
420	3.66	21.000	
421	2.88	21.050	
422	2.18	21.100	
423	1.62	21.151	
424	1.08	21.200	
425	0.68	21.250	
426	0.48	21.300	
427	0.38	21.350	
428	0.34	21.400	
429	0.32	21.450	
430	0.28	21.500	
431	0.28	21.550	
432	0.28	21.600	
433	0.24	21.650	
434	0.20	21.700	
435	0.18	21.750	
436	0.18	21.800	
437	0.16	21.850	
438	0.16	21.900	
439	0.16	21.950	
440	0.18	22.000	
441	0.16	22.050	
442	0.16	22.100	
443	0.16	22.150	
444	0.16	22.200	
445	0.16	22.250	
446	0.16	22.300	
447	0.16	22.350	
448	0.16	22.400	
449	0.16	22.451	
450	0.16	22.500	
451	0.16	22.550	
452	0.16	22.601	
453	0.16	22.650	
454	0.16	22.700	
455	0.16	22.750	
456	0.16	22.800	
457	0.16	22.850	
458	0.16	22.900	
459	0.16	22.950	
460	0.16	23.000	
461	0.16	23.050	
462	0.16	23.100	
463	0.16	23.150	
464	0.16	23.200	
465	0.16	23.250	
466	0.16	23.300	
467	0.16	23.350	
468	0.16	23.400	
469	0.16	23.450	
470	0.16	23.500	
471	0.16	23.550	
472	0.16	23.600	
473	0.16	23.650	
474	0.16	23.700	
475	0.16	23.750	
476	0.16	23.800	
477	0.16	23.850	
478	0.16	23.900	
479	0.16	23.950	
480	0.16	24.000	
481	0.16	24.050	
482	0.16	24.100	
483	0.16	24.150	
484	0.16	24.201	
485	0.16	24.250	
486	0.16	24.300	
487	0.16	24.350	
488	0.16	24.400	
489	0.16	24.450	
490	0.16	24.500	
491	0.16	24.550	
492	0.16	24.600	
493	0.16	24.651	
494	0.16	24.700	
495	0.16	24.750	
496	0.16	24.800	
497	0.16	24.850	
498	0.16	24.900	
499	0.16	24.950	
500	0.16	25.000	
501	0.16	25.051	
502	0.16	25.100	
503	0.16	25.150	
504	0.16	25.200	
505	0.16	25.250	
506	0.14	25.300	
507	0.16	25.350	
508	0.28	25.400	
509	0.52	25.451	
510	0.80	25.500	
511	1.16	25.550	
512	1.64	25.601	
513	2.22	25.650	
514	2.76	25.700	
515	3.18	25.750	
516	3.74	25.800	
517	4.10	25.850	
518	4.26	25.900	
519	4.26	25.950	
520	4.24	26.000	
521	4.22	26.050	
522	4.22	26.100	
523	4.20	26.150	
524	4.20	26.200	
525	4.20	26.250	
526	4.18	26.300	
527	4.18	26.350	
528	4.18	26.400	
529	4.18	26.450	
530	4.18	26.501	
531	4.18	26.550	
532	4.18	26.600	
533	4.16	26.650	
534	4.16	26.700	
535	4.16	26.750	
536	4.16	26.801	
537	4.16	26.850	
538	4.16	26.900	
539	4.16	26.950	
540	4.16	27.000	
541	4.16	27.050	
542	4.16	27.100	
