7/24/2024  3:33 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.150	
4	0.00	0.200	
5	0.00	0.250	
6	0.00	0.300	
7	0.00	0.350	
8	0.00	0.400	
9	0.00	0.450	
10	0.00	0.500	
11	0.00	0.550	
12	0.00	0.601	
13	0.00	0.650	
14	0.00	0.700	
15	0.00	0.750	
16	0.00	0.800	
17	0.00	0.850	
18	0.00	0.900	
19	0.00	0.950	
20	0.00	1.000	
21	0.00	1.051	
22	0.00	1.100	
23	0.00	1.150	
24	0.00	1.200	
25	0.00	1.251	
26	0.00	1.300	
27	0.00	1.350	
28	0.02	1.400	
29	0.00	1.453	
30	0.00	1.500	
31	0.00	1.551	
32	0.02	1.600	
33	0.02	1.651	
34	0.00	1.700	
35	0.00	1.750	
36	0.00	1.800	
37	0.02	1.850	
38	0.00	1.900	
39	0.00	1.951	
40	0.02	2.001	
41	0.02	2.050	
42	0.00	2.100	
43	0.02	2.150	
44	0.00	2.200	
45	0.00	2.250	
46	0.00	2.300	
47	0.00	2.351	
48	0.00	2.400	
49	0.02	2.451	
50	0.00	2.500	
51	0.02	2.550	
52	0.00	2.600	
53	0.00	2.650	
54	0.00	2.700	
55	0.02	2.750	
56	0.00	2.800	
57	0.00	2.850	
58	0.00	2.900	
59	0.00	2.950	
60	0.00	3.001	
61	0.00	3.050	
62	0.02	3.101	
63	0.00	3.150	
64	0.00	3.200	
65	0.00	3.250	
66	0.02	3.300	
67	0.00	3.350	
68	0.02	3.401	
69	0.00	3.450	
70	0.00	3.500	
71	0.00	3.550	
72	0.02	3.600	
73	0.02	3.650	
74	0.00	3.700	
75	0.02	3.750	
76	0.02	3.801	
77	0.00	3.850	
78	0.02	3.901	
79	0.00	3.950	
80	0.02	4.000	
81	0.02	4.050	
82	0.02	4.100	
83	0.00	4.150	
84	0.02	4.200	
85	0.02	4.250	
86	0.00	4.300	
87	0.00	4.350	
88	0.00	4.401	
89	0.02	4.450	
90	0.02	4.500	
91	0.02	4.550	
92	0.02	4.600	
93	0.02	4.650	
94	0.02	4.701	
95	0.02	4.750	
96	0.02	4.800	
97	0.02	4.850	
98	0.02	4.900	
99	0.02	4.951	
100	0.00	5.000	
101	0.02	5.051	
102	0.02	5.100	
103	0.02	5.150	
104	0.02	5.201	
105	0.02	5.250	
106	0.02	5.300	
107	0.02	5.351	
108	0.02	5.400	
109	0.02	5.450	
110	0.02	5.500	
111	0.02	5.550	
112	0.02	5.600	
113	0.02	5.650	
114	0.02	5.700	
115	0.02	5.751	
116	0.02	5.800	
117	0.02	5.851	
118	0.02	5.900	
119	0.02	5.950	
120	0.08	6.000	
121	0.28	6.050	
122	0.64	6.100	
123	1.06	6.151	
124	1.52	6.200	
125	2.12	6.250	
126	2.84	6.300	
127	3.52	6.350	
128	4.38	6.400	
129	5.58	6.450	
130	5.76	6.500	
131	6.38	6.550	
132	6.90	6.600	
133	7.28	6.650	
134	7.34	6.700	
135	7.32	6.750	
136	7.32	6.800	
137	7.30	6.850	
138	7.30	6.900	
139	7.28	6.950	
140	7.28	7.000	
141	7.26	7.050	
142	7.26	7.100	
143	7.26	7.150	
144	7.24	7.200	
145	7.24	7.250	
146	7.24	7.300	
147	7.24	7.350	
148	7.22	7.400	
149	7.22	7.450	
150	7.22	7.500	
151	7.22	7.550	
152	7.22	7.600	
153	7.22	7.650	
154	7.22	7.700	
155	7.20	7.750	
156	7.20	7.801	
157	7.20	7.850	
158	7.20	7.900	
159	7.20	7.950	
160	7.20	8.000	
161	7.18	8.050	
162	7.18	8.100	
163	7.18	8.150	
164	7.18	8.200	
165	7.18	8.250	
166	7.18	8.300	
167	7.18	8.350	
168	7.18	8.400	
169	7.18	8.450	
170	7.18	8.500	
171	7.18	8.550	
172	7.18	8.600	
173	7.18	8.650	
174	7.16	8.701	
175	7.16	8.751	
176	7.18	8.800	
177	7.16	8.850	
178	7.16	8.901	
179	7.16	8.950	
180	7.16	9.000	
181	7.16	9.050	
182	7.16	9.100	
183	7.16	9.150	
184	7.16	9.201	
185	7.16	9.250	
186	7.16	9.300	
187	7.16	9.350	
188	7.16	9.401	
189	6.98	9.450	
190	5.98	9.500	
191	4.90	9.550	
192	4.02	9.601	
193	3.16	9.650	
194	2.52	9.700	
195	1.38	9.750	
196	1.06	9.800	
197	0.62	9.850	
198	0.42	9.900	
199	0.28	9.951	
200	0.20	10.000	
201	0.16	10.050	
202	0.14	10.100	
203	0.12	10.150	
204	0.10	10.201	
205	0.10	10.250	
206	0.06	10.300	
207	0.02	10.350	
208	0.00	10.400	
209	0.00	10.451	
210	0.00	10.500	
211	0.00	10.550	
212	0.00	10.601	
213	0.00	10.650	
214	0.00	10.700	
215	0.00	10.750	
216	0.00	10.800	
217	0.00	10.850	
218	0.00	10.901	
219	0.00	10.950	
220	0.00	11.000	
221	0.00	11.050	
222	0.00	11.100	
223	0.00	11.151	
224	0.00	11.200	
225	0.00	11.251	
226	-0.02	11.300	
227	0.00	11.350	
228	-0.02	11.400	
229	-0.02	11.450	
230	0.00	11.500	
231	-0.02	11.550	
232	0.00	11.600	
233	-0.02	11.650	
234	-0.02	11.700	
235	-0.02	11.750	
236	-0.02	11.800	
237	-0.02	11.850	
238	-0.02	11.900	
239	-0.02	11.950	
240	-0.02	12.000	
241	-0.02	12.050	
242	0.00	12.100	
243	-0.02	12.150	
244	-0.02	12.200	
245	-0.02	12.250	
246	-0.02	12.300	
247	-0.02	12.350	
248	-0.02	12.401	
249	-0.02	12.450	
250	-0.02	12.500	
251	-0.02	12.550	
252	-0.02	12.600	
253	-0.02	12.650	
254	-0.02	12.700	
255	-0.02	12.751	
256	-0.02	12.800	
257	-0.02	12.851	
258	-0.02	12.900	
259	-0.02	12.950	
260	-0.02	13.000	
261	-0.02	13.050	
262	-0.02	13.100	
263	-0.02	13.150	
264	-0.02	13.200	
265	-0.02	13.251	
266	-0.02	13.300	
267	-0.02	13.350	
268	-0.02	13.400	
269	-0.02	13.450	
270	-0.02	13.500	
271	-0.02	13.550	
272	-0.02	13.600	
273	-0.02	13.650	
274	-0.02	13.700	
275	-0.02	13.750	
276	-0.02	13.800	
277	0.00	13.850	
278	0.14	13.901	
279	0.42	13.951	
280	0.76	14.000	
281	1.14	14.050	
282	1.66	14.100	
283	2.30	14.150	
284	2.90	14.201	
285	3.64	14.250	
286	4.50	14.300	
287	5.32	14.350	
288	6.06	14.400	
289	6.86	14.450	
290	7.38	14.501	
291	7.48	14.550	
292	7.48	14.601	
293	7.46	14.650	
294	7.44	14.700	
295	7.44	14.750	
296	7.42	14.800	
297	7.40	14.850	
298	7.40	14.900	
299	7.40	14.950	
300	7.38	15.000	
301	7.38	15.050	
302	7.38	15.100	
303	7.36	15.150	
304	7.36	15.200	
305	7.36	15.250	
306	7.36	15.300	
307	7.36	15.350	
308	7.34	15.400	
309	7.34	15.450	
310	7.34	15.500	
311	7.34	15.550	
312	7.34	15.600	
313	7.34	15.650	
314	7.34	15.700	
315	7.34	15.751	
316	7.34	15.800	
317	7.32	15.850	
318	7.32	15.900	
319	7.32	15.950	
320	7.32	16.000	
321	7.32	16.051	
322	7.32	16.101	
323	7.32	16.150	
324	7.32	16.200	
325	7.32	16.250	
326	7.32	16.300	
327	7.30	16.350	
328	7.30	16.400	
329	7.30	16.450	
330	7.30	16.500	
331	7.30	16.550	
332	7.30	16.600	
333	7.30	16.650	
334	7.30	16.700	
335	7.30	16.750	
336	7.30	16.801	
337	7.30	16.850	
338	7.30	16.900	
339	7.30	16.950	
340	7.30	17.000	
341	7.30	17.050	
342	7.30	17.100	
343	7.30	17.150	
344	7.30	17.201	
345	7.30	17.250	
346	7.30	17.300	
347	7.30	17.350	
348	7.28	17.400	
349	7.28	17.450	
350	7.28	17.500	
351	7.30	17.550	
352	6.72	17.601	
353	5.64	17.651	
354	4.64	17.700	
355	3.76	17.750	
356	2.96	17.800	
357	2.32	17.851	
358	1.50	17.901	
359	0.90	17.951	
360	0.54	18.000	
361	0.38	18.050	
362	0.26	18.100	
363	0.20	18.150	
364	0.14	18.200	
365	0.12	18.250	
366	0.12	18.300	
367	0.12	18.351	
368	0.10	18.400	
369	0.06	18.450	
370	0.02	18.500	
371	0.02	18.550	
372	0.02	18.600	
373	0.02	18.651	
374	0.02	18.700	
375	0.02	18.750	
376	0.02	18.800	
377	0.02	18.850	
378	0.02	18.900	
379	0.02	18.950	
380	0.02	19.000	
381	0.02	19.050	
382	0.02	19.101	
383	0.02	19.150	
384	0.02	19.200	
385	0.00	19.250	
386	0.00	19.300	
387	0.02	19.351	
388	0.02	19.400	
389	0.02	19.450	
390	0.00	19.500	
391	0.02	19.551	
392	0.00	19.601	
393	0.00	19.650	
394	0.00	19.700	
395	0.00	19.750	
396	0.00	19.800	
397	0.00	19.850	
398	0.00	19.901	
399	0.00	19.950	
400	0.00	20.001	
401	0.00	20.050	
402	0.00	20.100	
403	0.00	20.150	
404	0.00	20.200	
405	0.00	20.250	
406	0.00	20.300	
407	0.02	20.351	
408	0.00	20.400	
409	0.00	20.450	
410	0.00	20.500	
411	0.00	20.550	
412	0.00	20.600	
413	0.00	20.650	
414	0.00	20.700	
415	0.00	20.750	
416	0.00	20.800	
417	0.00	20.850	
418	0.00	20.900	
419	0.00	20.950	
420	0.00	21.000	
421	0.00	21.050	
422	0.14	21.100	
423	0.42	21.150	
424	0.78	21.200	
425	1.18	21.250	
426	1.70	21.301	
427	2.36	21.351	
428	2.92	21.400	
429	3.64	21.450	
430	4.52	21.500	
431	5.30	21.550	
432	6.02	21.600	
433	6.74	21.650	
434	7.20	21.700	
435	7.28	21.750	
436	7.26	21.800	
437	7.24	21.850	
438	7.22	21.901	
439	7.22	21.950	
440	7.22	22.000	
441	7.20	22.050	
442	7.20	22.100	
443	7.18	22.151	
444	7.18	22.201	
445	7.18	22.251	
446	7.18	22.300	
447	7.16	22.350	
448	7.16	22.400	
449	7.16	22.450	
450	7.16	22.500	
451	7.16	22.551	
452	7.16	22.600	
453	7.14	22.650	
454	7.14	22.700	
455	7.14	22.750	
456	7.14	22.800	
457	7.14	22.850	
458	7.14	22.900	
459	7.14	22.950	
460	7.14	23.000	
461	7.12	23.050	
462	7.12	23.100	
463	7.12	23.150	
464	7.12	23.200	
465	7.12	23.250	
466	7.12	23.300	
467	7.12	23.350	
468	7.12	23.400	
469	7.12	23.450	
470	7.12	23.501	
471	7.12	23.550	
472	7.12	23.600	
473	7.10	23.650	
474	7.12	23.700	
475	7.10	23.750	
476	7.10	23.800	
477	7.10	23.850	
478	7.10	23.900	
479	7.10	23.950	
480	7.10	24.000	
481	7.10	24.051	
482	7.10	24.100	
483	7.10	24.150	
484	7.10	24.200	
485	7.10	24.250	
486	7.10	24.300	
487	7.10	24.350	
488	7.10	24.400	
489	7.08	24.450	
490	6.90	24.500	
491	5.90	24.550	
492	4.86	24.600	
493	3.98	24.650	
494	3.12	24.700	
495	2.50	24.750	
496	1.86	24.800	
497	1.18	24.850	
498	0.70	24.900	
499	0.48	24.950	
500	0.34	25.000	
501	0.28	25.050	
502	0.22	25.100	
503	0.20	25.150	
504	0.18	25.200	
505	0.18	25.250	
506	0.16	25.300	
507	0.12	25.351	
508	0.10	25.400	
509	0.08	25.450	
510	0.08	25.500	
511	0.08	25.550	
512	0.08	25.600	
513	0.06	25.650	
514	0.06	25.700	
515	0.08	25.750	
516	0.06	25.801	
517	0.08	25.850	
518	0.06	25.900	
519	0.06	25.950	
520	0.06	26.000	
521	0.06	26.050	
522	0.06	26.100	
523	0.06	26.150	
524	0.06	26.200	
525	0.06	26.250	
526	0.06	26.300	
527	0.06	26.350	
528	0.06	26.400	
529	0.06	26.450	
530	0.06	26.500	
531	0.06	26.551	
532	0.06	26.600	
533	0.06	26.650	
534	0.06	26.700	
535	0.06	26.750	
536	0.06	26.800	
537	0.06	26.850	
538	0.06	26.900	
539	0.06	26.950	
540	0.06	27.000	
541	0.06	27.050	
542	0.06	27.100	
543	0.06	27.151	
544	0.06	27.200	
545	0.06	27.250	
546	0.06	27.300	
547	0.06	27.350	
548	0.06	27.400	
549	0.06	27.450	
550	0.06	27.500	
551	0.06	27.550	
552	0.06	27.600	
553	0.06	27.650	
554	0.06	27.700	
555	0.06	27.750	
556	0.06	27.800	
557	0.06	27.850	
558	0.06	27.900	
559	0.06	27.950	
560	0.06	28.000	
561	0.06	28.050	
562	0.06	28.100	
563	0.06	28.150	
564	0.06	28.200	
565	0.06	28.250	
566	0.06	28.300	
567	0.06	28.350	
568	0.06	28.400	
569	0.06	28.450	
570	0.06	28.500	
571	0.06	28.550	
572	0.06	28.600	
573	0.12	28.650	
574	0.30	28.700	
575	0.64	28.751	
576	0.96	28.800	
577	1.40	28.850	
578	1.96	28.900	
579	2.64	28.950	
580	3.20	29.000	
581	4.02	29.050	
582	4.86	29.100	
583	5.62	29.150	
584	6.26	29.201	
585	6.80	29.250	
586	7.10	29.300	
587	7.14	29.350	
588	7.12	29.400	
589	7.10	29.450	
590	7.08	29.500	
