7/25/2024  5:27 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.060	
3	0.00	0.099	
4	0.00	0.150	
5	0.00	0.199	
6	0.00	0.249	
7	0.00	0.299	
8	0.00	0.349	
9	0.00	0.399	
10	0.00	0.450	
11	0.00	0.500	
12	0.00	0.550	
13	0.00	0.600	
14	0.00	0.650	
15	0.00	0.699	
16	0.00	0.750	
17	0.00	0.800	
18	0.00	0.849	
19	0.00	0.900	
20	0.00	0.949	
21	0.00	1.000	
22	0.00	1.050	
23	0.00	1.100	
24	0.00	1.149	
25	0.00	1.200	
26	0.00	1.249	
27	0.00	1.300	
28	0.00	1.350	
29	-0.02	1.399	
30	-0.02	1.450	
31	-0.02	1.499	
32	0.00	1.550	
33	0.00	1.600	
34	0.00	1.649	
35	0.00	1.699	
36	-0.02	1.750	
37	-0.02	1.800	
38	0.00	1.850	
39	0.00	1.899	
40	0.00	1.949	
41	0.00	1.999	
42	-0.02	2.050	
43	0.00	2.099	
44	0.00	2.149	
45	0.00	2.199	
46	0.00	2.250	
47	0.00	2.300	
48	0.00	2.350	
49	0.00	2.399	
50	0.00	2.449	
51	0.00	2.500	
52	0.00	2.549	
53	0.00	2.600	
54	0.00	2.649	
55	0.00	2.700	
56	0.00	2.750	
57	0.00	2.800	
58	0.00	2.849	
59	0.00	2.900	
60	0.00	2.949	
61	0.00	3.000	
62	0.00	3.050	
63	0.00	3.099	
64	0.00	3.150	
65	0.00	3.200	
66	-0.02	3.249	
67	0.00	3.300	
68	0.00	3.350	
69	0.00	3.399	
70	0.00	3.450	
71	0.00	3.500	
72	0.00	3.550	
73	0.00	3.599	
74	0.00	3.650	
75	0.00	3.700	
76	0.00	3.749	
77	0.00	3.800	
78	0.00	3.850	
79	0.00	3.899	
80	-0.02	3.950	
81	0.00	3.999	
82	0.00	4.050	
83	0.00	4.099	
84	0.00	4.149	
85	0.00	4.200	
86	0.00	4.249	
87	0.00	4.299	
88	0.00	4.350	
89	0.00	4.399	
90	-0.02	4.449	
91	-0.02	4.500	
92	0.04	4.549	
93	0.20	4.599	
94	0.84	4.649	
95	1.04	4.699	
96	1.60	4.749	
97	2.22	4.799	
98	2.92	4.850	
99	3.76	4.899	
100	4.84	4.949	
101	6.10	4.999	
102	7.24	5.049	
103	8.40	5.100	
104	9.74	5.149	
105	10.92	5.200	
106	11.66	5.250	
107	12.12	5.300	
108	12.10	5.349	
109	12.02	5.399	
110	11.94	5.449	
111	11.90	5.500	
112	11.86	5.550	
113	11.82	5.600	
114	11.80	5.650	
115	11.78	5.699	
116	11.76	5.749	
117	11.74	5.800	
118	11.72	5.850	
119	11.72	5.899	
120	11.70	5.950	
121	11.70	5.999	
122	11.68	6.049	
123	11.66	6.100	
124	10.78	6.150	
125	9.42	6.200	
126	8.16	6.250	
127	6.90	6.299	
128	5.66	6.350	
129	4.38	6.399	
130	3.26	6.449	
131	2.38	6.499	
132	1.62	6.550	
133	0.94	6.600	
134	0.46	6.649	
135	0.20	6.699	
136	0.12	6.749	
137	0.14	6.800	
138	0.14	6.849	
139	0.12	6.899	
140	0.12	6.950	
141	0.12	6.999	
142	0.14	7.050	
143	0.14	7.099	
144	0.14	7.150	
145	0.14	7.200	
146	0.14	7.250	
147	0.10	7.299	
148	0.08	7.350	
149	0.06	7.399	
150	0.08	7.449	
151	0.08	7.499	
