7/25/2024  5:16 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.150	
4	0.00	0.201	
5	0.00	0.250	
6	0.00	0.301	
7	0.00	0.350	
8	0.00	0.401	
9	0.00	0.450	
10	0.00	0.501	
11	0.00	0.550	
12	0.00	0.601	
13	0.00	0.650	
14	0.00	0.701	
15	0.00	0.750	
16	0.00	0.801	
17	0.00	0.850	
18	0.00	0.901	
19	0.00	0.950	
20	0.00	1.001	
21	0.00	1.051	
22	0.00	1.100	
23	0.00	1.150	
24	0.00	1.201	
25	0.00	1.251	
26	0.00	1.301	
27	0.00	1.351	
28	0.00	1.401	
29	0.00	1.450	
30	0.00	1.501	
31	0.00	1.551	
32	0.00	1.601	
33	0.00	1.650	
34	0.02	1.701	
35	0.00	1.752	
36	0.00	1.800	
37	0.00	1.851	
38	0.00	1.901	
39	0.00	1.951	
40	0.00	2.000	
41	0.00	2.050	
42	0.00	2.100	
43	0.00	2.151	
44	0.00	2.200	
45	0.02	2.250	
46	0.00	2.300	
47	0.00	2.350	
48	0.00	2.401	
49	0.00	2.451	
50	0.02	2.501	
51	0.02	2.550	
52	0.00	2.601	
53	0.00	2.651	
54	0.00	2.701	
55	0.00	2.750	
56	0.00	2.800	
57	0.00	2.851	
58	0.00	2.901	
59	0.00	2.951	
60	0.02	3.001	
61	0.00	3.051	
62	0.00	3.101	
63	0.00	3.151	
64	0.02	3.200	
65	0.00	3.250	
66	0.00	3.300	
67	0.00	3.351	
68	0.00	3.401	
69	0.00	3.451	
70	0.00	3.501	
71	0.00	3.550	
72	0.02	3.601	
73	0.00	3.651	
74	0.00	3.701	
75	0.00	3.751	
76	0.00	3.800	
77	0.00	3.850	
78	0.00	3.901	
79	0.00	3.951	
80	0.00	4.001	
81	0.00	4.051	
82	0.00	4.101	
83	0.00	4.150	
84	0.00	4.201	
85	0.00	4.250	
86	0.00	4.301	
87	0.00	4.350	
88	0.00	4.400	
89	0.00	4.450	
90	0.00	4.500	
91	0.00	4.551	
92	0.00	4.601	
93	0.00	4.650	
94	0.00	4.700	
95	0.00	4.751	
96	0.00	4.800	
97	0.00	4.850	
98	0.00	4.900	
99	0.02	4.951	
100	0.02	5.001	
101	0.00	5.051	
102	0.02	5.101	
103	0.00	5.151	
104	0.02	5.200	
105	0.00	5.251	
106	0.00	5.301	
107	0.02	5.350	
108	0.02	5.402	
109	0.00	5.451	
110	0.18	5.501	
111	0.52	5.551	
112	0.70	5.600	
113	0.96	5.651	
114	1.26	5.701	
115	1.60	5.750	
116	2.06	5.801	
117	2.64	5.850	
118	3.18	5.900	
119	3.72	5.950	
120	4.12	6.000	
121	4.38	6.051	
122	4.48	6.101	
123	4.46	6.150	
124	4.44	6.201	
125	4.42	6.251	
126	4.42	6.300	
127	4.40	6.350	
128	4.40	6.400	
129	4.40	6.451	
130	4.38	6.501	
131	4.38	6.552	
132	4.38	6.601	
133	4.36	6.651	
134	4.36	6.701	
135	4.36	6.750	
136	4.36	6.800	
137	4.36	6.851	
138	4.34	6.901	
139	4.34	6.950	
140	4.34	7.000	
141	4.34	7.050	
142	4.34	7.101	
143	4.34	7.150	
144	4.34	7.200	
145	4.34	7.250	
146	4.34	7.300	
147	4.34	7.351	
148	4.02	7.400	
149	3.44	7.451	
150	2.90	7.501	
151	2.48	7.551	
152	2.08	7.600	
153	1.72	7.650	
154	1.38	7.700	
155	1.08	7.750	
156	0.88	7.800	
157	0.78	7.851	
158	0.78	7.900	
159	0.78	7.951	
160	0.78	8.001	
161	0.78	8.051	
162	0.78	8.100	
163	0.76	8.150	
164	0.76	8.200	
165	0.76	8.250	
166	0.76	8.300	
167	0.76	8.350	
168	0.76	8.400	
169	0.76	8.451	
170	0.70	8.500	
171	0.66	8.550	
172	0.66	8.601	
173	0.66	8.650	
174	0.66	8.701	
175	0.66	8.751	
