7/24/2024  3:11 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.150	
3	0.00	0.200	
4	0.00	0.251	
5	0.00	0.300	
6	0.00	0.350	
7	0.00	0.400	
8	0.00	0.450	
9	0.00	0.500	
10	0.00	0.550	
11	0.00	0.600	
12	0.00	0.650	
13	0.00	0.700	
14	0.00	0.751	
15	0.00	0.800	
16	0.00	0.850	
17	0.00	0.901	
18	0.00	0.950	
19	0.00	1.000	
20	0.00	1.050	
21	0.00	1.100	
22	0.00	1.150	
23	0.00	1.200	
24	0.00	1.250	
25	0.00	1.300	
26	0.00	1.350	
27	0.00	1.401	
28	0.00	1.450	
29	0.00	1.500	
30	0.00	1.550	
31	0.00	1.601	
32	0.00	1.650	
33	0.00	1.700	
34	0.00	1.750	
35	0.00	1.800	
36	0.00	1.850	
37	0.00	1.900	
38	0.00	1.951	
39	0.00	2.000	
40	0.00	2.050	
41	0.00	2.101	
42	0.00	2.151	
43	0.00	2.200	
44	0.00	2.251	
45	0.00	2.300	
46	0.00	2.350	
47	0.00	2.400	
48	0.00	2.450	
49	0.00	2.501	
50	0.00	2.550	
51	0.00	2.600	
52	0.00	2.650	
53	0.00	2.701	
54	0.00	2.750	
55	0.00	2.801	
56	0.00	2.850	
57	0.00	2.900	
58	0.00	2.950	
59	0.00	3.001	
60	0.00	3.050	
61	0.00	3.101	
62	0.00	3.150	
63	0.00	3.200	
64	0.00	3.250	
65	0.00	3.300	
66	0.00	3.350	
67	0.00	3.400	
68	0.00	3.450	
69	0.00	3.500	
70	0.00	3.550	
71	0.00	3.600	
72	0.00	3.650	
73	0.00	3.700	
74	0.00	3.750	
75	0.00	3.800	
76	0.02	3.850	
77	0.02	3.900	
78	0.02	3.950	
79	0.02	4.000	
80	0.02	4.051	
81	0.28	4.100	
82	0.70	4.150	
83	1.30	4.200	
84	1.88	4.251	
85	2.40	4.300	
86	2.88	4.350	
87	3.28	4.400	
88	3.60	4.451	
89	3.80	4.500	
90	3.84	4.550	
91	3.82	4.600	
92	3.82	4.650	
93	3.80	4.700	
94	3.80	4.750	
95	3.80	4.800	
96	3.78	4.850	
97	3.78	4.901	
98	3.78	4.950	
99	3.78	5.000	
100	3.78	5.050	
101	3.78	5.100	
102	3.78	5.151	
103	3.78	5.200	
104	3.78	5.250	
105	3.78	5.300	
106	3.78	5.350	
107	3.78	5.400	
108	3.78	5.450	
109	3.76	5.500	
110	3.78	5.550	
111	3.76	5.600	
112	3.76	5.650	
113	3.76	5.700	
114	3.76	5.750	
115	3.76	5.800	
116	3.76	5.850	
