7/24/2024  3:20 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.150	
4	0.00	0.200	
5	0.00	0.251	
6	0.00	0.300	
7	0.00	0.351	
8	0.00	0.400	
9	0.00	0.450	
10	0.00	0.500	
11	0.00	0.551	
12	0.00	0.600	
13	0.00	0.651	
14	0.00	0.700	
15	0.00	0.750	
16	0.00	0.801	
17	0.00	0.850	
18	0.00	0.900	
19	0.00	0.950	
20	0.00	1.001	
21	0.00	1.050	
22	0.00	1.100	
23	0.00	1.150	
24	0.00	1.200	
25	0.00	1.250	
26	0.00	1.300	
27	0.00	1.350	
28	0.00	1.400	
29	0.00	1.451	
30	0.00	1.500	
31	0.00	1.550	
32	0.00	1.600	
33	0.00	1.650	
34	0.00	1.700	
35	0.00	1.751	
36	0.00	1.800	
37	0.00	1.850	
38	0.00	1.900	
39	0.00	1.950	
40	0.00	2.000	
41	0.00	2.050	
42	0.00	2.100	
43	0.00	2.150	
44	0.00	2.201	
45	0.00	2.250	
46	0.00	2.300	
47	0.00	2.351	
48	0.00	2.400	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.550	
52	0.00	2.600	
53	0.00	2.650	
54	0.00	2.700	
55	0.00	2.750	
56	0.00	2.800	
57	0.00	2.851	
58	0.00	2.900	
59	0.00	2.950	
60	0.00	3.000	
61	0.00	3.051	
62	0.00	3.100	
63	0.00	3.150	
64	0.00	3.200	
65	0.00	3.250	
66	0.00	3.301	
67	0.00	3.350	
68	0.00	3.400	
69	0.00	3.450	
70	0.00	3.500	
71	0.00	3.550	
72	0.00	3.600	
73	0.00	3.650	
74	0.00	3.700	
75	0.00	3.751	
76	0.00	3.802	
77	0.00	3.850	
78	0.06	3.900	
79	0.28	3.950	
80	0.58	4.000	
81	0.94	4.050	
82	1.38	4.100	
83	1.88	4.150	
84	2.48	4.200	
85	2.92	4.251	
86	3.38	4.300	
87	4.02	4.350	
88	4.68	4.401	
89	5.16	4.451	
90	5.40	4.500	
91	5.42	4.550	
92	5.40	4.600	
93	5.38	4.650	
94	5.36	4.700	
95	5.36	4.750	
96	5.34	4.800	
97	5.34	4.850	
98	5.34	4.900	
99	5.32	4.950	
100	5.32	5.001	
101	5.32	5.050	
102	5.30	5.100	
103	5.30	5.150	
104	5.30	5.200	
105	5.30	5.250	
106	5.30	5.300	
107	5.30	5.350	
108	5.30	5.401	
109	5.30	5.450	
110	5.28	5.500	
111	5.28	5.550	
112	5.28	5.600	
113	5.28	5.650	
114	5.28	5.700	
115	5.28	5.750	
116	5.28	5.800	
117	5.28	5.850	
118	5.28	5.900	
119	5.26	5.950	
120	5.28	6.000	
121	5.26	6.051	
122	5.26	6.100	
123	5.26	6.150	
124	5.26	6.200	
125	5.26	6.250	
126	5.26	6.300	
127	5.26	6.350	
128	5.26	6.401	
129	5.26	6.450	
130	5.26	6.500	
131	5.26	6.550	
132	5.26	6.600	
133	5.26	6.650	
134	5.26	6.700	
135	5.26	6.750	
136	5.26	6.800	
137	5.24	6.850	
138	5.24	6.900	
139	5.26	6.950	
140	5.24	7.000	
141	5.24	7.050	
142	5.24	7.100	
143	5.24	7.151	
144	5.24	7.201	
145	5.24	7.250	
146	5.24	7.300	
147	5.24	7.350	
148	5.24	7.400	
149	5.24	7.450	
150	5.24	7.500	
151	5.24	7.550	
152	5.24	7.601	
153	5.24	7.650	
154	5.24	7.700	
155	5.24	7.750	
156	5.24	7.800	
157	4.96	7.850	
158	4.08	7.900	
159	3.16	7.950	
160	2.44	8.000	
161	1.84	8.050	
162	1.20	8.100	
163	0.74	8.150	
164	0.44	8.200	
165	0.30	8.250	
166	0.22	8.300	
167	0.18	8.350	
168	0.14	8.400	
169	0.14	8.450	
170	0.12	8.500	
171	0.12	8.550	
172	0.08	8.600	
173	0.04	8.650	
174	0.04	8.700	
175	0.04	8.751	
176	0.04	8.800	
177	0.04	8.850	
178	0.04	8.900	
179	0.02	8.950	
180	0.02	9.001	
181	0.02	9.050	
182	0.02	9.100	
183	0.02	9.150	
184	0.02	9.200	
185	0.02	9.250	
186	0.02	9.300	
187	0.02	9.350	
188	0.02	9.400	
189	0.02	9.450	
190	0.02	9.500	
191	0.02	9.550	
192	0.02	9.600	
193	0.02	9.650	
194	0.02	9.700	
195	0.02	9.750	
196	0.02	9.800	
197	0.02	9.850	
198	0.02	9.900	
199	0.02	9.950	
200	0.02	10.000	
201	0.02	10.050	
202	0.02	10.100	
203	0.02	10.150	
204	0.02	10.200	
205	0.02	10.251	
206	0.02	10.300	
207	0.02	10.350	
208	0.02	10.400	
209	0.02	10.450	
210	0.02	10.500	
211	0.02	10.550	
212	0.02	10.600	
213	0.02	10.650	
214	0.02	10.701	
215	0.02	10.750	
216	0.02	10.800	
217	0.02	10.850	
218	0.02	10.900	
219	0.02	10.950	
220	0.02	11.001	
221	0.02	11.051	
222	0.02	11.100	
223	0.02	11.150	
224	0.02	11.200	
225	0.02	11.250	
226	0.02	11.300	
227	0.00	11.350	
228	0.00	11.400	
229	0.00	11.450	
230	0.02	11.500	
231	0.02	11.550	
232	0.00	11.600	
233	0.00	11.650	
234	0.00	11.700	
235	0.00	11.750	
236	0.02	11.800	
237	0.02	11.850	
238	0.00	11.900	
239	0.00	11.950	
240	0.00	12.000	
241	0.00	12.051	
242	0.00	12.100	
243	0.00	12.150	
244	0.02	12.200	
245	0.02	12.250	
246	0.00	12.300	
247	0.00	12.350	
248	0.02	12.400	
249	0.16	12.450	
250	0.42	12.500	
251	0.76	12.550	
252	1.14	12.600	
253	1.62	12.651	
254	2.22	12.700	
255	2.72	12.750	
256	3.42	12.800	
257	4.18	12.850	
258	4.78	12.900	
259	5.22	12.950	
260	5.42	13.000	
261	5.44	13.050	
262	5.40	13.100	
263	5.38	13.150	
264	5.38	13.200	
265	5.36	13.250	
266	5.36	13.301	
267	5.36	13.350	
268	5.34	13.400	
269	5.34	13.450	
270	5.34	13.500	
271	5.34	13.550	
272	5.32	13.601	
273	5.32	13.650	
274	5.32	13.700	
275	5.32	13.751	
276	5.32	13.800	
277	5.32	13.850	
278	5.32	13.900	
279	5.30	13.950	
280	5.30	14.000	
281	5.30	14.050	
282	5.30	14.100	
283	5.30	14.150	
284	5.30	14.200	
285	5.30	14.250	
286	5.30	14.300	
287	5.30	14.351	
288	5.30	14.400	
289	5.30	14.450	
290	5.30	14.500	
291	5.30	14.550	
292	5.30	14.600	
293	5.30	14.651	
294	5.28	14.700	
295	5.28	14.750	
296	5.28	14.800	
297	5.28	14.850	
298	5.28	14.900	
299	5.28	14.950	
300	5.28	15.000	
301	5.28	15.050	
302	5.28	15.100	
303	5.28	15.150	
304	5.28	15.200	
305	5.28	15.250	
306	5.28	15.300	
307	5.28	15.350	
308	5.28	15.401	
309	5.28	15.450	
310	5.28	15.500	
311	5.28	15.550	
312	5.28	15.601	
313	5.28	15.650	
314	5.28	15.701	
315	5.28	15.750	
316	5.26	15.800	
317	5.28	15.851	
318	5.26	15.900	
319	5.18	15.950	
320	4.32	16.000	
321	3.40	16.050	
322	2.62	16.100	
323	2.00	16.150	
324	1.34	16.200	
325	0.84	16.250	
326	0.50	16.300	
327	0.36	16.350	
328	0.24	16.400	
329	0.20	16.450	
330	0.18	16.500	
331	0.14	16.550	
332	0.14	16.600	
333	0.14	16.650	
334	0.12	16.700	
335	0.06	16.750	
336	0.04	16.800	
337	0.04	16.850	
338	0.04	16.900	
339	0.04	16.950	
340	0.04	17.000	
341	0.04	17.050	
342	0.04	17.100	
343	0.04	17.150	
344	0.04	17.200	
345	0.04	17.250	
346	0.04	17.301	
347	0.04	17.350	
348	0.04	17.400	
349	0.04	17.450	
350	0.04	17.500	
351	0.04	17.551	
352	0.04	17.600	
353	0.02	17.650	
354	0.02	17.700	
355	0.04	17.750	
356	0.02	17.801	
357	0.02	17.850	
358	0.02	17.900	
359	0.02	17.950	
360	0.02	18.000	
361	0.02	18.050	
362	0.02	18.100	
363	0.02	18.150	
364	0.02	18.200	
365	0.02	18.250	
366	0.02	18.300	
367	0.02	18.350	
368	0.02	18.400	
369	0.02	18.450	
370	0.02	18.500	
371	0.02	18.550	
372	0.02	18.600	
373	0.02	18.650	
374	0.02	18.700	
375	0.02	18.750	
376	0.02	18.800	
377	0.02	18.850	
378	0.02	18.900	
379	0.02	18.950	
380	0.02	19.000	
381	0.02	19.050	
382	0.02	19.100	
383	0.02	19.150	
384	0.02	19.200	
385	0.02	19.250	
386	0.02	19.300	
387	0.02	19.350	
388	0.02	19.400	
389	0.02	19.450	
390	0.02	19.500	
391	0.02	19.550	
392	0.02	19.601	
393	0.02	19.650	
394	0.02	19.700	
395	0.02	19.750	
396	0.02	19.800	
397	0.02	19.851	
398	0.02	19.900	
399	0.02	19.950	
400	0.02	20.000	
401	0.02	20.050	
402	0.02	20.100	
403	0.02	20.150	
404	0.02	20.200	
405	0.02	20.250	
406	0.02	20.300	
407	0.02	20.350	
408	0.02	20.401	
409	0.02	20.450	
410	0.14	20.500	
411	0.38	20.550	
412	0.72	20.600	
413	1.10	20.650	
414	1.58	20.700	
415	2.18	20.750	
416	2.68	20.800	
417	3.38	20.850	
418	4.12	20.900	
419	4.74	20.950	
420	5.18	21.000	
421	5.40	21.050	
422	5.40	21.100	
423	5.38	21.150	
424	5.36	21.200	
425	5.36	21.250	
426	5.34	21.300	
427	5.34	21.350	
428	5.34	21.400	
429	5.32	21.450	
430	5.32	21.501	
431	5.32	21.550	
432	5.30	21.600	
433	5.30	21.650	
434	5.30	21.700	
435	5.30	21.750	
436	5.30	21.800	
437	5.30	21.850	
438	5.30	21.900	
439	5.30	21.950	
440	5.30	22.000	
441	5.28	22.050	
442	5.28	22.100	
443	5.28	22.150	
444	5.28	22.200	
445	5.28	22.250	
446	5.28	22.300	
447	5.28	22.350	
448	5.28	22.400	
449	5.28	22.450	
450	5.28	22.500	
451	5.26	22.550	
452	5.26	22.600	
453	5.26	22.650	
454	5.26	22.700	
455	5.26	22.750	
456	5.26	22.800	
457	5.26	22.850	
458	5.26	22.901	
459	5.26	22.950	
460	5.26	23.000	
461	5.26	23.051	
462	5.26	23.101	
463	5.26	23.150	
464	5.26	23.200	
465	5.26	23.250	
466	5.26	23.300	
467	5.26	23.350	
468	5.26	23.400	
469	5.26	23.450	
470	5.26	23.500	
471	5.26	23.550	
472	5.24	23.600	
473	5.22	23.650	
474	4.42	23.700	
475	3.50	23.750	
476	2.70	23.800	
477	2.10	23.850	
478	1.40	23.900	
479	0.90	23.950	
480	0.54	24.000	
481	0.38	24.050	
482	0.26	24.100	
483	0.20	24.150	
484	0.18	24.200	
485	0.14	24.250	
486	0.14	24.300	
487	0.14	24.350	
488	0.12	24.400	
489	0.08	24.450	
490	0.06	24.500	
491	0.04	24.551	
492	0.04	24.600	
493	0.04	24.650	
494	0.04	24.700	
495	0.04	24.750	
496	0.04	24.800	
497	0.04	24.851	
498	0.04	24.900	
499	0.04	24.950	
500	0.04	25.000	
501	0.04	25.050	
502	0.04	25.101	
503	0.04	25.150	
504	0.04	25.200	
505	0.04	25.250	
506	0.04	25.301	
507	0.04	25.350	
508	0.04	25.400	
509	0.04	25.451	
510	0.04	25.500	
511	0.04	25.550	
512	0.02	25.600	
513	0.02	25.650	
514	0.02	25.700	
515	0.02	25.750	
516	0.02	25.800	
517	0.04	25.850	
518	0.02	25.900	
519	0.04	25.950	
520	0.02	26.000	
521	0.04	26.050	
522	0.02	26.100	
523	0.02	26.150	
524	0.02	26.200	
525	0.02	26.251	
526	0.02	26.300	
527	0.02	26.350	
528	0.02	26.400	
529	0.02	26.451	
530	0.02	26.500	
531	0.02	26.551	
532	0.02	26.600	
533	0.02	26.650	
534	0.02	26.700	
535	0.02	26.750	
536	0.02	26.800	
537	0.02	26.850	
538	0.02	26.900	
539	0.02	26.950	
540	0.02	27.000	
541	0.02	27.050	
542	0.02	27.100	
543	0.02	27.150	
544	0.02	27.200	
545	0.02	27.250	
546	0.02	27.300	
547	0.04	27.350	
548	0.18	27.400	
549	0.44	27.450	
550	0.76	27.500	
551	1.14	27.550	
552	1.62	27.600	
553	2.24	27.650	
554	2.76	27.700	
555	3.50	27.750	
556	4.26	27.800	
557	4.88	27.851	
558	5.32	27.900	
559	5.56	27.951	
560	5.56	28.000	
561	5.54	28.050	
562	5.52	28.100	
563	5.50	28.150	
564	5.50	28.200	
565	5.50	28.250	
566	5.50	28.300	
567	5.48	28.350	
568	5.48	28.400	
569	5.48	28.450	
570	5.48	28.500	
571	5.46	28.550	
572	5.46	28.600	
573	5.46	28.650	
574	5.46	28.700	
575	5.46	28.750	
576	5.46	28.800	
577	5.44	28.850	
578	5.44	28.900	
579	5.44	28.950	
580	5.44	29.000	
581	5.44	29.050	
582	5.44	29.100	
583	5.44	29.150	
584	5.44	29.200	
585	5.44	29.250	
586	5.44	29.300	
587	5.44	29.350	
588	5.44	29.400	
589	5.42	29.450	
590	5.42	29.500	
591	5.42	29.550	
592	5.42	29.600	
593	5.42	29.650	
594	5.42	29.700	
