7/25/2024  4:38 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.105	
3	0.00	0.148	
4	0.00	0.198	
5	0.00	0.248	
6	0.00	0.299	
7	0.00	0.348	
8	0.00	0.399	
9	0.00	0.448	
10	0.00	0.498	
11	0.00	0.548	
12	0.00	0.598	
13	0.00	0.649	
14	0.00	0.699	
15	0.00	0.749	
16	0.00	0.799	
17	0.00	0.848	
18	0.00	0.899	
19	0.00	0.948	
20	0.00	0.999	
21	0.00	1.049	
22	0.00	1.098	
23	0.00	1.148	
24	0.00	1.199	
25	0.00	1.249	
26	0.00	1.298	
27	0.00	1.349	
28	0.00	1.398	
29	0.00	1.449	
30	0.00	1.498	
31	0.00	1.549	
32	0.00	1.598	
33	0.00	1.649	
34	0.00	1.698	
35	0.00	1.749	
36	0.00	1.799	
37	0.00	1.849	
38	0.00	1.898	
39	0.00	1.949	
40	0.00	1.998	
41	0.00	2.049	
42	0.00	2.098	
43	0.00	2.149	
44	0.00	2.199	
45	0.00	2.249	
46	0.00	2.298	
47	0.00	2.348	
48	0.00	2.398	
49	0.00	2.449	
50	0.00	2.498	
51	0.00	2.549	
52	0.00	2.599	
53	0.00	2.648	
54	0.00	2.698	
55	0.00	2.748	
56	0.00	2.798	
57	0.00	2.848	
58	0.00	2.898	
59	0.00	2.948	
60	0.00	2.998	
61	0.00	3.048	
62	0.00	3.098	
63	0.00	3.148	
64	0.00	3.198	
65	0.00	3.248	
66	0.00	3.300	
67	0.00	3.349	
68	0.00	3.398	
69	0.00	3.448	
70	0.00	3.498	
71	0.00	3.548	
72	0.00	3.599	
73	0.00	3.648	
74	0.00	3.699	
75	0.00	3.748	
76	0.00	3.798	
77	0.00	3.848	
78	0.00	3.899	
79	0.00	3.949	
80	0.00	3.998	
81	0.00	4.048	
82	0.00	4.098	
83	0.00	4.148	
84	0.00	4.199	
85	0.00	4.248	
86	0.00	4.298	
87	0.00	4.348	
88	0.00	4.398	
89	0.00	4.448	
90	0.00	4.498	
91	0.00	4.548	
92	0.00	4.598	
93	0.00	4.649	
94	0.00	4.699	
95	0.00	4.749	
96	0.00	4.798	
97	0.00	4.849	
98	0.00	4.898	
99	0.00	4.948	
100	0.00	4.998	
101	0.00	5.049	
102	0.00	5.098	
103	0.00	5.148	
104	0.00	5.199	
105	0.00	5.248	
106	0.14	5.298	
107	0.52	5.349	
108	1.16	5.398	
109	1.68	5.449	
110	2.52	5.498	
111	3.46	5.548	
112	4.50	5.598	
113	5.62	5.648	
114	6.74	5.698	
115	7.70	5.748	
116	8.66	5.798	
117	9.38	5.848	
118	9.74	5.898	
119	9.76	5.948	
120	9.72	5.998	
121	9.70	6.048	
122	9.68	6.099	
123	9.66	6.148	
124	9.64	6.199	
125	9.62	6.249	
126	9.62	6.298	
127	9.60	6.349	
128	9.60	6.398	
129	9.58	6.448	
130	9.58	6.498	
131	9.58	6.548	
132	9.56	6.598	
133	9.56	6.648	
134	9.56	6.699	
135	9.54	6.749	
136	9.54	6.798	
137	9.54	6.849	
138	9.54	6.898	
139	9.52	6.949	
140	9.52	6.998	
141	9.46	7.049	
142	8.40	7.098	
143	7.04	7.149	
144	5.52	7.198	
145	4.22	7.248	
146	3.10	7.299	
147	2.20	7.348	
148	1.48	7.399	
149	0.78	7.448	
150	0.34	7.498	
151	0.20	7.548	
152	0.20	7.598	
153	0.20	7.650	
154	0.20	7.698	
155	0.20	7.749	
156	0.20	7.798	
157	0.18	7.849	
158	0.18	7.898	
159	0.18	7.948	
160	0.18	7.999	
161	0.16	8.049	
162	0.12	8.099	
163	0.06	8.149	
164	0.06	8.199	
165	0.06	8.248	
166	0.04	8.299	
167	0.06	8.348	
168	0.06	8.399	
