7/25/2024  4:54 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.102	
3	0.00	0.147	
4	0.00	0.196	
5	0.00	0.246	
6	0.00	0.296	
7	0.00	0.347	
8	0.00	0.396	
9	0.00	0.447	
10	0.00	0.497	
11	0.00	0.546	
12	0.00	0.596	
13	0.00	0.647	
14	0.00	0.696	
15	0.00	0.747	
16	0.00	0.796	
17	0.00	0.846	
18	0.00	0.897	
19	0.00	0.947	
20	0.00	0.996	
21	0.00	1.046	
22	0.00	1.096	
23	0.00	1.146	
24	0.00	1.197	
25	0.00	1.246	
26	0.00	1.297	
27	0.00	1.347	
28	0.00	1.397	
29	0.00	1.446	
30	0.00	1.497	
31	0.00	1.546	
32	0.00	1.598	
33	0.00	1.646	
34	0.00	1.697	
35	0.00	1.747	
36	0.00	1.796	
37	0.00	1.846	
38	0.00	1.897	
39	0.00	1.946	
40	0.00	1.996	
41	0.00	2.047	
42	0.00	2.097	
43	0.00	2.147	
44	0.00	2.197	
45	0.00	2.247	
46	0.00	2.296	
47	0.00	2.347	
48	0.00	2.397	
49	0.00	2.446	
50	0.00	2.496	
51	-0.02	2.546	
52	-0.04	2.597	
53	0.32	2.646	
54	0.80	2.697	
55	1.36	2.746	
56	2.06	2.796	
57	2.84	2.847	
58	3.66	2.897	
59	4.66	2.946	
60	5.38	2.998	
61	6.08	3.047	
62	6.56	3.097	
63	6.82	3.146	
64	6.82	3.197	
65	6.78	3.246	
66	6.76	3.297	
67	6.74	3.346	
68	6.72	3.396	
69	6.70	3.447	
70	6.70	3.496	
71	6.68	3.546	
72	6.66	3.596	
73	6.66	3.647	
74	6.66	3.697	
75	6.64	3.746	
76	6.64	3.797	
77	6.64	3.847	
78	6.62	3.896	
79	6.62	3.946	
80	5.84	3.996	
81	4.52	4.046	
82	3.48	4.096	
83	2.56	4.147	
84	1.84	4.196	
85	1.26	4.247	
86	0.82	4.297	
87	0.56	4.346	
88	0.36	4.396	
89	0.16	4.447	
90	0.08	4.496	
91	0.08	4.546	
92	0.10	4.597	
93	0.10	4.647	
94	0.10	4.696	
95	0.10	4.746	
96	0.10	4.797	
97	0.10	4.846	
98	0.10	4.896	
99	0.10	4.946	
100	0.10	4.997	
101	0.06	5.047	
