7/25/2024  4:55 PM
Units: N
Readings: Continuous
X-Axis: Time

Reading	Load	Time	
1	0.00	0.000	
2	0.00	0.100	
3	0.00	0.150	
4	0.00	0.201	
5	0.00	0.251	
6	0.00	0.301	
7	0.00	0.350	
8	0.00	0.400	
9	0.00	0.451	
10	0.00	0.501	
11	0.00	0.551	
12	0.00	0.601	
13	0.00	0.651	
14	0.00	0.700	
15	0.00	0.750	
16	0.00	0.800	
17	0.00	0.850	
18	0.00	0.902	
19	0.00	0.950	
20	0.00	1.001	
21	0.00	1.050	
22	0.00	1.101	
23	0.00	1.150	
24	0.00	1.201	
25	0.00	1.250	
26	0.00	1.301	
27	0.00	1.351	
28	0.00	1.400	
29	0.00	1.450	
30	0.00	1.500	
31	0.00	1.550	
32	0.00	1.600	
33	0.00	1.650	
34	0.00	1.701	
35	0.00	1.751	
36	0.00	1.800	
37	0.00	1.851	
38	0.00	1.900	
39	0.00	1.950	
40	0.00	2.001	
41	0.00	2.050	
42	0.00	2.101	
43	0.00	2.150	
44	0.00	2.201	
45	0.00	2.251	
46	0.00	2.301	
47	0.00	2.350	
48	0.00	2.400	
49	0.00	2.450	
50	0.00	2.500	
51	0.00	2.550	
52	0.00	2.600	
53	0.00	2.650	
54	0.00	2.701	
55	0.00	2.751	
56	0.00	2.800	
57	0.00	2.851	
58	0.00	2.901	
59	0.00	2.950	
60	0.00	3.001	
61	0.00	3.050	
62	0.00	3.101	
63	0.00	3.150	
64	0.00	3.200	
65	0.00	3.250	
66	0.00	3.300	
67	0.00	3.350	
68	0.00	3.400	
69	0.00	3.451	
70	0.00	3.500	
71	0.00	3.550	
72	0.00	3.600	
73	0.00	3.651	
74	0.00	3.701	
75	0.00	3.750	
76	0.00	3.801	
77	0.00	3.850	
78	0.00	3.901	
79	0.00	3.951	
80	0.00	4.001	
81	0.00	4.051	
82	0.00	4.101	
83	0.00	4.150	
84	0.00	4.201	
85	0.00	4.250	
86	0.00	4.300	
87	0.00	4.351	
88	0.00	4.400	
89	0.00	4.451	
90	0.00	4.501	
91	0.00	4.551	
92	0.00	4.601	
93	0.00	4.650	
94	0.00	4.701	
95	0.00	4.751	
96	0.00	4.800	
97	0.00	4.851	
98	0.18	4.900	
99	0.54	4.950	
100	0.98	5.000	
101	1.60	5.050	
102	2.88	5.101	
103	3.20	5.151	
104	4.00	5.200	
105	4.86	5.251	
106	5.78	5.300	
107	6.50	5.350	
108	7.14	5.400	
109	7.60	5.450	
110	7.80	5.501	
111	7.76	5.551	
112	7.72	5.600	
113	7.68	5.651	
114	7.66	5.700	
115	7.64	5.751	
116	7.62	5.800	
117	7.62	5.851	
118	7.60	5.900	
119	7.60	5.951	
120	7.58	6.000	
121	7.56	6.051	
122	7.56	6.101	
123	7.56	6.150	
124	7.54	6.200	
125	7.54	6.251	
126	7.54	6.300	
127	7.52	6.350	
128	7.52	6.401	
129	7.52	6.451	
130	7.52	6.500	
131	7.50	6.550	
132	7.50	6.600	
133	7.50	6.651	
134	7.50	6.700	
135	7.48	6.751	
136	6.26	6.801	
137	4.86	6.851	
138	3.86	6.900	
139	2.98	6.951	
140	2.14	7.000	
141	1.48	7.051	
142	1.00	7.100	
143	0.68	7.150	
144	0.44	7.200	
145	0.24	7.251	
146	0.14	7.300	
147	0.14	7.350	
148	0.14	7.401	
149	0.16	7.450	
150	0.16	7.500	
151	0.16	7.550	
152	0.16	7.601	
153	0.18	7.651	
154	0.18	7.701	
155	0.14	7.752	
156	0.14	7.801	
157	0.12	7.850	
158	0.08	7.901	
159	0.08	7.950	
160	0.08	8.000	
